Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,348000,22352889,29344,52467,https://www.youtube.com/watch?v=kbVVuEoJ8aI,17587,0,0,
高雄林小姐,103000,28549514,4199,6060,https://www.youtube.com/watch?v=CA1Nsfl1Fhw,0,0,0,
紅月,90300,345721,4612,11303,https://www.youtube.com/watch?v=lXIcMIHO4Vg,0,0,0,
璐洛洛,71100,7616170,15892,111631,https://www.youtube.com/watch?v=W391SQGIfFw,7063,962,3722,https://www.twitch.tv/videos/1104738497
鳥羽樂奈,52800,3809439,3885,13253,https://www.youtube.com/watch?v=WPqSepgX66Y,1255,0,0,
香草奈若,49800,5931815,3960,10829,https://www.youtube.com/watch?v=dy251fbwK60,0,0,0,
悠白,48200,1899871,7013,42815,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
灰名,46600,2058512,7086,35986,https://www.youtube.com/watch?v=QOJWeDA1okU,0,0,0,
露恰露恰,44100,968369,9668,25533,https://www.youtube.com/watch?v=3UX1jEC75Zc,0,0,0,
泰多貝亞,41800,1635862,7335,13867,https://www.youtube.com/watch?v=db7KcgmWAWI,0,0,0,
平平子,40000,1012656,9968,15806,https://www.youtube.com/watch?v=AHyAp3FteZU,0,0,0,
十五號,38400,1084741,11316,20290,https://www.youtube.com/watch?v=-Fr4qTGf3Ps,0,0,0,
Asa Ifrit,38100,1771543,7439,16367,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
虎妮,37800,1305835,2139,4861,https://www.youtube.com/watch?v=eZk_JZKwnOc,20,0,0,
兔姬,36000,1290873,5716,9643,https://www.youtube.com/watch?v=y5_iQvXLTyw,0,0,0,
浠Mizuki,31900,880811,19268,33189,https://www.youtube.com/watch?v=oQs3W-iZCTw,0,0,0,
貝莉莓Vtype,26800,1291013,55060,187692,https://www.youtube.com/watch?v=huGQKLzCOJk,0,0,0,
喵太,24800,703954,6075,6680,https://www.youtube.com/watch?v=En_EkKr0KoY,4927,1474,1639,https://www.twitch.tv/videos/1101659260
迷子羽根,24600,73982,1376,2786,https://www.youtube.com/watch?v=MMcyI0MoUdI,0,0,0,
醬油Joyu,24500,243420,969,1624,https://www.youtube.com/watch?v=852nfs_vnww,0,0,0,
空,22200,1589982,765,59048,https://www.youtube.com/watch?v=bs9UAn88-ws,0,0,0,
須多夜花,21500,737593,4297,14190,https://www.youtube.com/watch?v=KuR9cY9D56c,0,0,0,
三毛,21300,1197910,5435,22973,https://www.youtube.com/watch?v=3dZEV0bKaNk,0,0,0,
歐貝爾,20800,489971,5653,15571,https://www.youtube.com/watch?v=q4_35EW_d3k,0,0,0,
Naya,19300,5003524,3794,13671,https://www.youtube.com/watch?v=2YWHWs7cuss,3250,406,483,https://www.twitch.tv/videos/1112902534
藤乃熊,19000,87919,305,373,https://www.youtube.com/watch?v=i4lXAdnyE8w,0,0,0,
祈菈‧貝希毛絲,17500,817828,4110,8791,https://www.youtube.com/watch?v=F69jN2kEsWs,0,0,0,
鼠屋栗太,17400,363709,1469,2328,https://www.youtube.com/watch?v=IeJ8zTD8H_M,0,0,0,
Yu,15800,3816671,4442,21637,https://www.youtube.com/watch?v=wrwYxcg_GFo,0,0,0,
諳石,12200,2815857,512,1130,https://www.youtube.com/watch?v=cCJ0ygC0lw0,1390,81,81,https://www.twitch.tv/videos/1109879185
蕾兒,11700,320256,2479,7165,https://www.youtube.com/watch?v=9e3UXuvCzu8,0,0,0,
星見遙,11300,393907,795,1474,https://www.youtube.com/watch?v=ImV-HlJ2lnI,0,0,0,
蘆棠布奈,11300,260082,3333,8404,https://www.youtube.com/watch?v=euXjtbbw5XQ,0,0,0,
希靈,10800,259044,1916,6103,https://www.youtube.com/watch?v=31dR-YkB7uM,0,0,0,
諾櫻,9790,301969,3702,6747,https://www.youtube.com/watch?v=JLPwdaNvBl4,0,0,0,
巴蘭利維坦,9140,243173,4256,9949,https://www.youtube.com/watch?v=rmRTkygF8tc,0,0,0,
塔芭絲可,8900,338322,2114,5073,https://www.youtube.com/watch?v=SzrUhwHpKkA,0,0,0,
銀鈴‧希爾貝露,8520,187276,1151,6908,https://www.youtube.com/watch?v=5EifML2gkSQ,0,0,0,
弦戶帝丹,8310,194525,3680,8095,https://www.youtube.com/watch?v=8YJq-fK1iJ0,0,0,0,
鴨鴨伊比,7950,219697,940,2559,https://www.youtube.com/watch?v=Hx16IocEixQ,0,0,0,
神草甘蔗子,7720,1814094,106,156,https://www.youtube.com/watch?v=gnCKouYfaf4,0,0,0,
邱可,7390,113988,1191,2858,https://www.youtube.com/watch?v=zkeE4Eq9amQ,0,0,0,
蔡宜蓁,7310,130995,4909,8530,https://www.youtube.com/watch?v=NOGumJr2P7k,0,0,0,
風絮,7220,82867,357,923,https://www.youtube.com/watch?v=YFY8O_yGvvU,0,0,0,
TSMATCH火柴,7100,209775,665,1237,https://www.youtube.com/watch?v=zMYzvjM40e0,0,0,0,
瀰婭,7060,257703,898,1728,https://www.youtube.com/watch?v=SO2HqzoVQxI,121,0,0,
いくせん,6500,424931,293,1073,https://www.youtube.com/watch?v=5KFF5PDEv68,77,0,0,
洛可洛斯特,6500,203971,1433,2198,https://www.youtube.com/watch?v=hx1HBpNn7ow,0,0,0,
嗚夫沃夫,6450,311905,2156,8230,https://www.youtube.com/watch?v=Q3PQFGXMTIM,0,0,0,
姬宮優花,6350,130940,331,450,https://www.youtube.com/watch?v=GpajfBV_KXU,429,0,0,
