Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,332000,20546094,25973,71320,https://www.youtube.com/watch?v=_pZp_fbTyU4,16660,10121,15474,https://www.twitch.tv/videos/1072260233
高雄林小姐,103000,28281759,5254,17716,https://www.youtube.com/watch?v=8SSJR019HlU,0,0,0,
紅月,89400,195215,4908,10276,https://www.youtube.com/watch?v=j9knBUblecs,0,0,0,
璐洛洛,57000,5882670,10768,40923,https://www.youtube.com/watch?v=oz9qF-4vaZY,5172,597,2158,https://www.twitch.tv/videos/1061995367
鳥羽樂奈,52200,3630396,4478,8813,https://www.youtube.com/watch?v=Zu5X_XO-9fI,1182,0,0,
香草奈若,48000,5540978,5650,32316,https://www.youtube.com/watch?v=OqUQNmrE61E,0,0,0,
悠白,44200,1528744,8903,57224,https://www.youtube.com/watch?v=ckb9ynyIABk,0,0,0,
灰名,41000,1538222,8807,21405,https://www.youtube.com/watch?v=MramdalrgS0,0,0,0,
泰多貝亞,40500,1290116,11432,21117,https://www.youtube.com/watch?v=99iNcrVfrYk,0,0,0,
露恰露恰,40100,700192,22783,32049,https://www.youtube.com/watch?v=jPLeVCnU7Dg,0,0,0,
虎妮,36600,1246603,2937,7135,https://www.youtube.com/watch?v=ieDSO48nzNU,20,0,0,
Asa Ifrit,35200,1459005,10977,22618,https://www.youtube.com/watch?v=eKkwLjzW_Lo,0,0,0,
平平子,34600,709833,13747,18335,https://www.youtube.com/watch?v=SGkw0JQpdus,0,0,0,
兔姬,33900,1165897,6822,13132,https://www.youtube.com/watch?v=59Dp0pAkNds,0,0,0,
十五號,32000,727542,13355,33520,https://www.youtube.com/watch?v=z1Ma_1dc4dc,0,0,0,
浠Mizuki,27200,573257,34092,107523,https://www.youtube.com/watch?v=0F6l5LX2OfY,0,0,0,
迷子羽根,24900,37727,2081,3156,https://www.youtube.com/watch?v=12eP7XNhejM,0,0,0,
喵太,23500,634163,1922,2621,https://www.youtube.com/watch?v=NBJuMEuyzXM,4308,947,1570,https://www.twitch.tv/videos/1071030126
空,21900,1469090,858,10223,https://www.youtube.com/watch?v=EPGUyYy3Qj4,0,0,0,
須多夜花,19900,520474,6039,12379,https://www.youtube.com/watch?v=yd0Ah7gOxwY,0,0,0,
三毛,19400,1030692,6303,37489,https://www.youtube.com/watch?v=VR3L0KSZjcY,0,0,0,
Naya,18900,4820133,2181,10074,https://www.youtube.com/watch?v=J474wVFfuD8,3218,212,461,https://www.twitch.tv/videos/1061031103
藤乃熊,18600,84783,413,1290,https://www.youtube.com/watch?v=LofBMWvBsjk,0,0,0,
歐貝爾,17200,287853,20006,59796,https://www.youtube.com/watch?v=z6N32dMCbpU,0,0,0,
鼠屋栗太,16700,283916,1640,6627,https://www.youtube.com/watch?v=VJHxg1ipdgE,0,0,0,
祈菈‧貝希毛絲,14900,644964,5536,13019,https://www.youtube.com/watch?v=XH5wvw8C0oo,0,0,0,
諳石,11900,2756055,342,1620,https://www.youtube.com/watch?v=z65Mgcoeq_c,1381,22,32,https://www.twitch.tv/videos/1062145225
蘆棠布奈,11100,210159,4292,34811,https://www.youtube.com/watch?v=t4eiddIxoG4,0,0,0,
星見遙,10800,353887,998,1894,https://www.youtube.com/watch?v=RTr10lzRkME,0,0,0,
貝莉莓Vtype,10600,324469,8165,98231,https://www.youtube.com/watch?v=XhbBxUp0CIU,0,0,0,
蕾兒,9570,243124,2389,3429,https://www.youtube.com/watch?v=VqwK9CzUPfM,0,0,0,
希靈,8760,160252,1622,3368,https://www.youtube.com/watch?v=cc7jMxffFQo,0,0,0,
巴蘭利維坦,7230,125779,7434,19285,https://www.youtube.com/watch?v=cUG_m5kpNdA,0,0,0,
塔芭絲可,7190,228280,2126,5145,https://www.youtube.com/watch?v=O4a-8J--wAk,0,0,0,
風絮,7010,68623,316,2649,https://www.youtube.com/watch?v=KUyT_JjJLt0,0,0,0,
鴨鴨伊比,6990,170779,1496,7121,https://www.youtube.com/watch?v=XkU6H7o4tO8,0,0,0,
TSMATCH火柴,6650,180712,1009,2422,https://www.youtube.com/watch?v=oOQRDe2Ul5E,0,0,0,
弦戶帝丹,6570,83346,8795,13785,https://www.youtube.com/watch?v=cWBcVJ6iHUQ,0,0,0,
邱可,6320,84628,1179,6088,https://www.youtube.com/watch?v=G7k01JjeKOA,0,0,0,
瀰婭,6160,224887,668,3878,https://www.youtube.com/watch?v=wALpyCiy36U,110,0,0,
姬宮優花,6160,121619,527,3188,https://www.youtube.com/watch?v=Ud95qkDBaik,428,0,0,
夏莎莎,6030,65547,625,1529,https://www.youtube.com/watch?v=27PEcNYO9hE,0,0,0,
夏日葵,5960,330189,1397,7447,https://www.youtube.com/watch?v=tWx-4Y5I-nE,0,0,0,
いくせん,5950,383160,263,1240,https://www.youtube.com/watch?v=pviVizrBSoM,78,0,0,
綾瑞香,5890,126913,800,1867,https://www.youtube.com/watch?v=ECY6lfx7lu4,261,0,0,
吉姆,5830,137354,1880,5035,https://www.youtube.com/watch?v=4h7QEne0sF0,1034,402,1528,https://www.twitch.tv/videos/1061964021
洛可洛斯特,5820,136782,2766,9778,https://www.youtube.com/watch?v=EKh0nJKYcMU,0,0,0,
