Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,338000,21290325,24118,122988,https://www.youtube.com/watch?v=w2u4GqpQobg,16960,0,0,
高雄林小姐,103000,28381899,5216,8809,https://www.youtube.com/watch?v=8OKQg2TGGg0,0,0,0,
紅月,89700,279345,5540,13562,https://www.youtube.com/watch?v=j9knBUblecs,0,0,0,
璐洛洛,60600,6335412,11921,54888,https://www.youtube.com/watch?v=PLGm5EBdlCI,5755,1543,3539,https://www.twitch.tv/videos/1083361584
鳥羽樂奈,52600,3702186,3692,8226,https://www.youtube.com/watch?v=GieflQArebg,1263,0,0,
香草奈若,48200,5676737,4036,10259,https://www.youtube.com/watch?v=fcQAul3hets,0,0,0,
悠白,45300,1645874,6376,52425,https://www.youtube.com/watch?v=645s3s8DagM,0,0,0,
灰名,44000,1771889,9842,28521,https://www.youtube.com/watch?v=2Gk_tfqyI5k,0,0,0,
露恰露恰,41400,817910,14281,28699,https://www.youtube.com/watch?v=CXCBOhov2n8,0,0,0,
泰多貝亞,40900,1402300,10282,21490,https://www.youtube.com/watch?v=99iNcrVfrYk,0,0,0,
虎妮,37000,1277074,2701,5538,https://www.youtube.com/watch?v=Ov7266UxFWA,20,0,0,
平平子,36900,824439,11383,17494,https://www.youtube.com/watch?v=Uz7uIITgsrg,0,0,0,
Asa Ifrit,36500,1589807,11851,24207,https://www.youtube.com/watch?v=eKkwLjzW_Lo,0,0,0,
十五號,35100,887483,13361,37540,https://www.youtube.com/watch?v=NfzzKRowEDk,0,0,0,
兔姬,34400,1212741,4637,10188,https://www.youtube.com/watch?v=aX0bU62bjVI,0,0,0,
浠Mizuki,29300,713900,35627,57565,https://www.youtube.com/watch?v=xMN8GDYwt6Q,0,0,0,
迷子羽根,24800,46611,1617,2610,https://www.youtube.com/watch?v=IgyHMhV3jL8,0,0,0,
喵太,23900,650495,2723,2723,https://www.youtube.com/watch?v=wCl4OZraaJI,4501,1334,2290,https://www.twitch.tv/videos/1078057513
醬油Joyu,23900,215677,1022,1575,https://www.youtube.com/watch?v=imh-H0UD4z0,0,0,0,
空,22000,1494852,843,9902,https://www.youtube.com/watch?v=EWuu-ia-S4M,0,0,0,
須多夜花,20500,617054,5878,34801,https://www.youtube.com/watch?v=S0cDx8sl6Kc,0,0,0,
三毛,19700,1078577,5895,35330,https://www.youtube.com/watch?v=VR3L0KSZjcY,0,0,0,
藤乃熊,19000,85834,0,0,,0,0,0,
Naya,18900,4850084,1035,7913,https://www.youtube.com/watch?v=3aSRlC1K_LM,3222,142,284,https://www.twitch.tv/videos/1083395546
歐貝爾,18700,374657,14797,62400,https://www.youtube.com/watch?v=z6N32dMCbpU,0,0,0,
