Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,339000,21366379,24385,128102,https://www.youtube.com/watch?v=w2u4GqpQobg,16981,0,0,
高雄林小姐,103000,28388278,5216,7811,https://www.youtube.com/watch?v=-DhMFgKMEEI,0,0,0,
紅月,89700,284254,5394,13636,https://www.youtube.com/watch?v=j9knBUblecs,0,0,0,
璐洛洛,61000,6380529,11857,61727,https://www.youtube.com/watch?v=PLGm5EBdlCI,5804,1253,3544,https://www.twitch.tv/videos/1083361584
鳥羽樂奈,52600,3705082,3710,8237,https://www.youtube.com/watch?v=GieflQArebg,1263,0,0,
香草奈若,48200,5686619,4119,10270,https://www.youtube.com/watch?v=fcQAul3hets,0,0,0,
悠白,45400,1649394,6452,53598,https://www.youtube.com/watch?v=645s3s8DagM,0,0,0,
灰名,44100,1794363,9308,28631,https://www.youtube.com/watch?v=2Gk_tfqyI5k,0,0,0,
露恰露恰,41500,819368,14301,28721,https://www.youtube.com/watch?v=CXCBOhov2n8,0,0,0,
泰多貝亞,41000,1415377,9845,21505,https://www.youtube.com/watch?v=99iNcrVfrYk,0,0,0,
虎妮,37000,1277740,2716,5589,https://www.youtube.com/watch?v=Ov7266UxFWA,20,0,0,
平平子,37000,833245,11345,17517,https://www.youtube.com/watch?v=Uz7uIITgsrg,0,0,0,
Asa Ifrit,36700,1593275,11874,24301,https://www.youtube.com/watch?v=eKkwLjzW_Lo,0,0,0,
十五號,35200,892712,13399,37770,https://www.youtube.com/watch?v=NfzzKRowEDk,0,0,0,
兔姬,34400,1213977,4177,10198,https://www.youtube.com/watch?v=aX0bU62bjVI,0,0,0,
浠Mizuki,29500,723161,36437,58741,https://www.youtube.com/watch?v=xMN8GDYwt6Q,0,0,0,
迷子羽根,24700,46698,1603,2612,https://www.youtube.com/watch?v=IgyHMhV3jL8,0,0,0,
喵太,23900,651675,2804,2804,https://www.youtube.com/watch?v=wCl4OZraaJI,4508,1351,2293,https://www.twitch.tv/videos/1078057513
醬油Joyu,23900,215991,1005,1463,https://www.youtube.com/watch?v=9iL67d2D15A,0,0,0,
空,22000,1496867,831,9912,https://www.youtube.com/watch?v=EWuu-ia-S4M,0,0,0,
須多夜花,20500,626447,5712,34947,https://www.youtube.com/watch?v=S0cDx8sl6Kc,0,0,0,
三毛,19700,1082399,5901,35370,https://www.youtube.com/watch?v=VR3L0KSZjcY,0,0,0,
藤乃熊,19000,85916,0,0,,0,0,0,
Naya,18900,4855161,1036,8127,https://www.youtube.com/watch?v=3aSRlC1K_LM,3220,144,284,https://www.twitch.tv/videos/1083395546
歐貝爾,18800,378332,14782,62547,https://www.youtube.com/watch?v=z6N32dMCbpU,0,0,0,
鼠屋栗太,17100,316775,1493,3289,https://www.youtube.com/watch?v=hLiD_bvxyks,0,0,0,
祈菈‧貝希毛絲,16100,732196,5373,13980,https://www.youtube.com/watch?v=RhhN1wx9QE8,0,0,0,
Yu,12900,3294621,1544,11827,https://www.youtube.com/watch?v=ANthG5OzmD0,0,0,0,
諳石,12000,2782861,367,1513,https://www.youtube.com/watch?v=aaCQePyzWy0,1384,32,48,https://www.twitch.tv/videos/1081339304
貝莉莓Vtype,11500,385016,8798,12244,https://www.youtube.com/watch?v=p_U_mMzhg4A,0,0,0,
蘆棠布奈,11300,227682,2926,11291,https://www.youtube.com/watch?v=fmRexPg9icc,0,0,0,
星見遙,11100,373652,1037,5591,https://www.youtube.com/watch?v=U1Tjj-J337U,0,0,0,
蕾兒,10400,270838,2529,6444,https://www.youtube.com/watch?v=GIpBFRy6uQI,0,0,0,
希靈,9660,190107,1750,4126,https://www.youtube.com/watch?v=7JmpIsAYM84,0,0,0,
巴蘭利維坦,8320,185888,4761,12685,https://www.youtube.com/watch?v=cttsOJMcPRs,0,0,0,
神草甘蔗子,7720,1812187,129,151,https://www.youtube.com/watch?v=4GElAKTi18M,0,0,0,
弦戶帝丹,7660,146843,5420,8623,https://www.youtube.com/watch?v=Yg4h0kRa5Hg,0,0,0,
塔芭絲可,7640,264164,1898,4264,https://www.youtube.com/watch?v=-Leoby5Xk-g,0,0,0,
鴨鴨伊比,7480,192783,1134,3596,https://www.youtube.com/watch?v=jC8ZAoEIIec,0,0,0,
風絮,7090,74096,383,2759,https://www.youtube.com/watch?v=KUyT_JjJLt0,0,0,0,
TSMATCH火柴,6880,195571,894,2650,https://www.youtube.com/watch?v=ZFxGKK_qsOw,0,0,0,
邱可,6870,98026,1295,2523,https://www.youtube.com/watch?v=s112NXktKrQ,0,0,0,
瀰婭,6480,236780,725,1341,https://www.youtube.com/watch?v=Vra66jZv6OI,116,0,0,
姬宮優花,6250,127133,387,765,https://www.youtube.com/watch?v=XczG1Gl9o-g,430,0,0,
夏莎莎,6170,69522,534,1166,https://www.youtube.com/watch?v=o-vfIZoHYgI,0,0,0,
洛可洛斯特,6110,162737,2098,9458,https://www.youtube.com/watch?v=mF2Z021DvLM,0,0,0,
いくせん,6060,403578,247,2098,https://www.youtube.com/watch?v=BUenPNHgzgs,78,0,0,
吉姆,6020,154726,1415,4215,https://www.youtube.com/watch?v=yv2BkEaeUYU,1097,412,559,https://www.twitch.tv/videos/1083524344
諾櫻,6020,159752,1633,4023,https://www.youtube.com/watch?v=_XCgDACQFoo,0,0,0,
夏日葵,5910,336094,616,8172,https://www.youtube.com/watch?v=tWx-4Y5I-nE,0,0,0,
