Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,332000,20583751,25334,71505,https://www.youtube.com/watch?v=_pZp_fbTyU4,16672,10211,15648,https://www.twitch.tv/videos/1072260233
高雄林小姐,103000,28289430,5310,17720,https://www.youtube.com/watch?v=8SSJR019HlU,0,0,0,
紅月,89400,202657,4838,11084,https://www.youtube.com/watch?v=j9knBUblecs,0,0,0,
璐洛洛,57200,5908832,10308,34570,https://www.youtube.com/watch?v=PdHo_3oAbJE,5177,598,2158,https://www.twitch.tv/videos/1061995367
鳥羽樂奈,52200,3637714,4577,8827,https://www.youtube.com/watch?v=Zu5X_XO-9fI,1181,0,0,
香草奈若,48000,5549877,4923,32373,https://www.youtube.com/watch?v=OqUQNmrE61E,0,0,0,
悠白,44300,1542504,8246,58351,https://www.youtube.com/watch?v=ckb9ynyIABk,0,0,0,
灰名,41400,1564092,9337,21496,https://www.youtube.com/watch?v=MramdalrgS0,0,0,0,
泰多貝亞,40500,1301275,10710,21161,https://www.youtube.com/watch?v=99iNcrVfrYk,0,0,0,
露恰露恰,40300,713498,21317,32077,https://www.youtube.com/watch?v=jPLeVCnU7Dg,0,0,0,
虎妮,36600,1247473,2943,7195,https://www.youtube.com/watch?v=ieDSO48nzNU,20,0,0,
Asa Ifrit,35300,1464179,11192,22806,https://www.youtube.com/watch?v=eKkwLjzW_Lo,0,0,0,
平平子,34800,720045,13456,18360,https://www.youtube.com/watch?v=SGkw0JQpdus,0,0,0,
兔姬,33900,1166780,7519,13173,https://www.youtube.com/watch?v=59Dp0pAkNds,0,0,0,
十五號,32400,748490,12892,33802,https://www.youtube.com/watch?v=z1Ma_1dc4dc,0,0,0,
浠Mizuki,27300,580985,35173,110316,https://www.youtube.com/watch?v=0F6l5LX2OfY,0,0,0,
迷子羽根,24900,38646,2095,3161,https://www.youtube.com/watch?v=12eP7XNhejM,0,0,0,
喵太,23500,635114,2008,2639,https://www.youtube.com/watch?v=NBJuMEuyzXM,4315,1040,1573,https://www.twitch.tv/videos/1071030126
空,21900,1471074,864,10223,https://www.youtube.com/watch?v=EPGUyYy3Qj4,0,0,0,
須多夜花,20000,525888,6043,12451,https://www.youtube.com/watch?v=yd0Ah7gOxwY,0,0,0,
三毛,19400,1028990,6325,33955,https://www.youtube.com/watch?v=VR3L0KSZjcY,0,0,0,
Naya,18900,4821377,1889,10101,https://www.youtube.com/watch?v=J474wVFfuD8,3217,160,461,https://www.twitch.tv/videos/1061031103
藤乃熊,18600,84850,557,1295,https://www.youtube.com/watch?v=LofBMWvBsjk,0,0,0,
歐貝爾,17400,289774,20081,60085,https://www.youtube.com/watch?v=z6N32dMCbpU,0,0,0,
鼠屋栗太,16700,286455,1630,6644,https://www.youtube.com/watch?v=VJHxg1ipdgE,0,0,0,
祈菈‧貝希毛絲,15000,646649,5316,13098,https://www.youtube.com/watch?v=XH5wvw8C0oo,0,0,0,
Yu,12300,3113614,1290,4203,https://www.youtube.com/watch?v=ANthG5OzmD0,0,0,0,
諳石,11900,2758579,362,1623,https://www.youtube.com/watch?v=z65Mgcoeq_c,1380,27,33,https://www.twitch.tv/videos/1071181208
蘆棠布奈,11100,211442,4245,34916,https://www.youtube.com/watch?v=t4eiddIxoG4,0,0,0,
星見遙,10800,354807,994,1894,https://www.youtube.com/watch?v=RTr10lzRkME,0,0,0,
貝莉莓Vtype,10700,333945,8642,98903,https://www.youtube.com/watch?v=XhbBxUp0CIU,0,0,0,
蕾兒,9610,245458,2322,3436,https://www.youtube.com/watch?v=VqwK9CzUPfM,0,0,0,
希靈,8870,162702,1642,3439,https://www.youtube.com/watch?v=w23B4nmy76Q,0,0,0,
巴蘭利維坦,7320,131392,6300,19377,https://www.youtube.com/watch?v=cUG_m5kpNdA,0,0,0,
塔芭絲可,7200,229683,2082,5147,https://www.youtube.com/watch?v=O4a-8J--wAk,0,0,0,
鴨鴨伊比,7040,172081,1496,3489,https://www.youtube.com/watch?v=fBecd7j5c_4,0,0,0,
風絮,7020,69294,321,2668,https://www.youtube.com/watch?v=KUyT_JjJLt0,0,0,0,
TSMATCH火柴,6670,182285,1116,2424,https://www.youtube.com/watch?v=oOQRDe2Ul5E,0,0,0,
弦戶帝丹,6660,86221,6926,13831,https://www.youtube.com/watch?v=cWBcVJ6iHUQ,0,0,0,
邱可,6340,85051,1192,6331,https://www.youtube.com/watch?v=G7k01JjeKOA,0,0,0,
姬宮優花,6170,122005,499,3189,https://www.youtube.com/watch?v=Ud95qkDBaik,429,0,0,
瀰婭,6170,225892,668,3885,https://www.youtube.com/watch?v=wALpyCiy36U,110,0,0,
夏莎莎,6040,65621,621,1530,https://www.youtube.com/watch?v=27PEcNYO9hE,0,0,0,
いくせん,5960,383793,258,1268,https://www.youtube.com/watch?v=pviVizrBSoM,78,0,0,
夏日葵,5950,331109,1562,7607,https://www.youtube.com/watch?v=tWx-4Y5I-nE,0,0,0,
綾瑞香,5890,126475,775,1880,https://www.youtube.com/watch?v=ECY6lfx7lu4,261,0,0,
吉姆,5850,139032,1845,5038,https://www.youtube.com/watch?v=4h7QEne0sF0,1039,403,1545,https://www.twitch.tv/videos/1061964021
洛可洛斯特,5830,138483,2771,9800,https://www.youtube.com/watch?v=EKh0nJKYcMU,0,0,0,
祈霓,5690,68898,457,1195,https://www.youtube.com/watch?v=inwP8RkcMss,0,0,0,
魔法!,5660,1803359,383,817,https://www.youtube.com/watch?v=Y3wsyA3Q4cI,2274,137,158,https://www.twitch.tv/videos/1067174979
LMPAPER,4880,420339,67,175,https://www.youtube.com/watch?v=ZsGX4XI_YBY,2839,934,1857,https://www.twitch.tv/videos/1068214579
嗚夫沃夫,4820,194633,1931,6790,https://www.youtube.com/watch?v=K2v1TkTxGtg,0,0,0,
諾櫻,4820,103083,1355,3850,https://www.youtube.com/watch?v=UaxkX-E1gIU,0,0,0,
蝦拉拉,4740,138872,1454,2037,https://www.youtube.com/watch?v=cBLW4ZwR8eQ,1699,0,0,
噓你吉娃娃,4680,169739,1652,3650,https://www.youtube.com/watch?v=Ml60zz4Bzts,0,0,0,
秋月莉莉卡,4410,69808,474,6947,https://www.youtube.com/watch?v=0nTpQkn-XwY,0,0,0,
Lumina,4280,164005,223,469,https://www.youtube.com/watch?v=U4fLIr6P1MU,0,0,0,
海姬依莉亞,4230,81388,691,1003,https://www.youtube.com/watch?v=d0ELp_feB4A,0,0,0,
楠橋詩耶,4090,105998,236,433,https://www.youtube.com/watch?v=njvczyRT7FE,434,0,0,
櫻野露,3920,120128,482,10122,https://www.youtube.com/watch?v=8w3hnBCWPTA,0,0,0,
狐媚娘‧達亞,3790,88538,538,4686,https://www.youtube.com/watch?v=WisqV-g89gA,0,0,0,
uiru,3640,81611,495,663,https://www.youtube.com/watch?v=AnZDV0WUVjk,0,0,0,
阿露比,3640,80148,777,6038,https://www.youtube.com/watch?v=4gL6XmFjiWw,0,0,0,
夏樹きよし,3600,61826,1159,2510,https://www.youtube.com/watch?v=mcF5gobeUsk,0,0,0,
布魯斯,3570,56318,604,1092,https://www.youtube.com/watch?v=BTZgu-fTHxg,0,0,0,
解凍三色豆,3550,114678,1961,4373,https://www.youtube.com/watch?v=CyD_XdtV8T0,0,0,0,
艾黎,3540,57835,283,1340,https://www.youtube.com/watch?v=Vcf-x5F-DPU,76,27,27,https://www.twitch.tv/videos/1068277196
卡滋可可,3510,117115,351,451,https://www.youtube.com/watch?v=5z3GDrP1jvk,466,0,0,
麻子マコ,3440,56357,791,2003,https://www.youtube.com/watch?v=NcwIW9ndkwQ,0,0,0,
斜胖,3410,88217,835,2253,https://www.youtube.com/watch?v=nJSLfXWscHc,0,0,0,
罷工,3390,93904,145,402,https://www.youtube.com/watch?v=mJLHJwMJwZ0,0,0,0,
観空部,3320,164806,543,1320,https://www.youtube.com/watch?v=sCd5bK-7jrQ,288,0,0,
灰妲,3220,48540,812,1699,https://www.youtube.com/watch?v=J5RibHs_634,0,0,0,
小岩井波波利,3200,107022,1071,5323,https://www.youtube.com/watch?v=NnqmdGfv2k4,0,0,0,
蘭希,3160,343564,569,5065,https://www.youtube.com/watch?v=6E708aSH_bA,0,0,0,
銀鈴‧希爾貝露,3120,71054,1012,4132,https://www.youtube.com/watch?v=B7VxqEqgIWg,0,0,0,
西園寺兆兆,3080,70705,434,620,https://www.youtube.com/watch?v=xEX-XuB3eQ0,37,0,0,
Joyce昕,3020,307493,155,1366,https://www.youtube.com/watch?v=4tI1XnRHO1U,529,0,0,
周默,2960,70336,911,7210,https://www.youtube.com/watch?v=18dCGDk1aBM,0,0,0,
星形KARAS,2930,389399,331,660,https://www.youtube.com/watch?v=DObIAvPbR4o,0,0,0,
南琳,2850,27269,98,186,https://www.youtube.com/watch?v=HObvrIeD6yk,273,40,50,https://www.twitch.tv/videos/1071186393
撇嘴耳包前滾翻,2720,139393,738,738,https://www.youtube.com/watch?v=5kNDqdUjoCU,0,0,0,
虛擬宅男AJin,2690,27256,419,1643,https://www.youtube.com/watch?v=CIjyW1vvvcQ,0,0,0,
鬼塚魅華,2670,20178,267,592,https://www.youtube.com/watch?v=p90N3euabE4,0,0,0,
仙貝兔兔,2590,146012,291,715,https://www.youtube.com/watch?v=aa9NUAWamgQ,431,0,0,
東域艾瑞兒,2550,20508,934,5950,https://www.youtube.com/watch?v=lgVgm2Du_uY,0,0,0,
冬華凜,2510,37646,291,412,https://www.youtube.com/watch?v=WRHHOTVyPo8,0,0,0,
水手緞帶,2480,133488,387,6372,https://www.youtube.com/watch?v=rmw2ZuTMbNU,0,0,0,
朱道,2450,63386,1067,3397,https://www.youtube.com/watch?v=vX5KfDUhVVs,0,0,0,
希莉亞,2350,104994,548,1860,https://www.youtube.com/watch?v=Ocmv6dx-DAA,192,0,0,
櫻坂くりこ,2350,108801,207,379,https://www.youtube.com/watch?v=Ja27wNSFefQ,0,0,0,
萊菈‧希格娜斯,2330,38276,378,7304,https://www.youtube.com/watch?v=QAy458a58Ks,0,0,0,
星眷蕾米,2260,29998,341,1161,https://www.youtube.com/watch?v=8AbX8VI8YWI,0,0,0,
喵控,2230,47699,160,375,https://www.youtube.com/watch?v=G2bwSsSbQJo,0,0,0,
詠星優宇奈,2190,41300,427,834,https://www.youtube.com/watch?v=4N0cDjRyirw,0,0,0,
貓祭,2140,44165,847,3285,https://www.youtube.com/watch?v=JjlEZ8dgD5U,3,0,0,
貓耳小宇,2120,74768,13,78,https://www.youtube.com/watch?v=bZKXinq1SNU,137,21,39,https://www.twitch.tv/videos/1061040802
羽蔚陌攸,2110,31184,104,165,https://www.youtube.com/watch?v=SUIi9Ivldr8,89,0,0,
希爾艾姆,2100,45644,181,551,https://www.youtube.com/watch?v=kGgy1ZpOFTw,442,153,174,https://www.twitch.tv/videos/1069536115
墨子,2080,68480,68,156,https://www.youtube.com/watch?v=5qB_fTF1Oo8,365,13,44,https://www.twitch.tv/videos/1060415419
白狼ゆざい,2080,65418,169,10037,https://www.youtube.com/watch?v=P5kX8b9Oisg,0,0,0,
雨宮夢,2050,56774,261,1118,https://www.youtube.com/watch?v=YXzUkvZytUA,0,0,0,
哈提,2010,36642,842,2727,https://www.youtube.com/watch?v=jqlOMftjgJY,0,0,0,
鴨鴨山,1940,89584,430,1412,https://www.youtube.com/watch?v=EGU2clXEBb8,0,0,0,
蛋塔レイ,1940,74473,156,435,https://www.youtube.com/watch?v=dha0Jy6mEwQ,75,0,0,
Aoi Hinamori,1930,34282,453,1039,https://www.youtube.com/watch?v=72APHtMfOhE,0,0,0,
茂矢門,1930,99459,206,373,https://www.youtube.com/watch?v=ItoLNXy-U-A,1303,113,153,https://www.twitch.tv/videos/1072184699
結月,1910,54422,381,1058,https://www.youtube.com/watch?v=202OieUzSVE,0,0,0,
西貝魯阿法,1900,11268,1082,1213,https://www.youtube.com/watch?v=daSrjQA8p5s,0,0,0,
尤里‧佛瑞斯特,1890,34021,431,683,https://www.youtube.com/watch?v=TTcG9W5tp5c,0,0,0,
朝日陽奈,1840,35845,413,642,https://www.youtube.com/watch?v=UF55o8w0_i8,0,0,0,
CiCiCi cirycle 的 荒荒荒,1790,109497,69,269,https://www.youtube.com/watch?v=-0CkFfY0XSE,0,0,0,
紅茶拿鐵,1760,66773,226,535,https://www.youtube.com/watch?v=5HgkD1N-cVQ,6227,1280,1889,https://www.twitch.tv/videos/1054808725
黑鄉羊,1730,48083,795,2891,https://www.youtube.com/watch?v=pFr3y_GH88k,0,0,0,
小小雪,1730,87985,455,2461,https://www.youtube.com/watch?v=IhEIHFw81TI,358,40,130,https://www.twitch.tv/videos/1061054484
高維爾,1730,36264,632,2342,https://www.youtube.com/watch?v=xwOMDpnwmT8,0,0,0,
紗羅,1680,27452,523,1562,https://www.youtube.com/watch?v=LSYDyxING58,0,0,0,
白色砂糖,1670,16122,197,238,https://www.youtube.com/watch?v=vWP6-zAot3w,0,0,0,
雙命裂,1640,71096,32,59,https://www.youtube.com/watch?v=Waoo_rFW-nw,618,40,58,https://www.twitch.tv/videos/1067114044
罐罐,1630,92275,154,310,https://www.youtube.com/watch?v=tph5tBl2gAc,0,0,0,
花原蜜子,1620,27095,237,514,https://www.youtube.com/watch?v=jI4Hy8mP24U,0,0,0,
阿紋,1590,75257,113,254,https://www.youtube.com/watch?v=NsQM1gluHLU,105,0,0,
夜見愛夢,1590,24838,261,427,https://www.youtube.com/watch?v=DMWF97XbhGA,0,0,0,
松果靄梓,1580,22277,386,444,https://www.youtube.com/watch?v=Pyx2iEVe-UE,0,0,0,
神無月ミハル,1550,34134,115,127,https://www.youtube.com/watch?v=6xjGC-kmTCo,533,0,0,
雨恩,1540,424674,216,283,https://www.youtube.com/watch?v=nI98no_MbI0,0,0,0,
小闇,1540,38997,402,1170,https://www.youtube.com/watch?v=sfqjKMwKj68,0,0,0,
冬田獺,1490,44288,461,1186,https://www.youtube.com/watch?v=t9gceFHix50,0,0,0,
煌煌,1490,81074,100,146,https://www.youtube.com/watch?v=ei-HcV4uu5U,0,0,0,
