Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
鬼鬼,840000,264465927,44340,125705,https://www.youtube.com/watch?v=Ocw52H7TxVY,0,0,0,
杏仁ミル,335000,20914591,22031,88912,https://www.youtube.com/watch?v=w2u4GqpQobg,16824,16297,16297,https://www.twitch.tv/videos/1072260233
梓凜,272000,20369435,1814,2944,https://www.youtube.com/watch?v=SmZ5hp_DZOE,0,0,0,
高雄林小姐,103000,28337371,5244,17731,https://www.youtube.com/watch?v=8SSJR019HlU,0,0,0,
紅月,89700,252506,5437,12881,https://www.youtube.com/watch?v=j9knBUblecs,0,0,0,
鬼鬼副頻道,87900,430095,9114,24525,https://www.youtube.com/watch?v=z8h9q6KzjLE,0,0,0,
璐洛洛,58300,6089753,6681,43358,https://www.youtube.com/watch?v=PIG4sbOdEFA,5442,1535,2424,https://www.twitch.tv/videos/1076328640
鳥羽樂奈,52400,3675380,4458,8719,https://www.youtube.com/watch?v=-JvcMX6YRGU,1264,0,0,
香草奈若,47900,5593466,4120,12919,https://www.youtube.com/watch?v=3yd2w5kpoPg,0,0,0,
悠白,44800,1587342,8268,44262,https://www.youtube.com/watch?v=645s3s8DagM,0,0,0,
灰名,43000,1665043,9282,27087,https://www.youtube.com/watch?v=2Gk_tfqyI5k,0,0,0,
露恰露恰,41000,769174,16209,28419,https://www.youtube.com/watch?v=CXCBOhov2n8,0,0,0,
泰多貝亞,40700,1343136,10041,21372,https://www.youtube.com/watch?v=99iNcrVfrYk,0,0,0,
說書客,38600,2955898,2912,4986,https://www.youtube.com/watch?v=8bkxWsmbNDg,0,0,0,
虎妮,36800,1257243,2671,7726,https://www.youtube.com/watch?v=ieDSO48nzNU,20,0,0,
Asa Ifrit,35800,1513077,11569,23559,https://www.youtube.com/watch?v=eKkwLjzW_Lo,0,0,0,
平平子,35800,771504,11503,17274,https://www.youtube.com/watch?v=Uz7uIITgsrg,0,0,0,
兔姬,34100,1178936,4435,13286,https://www.youtube.com/watch?v=59Dp0pAkNds,0,0,0,
十五號,33600,815530,13181,34693,https://www.youtube.com/watch?v=z1Ma_1dc4dc,0,0,0,
