Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,339000,21366379,24371,127189,https://www.youtube.com/watch?v=w2u4GqpQobg,16980,0,0,
高雄林小姐,103000,28388278,5216,7810,https://www.youtube.com/watch?v=-DhMFgKMEEI,0,0,0,
紅月,89700,284254,5382,13617,https://www.youtube.com/watch?v=j9knBUblecs,0,0,0,
璐洛洛,60900,6380529,10846,60005,https://www.youtube.com/watch?v=PLGm5EBdlCI,5803,1249,3544,https://www.twitch.tv/videos/1083361584
鳥羽樂奈,52600,3705082,3683,8237,https://www.youtube.com/watch?v=GieflQArebg,1263,0,0,
香草奈若,48200,5686619,4119,10268,https://www.youtube.com/watch?v=fcQAul3hets,0,0,0,
悠白,45300,1649394,6414,53458,https://www.youtube.com/watch?v=645s3s8DagM,0,0,0,
灰名,44100,1794363,9581,28608,https://www.youtube.com/watch?v=2Gk_tfqyI5k,0,0,0,
露恰露恰,41500,819368,14296,28721,https://www.youtube.com/watch?v=CXCBOhov2n8,0,0,0,
泰多貝亞,41000,1415377,9841,21501,https://www.youtube.com/watch?v=99iNcrVfrYk,0,0,0,
虎妮,37000,1277740,2713,5575,https://www.youtube.com/watch?v=Ov7266UxFWA,20,0,0,
平平子,37000,833245,11335,17513,https://www.youtube.com/watch?v=Uz7uIITgsrg,0,0,0,
Asa Ifrit,36600,1593275,11866,24277,https://www.youtube.com/watch?v=eKkwLjzW_Lo,0,0,0,
十五號,35200,892712,13392,37728,https://www.youtube.com/watch?v=NfzzKRowEDk,0,0,0,
兔姬,34400,1213977,4657,10196,https://www.youtube.com/watch?v=aX0bU62bjVI,0,0,0,
浠Mizuki,29400,723161,36244,58429,https://www.youtube.com/watch?v=xMN8GDYwt6Q,0,0,0,
迷子羽根,24700,46698,1600,2612,https://www.youtube.com/watch?v=IgyHMhV3jL8,0,0,0,
喵太,23900,651675,2781,2781,https://www.youtube.com/watch?v=wCl4OZraaJI,4506,1345,2292,https://www.twitch.tv/videos/1078057513
醬油Joyu,23900,215991,1005,1462,https://www.youtube.com/watch?v=9iL67d2D15A,0,0,0,
空,22000,1496867,821,9909,https://www.youtube.com/watch?v=EWuu-ia-S4M,0,0,0,
須多夜花,20500,626447,5710,34916,https://www.youtube.com/watch?v=S0cDx8sl6Kc,0,0,0,
三毛,19700,1082399,5900,35364,https://www.youtube.com/watch?v=VR3L0KSZjcY,0,0,0,
藤乃熊,19000,85916,0,0,,0,0,0,
Naya,18900,4855161,1136,8082,https://www.youtube.com/watch?v=3aSRlC1K_LM,3221,144,284,https://www.twitch.tv/videos/1083395546
歐貝爾,18800,378332,14772,62517,https://www.youtube.com/watch?v=z6N32dMCbpU,0,0,0,
鼠屋栗太,17100,316775,1493,3289,https://www.youtube.com/watch?v=hLiD_bvxyks,0,0,0,
祈菈‧貝希毛絲,16100,732196,5439,13971,https://www.youtube.com/watch?v=RhhN1wx9QE8,0,0,0,
Yu,12900,3294621,1544,11758,https://www.youtube.com/watch?v=ANthG5OzmD0,0,0,0,
諳石,12000,2782861,366,1510,https://www.youtube.com/watch?v=aaCQePyzWy0,1384,32,48,https://www.twitch.tv/videos/1081339304
貝莉莓Vtype,11500,385016,8796,12215,https://www.youtube.com/watch?v=p_U_mMzhg4A,0,0,0,
蘆棠布奈,11300,227682,2913,11282,https://www.youtube.com/watch?v=fmRexPg9icc,0,0,0,
星見遙,11100,373652,1037,5591,https://www.youtube.com/watch?v=U1Tjj-J337U,0,0,0,
蕾兒,10400,270838,2521,6443,https://www.youtube.com/watch?v=GIpBFRy6uQI,0,0,0,
希靈,9640,190107,1749,4090,https://www.youtube.com/watch?v=7JmpIsAYM84,0,0,0,
巴蘭利維坦,8300,185888,4761,12679,https://www.youtube.com/watch?v=cttsOJMcPRs,0,0,0,
神草甘蔗子,7720,1812187,129,151,https://www.youtube.com/watch?v=4GElAKTi18M,0,0,0,
塔芭絲可,7640,264164,1898,4264,https://www.youtube.com/watch?v=-Leoby5Xk-g,0,0,0,
弦戶帝丹,7640,146843,5406,8617,https://www.youtube.com/watch?v=Yg4h0kRa5Hg,0,0,0,
鴨鴨伊比,7470,192783,1131,3594,https://www.youtube.com/watch?v=jC8ZAoEIIec,0,0,0,
風絮,7090,74096,373,2757,https://www.youtube.com/watch?v=KUyT_JjJLt0,0,0,0,
TSMATCH火柴,6880,195571,894,2629,https://www.youtube.com/watch?v=ZFxGKK_qsOw,0,0,0,
邱可,6880,98026,1295,2523,https://www.youtube.com/watch?v=s112NXktKrQ,0,0,0,
瀰婭,6460,236780,717,1330,https://www.youtube.com/watch?v=Vra66jZv6OI,115,0,0,
姬宮優花,6250,127133,386,764,https://www.youtube.com/watch?v=XczG1Gl9o-g,430,0,0,
夏莎莎,6170,69522,516,1166,https://www.youtube.com/watch?v=o-vfIZoHYgI,0,0,0,
洛可洛斯特,6110,162737,2098,9457,https://www.youtube.com/watch?v=mF2Z021DvLM,0,0,0,
いくせん,6050,403578,246,2097,https://www.youtube.com/watch?v=BUenPNHgzgs,78,0,0,
吉姆,6020,154726,1415,4214,https://www.youtube.com/watch?v=yv2BkEaeUYU,1095,412,555,https://www.twitch.tv/videos/1083524344
