Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
鬼鬼,857000,277742046,9215,50360,https://www.youtube.com/watch?v=7g6TXQei3_c,0,0,0,
杏仁ミル,367000,25661398,13572,18604,https://www.youtube.com/watch?v=K9iZymxN4ro,21129,2098,2098,https://www.twitch.tv/videos/1234963177
梓凜,267000,20598935,918,1130,https://www.youtube.com/watch?v=GS_IiQty22k,0,0,0,
床編故事,204000,23577587,93348,241634,https://www.youtube.com/watch?v=e09aHCSEfMY,0,0,0,
懶貓子,150000,5200735,16419,91908,https://www.youtube.com/watch?v=8FmVj4FyO5U,0,0,0,
李李鈴蘭,149000,7039509,25338,116988,https://www.youtube.com/watch?v=k7sljqwxOjk,0,0,0,
予樂,111000,14769462,5754,16062,https://www.youtube.com/watch?v=PDs17pyU_Kg,0,0,0,
璐洛洛,105000,13511336,16437,55609,https://www.youtube.com/watch?v=fuzJiGN-TZs,17264,5468,29137,https://www.twitch.tv/videos/1223652790
高雄林小姐,103000,29387847,3906,7125,https://www.youtube.com/watch?v=z-DPFJzJomE,0,0,0,
浠Mizuki,90200,4594224,10988,41960,https://www.youtube.com/watch?v=MOtaGIoaOJw,0,0,0,
紅月,89300,376040,0,0,,0,0,0,
鬼鬼副頻道,88200,498399,0,0,,0,0,0,
悠白,55600,2509772,4578,16854,https://www.youtube.com/watch?v=v4OQAVJXiPY,0,0,0,
灰名,55200,3081208,4158,24252,https://www.youtube.com/watch?v=EtPh7r-Bq1c,0,0,0,
露恰露恰,54500,1551562,5401,9052,https://www.youtube.com/watch?v=HqrahcPOn6M,0,0,0,
鳥羽樂奈,52200,4216275,1871,5621,https://www.youtube.com/watch?v=49UodIEJ0ec,1216,0,0,
十五號,51100,2017508,7534,27265,https://www.youtube.com/watch?v=v8kHK-CFfwY,0,0,0,
香草奈若,50100,6582427,2344,10428,https://www.youtube.com/watch?v=pOSOEtVOooc,0,0,0,
平平子,47300,1629763,5228,18078,https://www.youtube.com/watch?v=z4SVX3PmC7E,0,0,0,
泰多貝亞,41700,2166528,3817,7090,https://www.youtube.com/watch?v=yBI8tmF_v84,0,0,0,
虎妮,41300,1499675,1635,3960,https://www.youtube.com/watch?v=mISZ30eO8NU,21,0,0,
兔姬,40900,1656847,4800,8326,https://www.youtube.com/watch?v=x1xJY3QT6cA,0,0,0,
Asa Ifrit,40300,2345349,3606,12398,https://www.youtube.com/watch?v=IHGeul4Py9A,0,0,0,
貝莉莓Vtype,39900,2494384,4029,5735,https://www.youtube.com/watch?v=yqe3CVFpKe4,0,0,0,
說書客,39600,3152926,2835,11419,https://www.youtube.com/watch?v=WibsUijOiO0,0,0,0,
歐貝爾,28400,984184,4281,8611,https://www.youtube.com/watch?v=0MWuuZnP0FA,0,0,0,
喵太,25900,812636,4711,4711,https://www.youtube.com/watch?v=ND3fsF48aQY,5691,0,0,
醬油Joyu,25300,348403,745,1475,https://www.youtube.com/watch?v=eWmBkEQ197o,0,0,0,
須多夜花,24600,1022615,1866,3125,https://www.youtube.com/watch?v=JoZcDWKy5Dg,0,0,0,
迷子羽根,24300,218761,1077,3194,https://www.youtube.com/watch?v=t28SMes9BCw,0,0,0,
如月ルミィ,24200,1086774,3218,5770,https://www.youtube.com/watch?v=f2GingRo39g,0,0,0,
三毛,23700,1595861,2717,4442,https://www.youtube.com/watch?v=SfrbEtxbBl4,0,0,0,
空,22900,1705752,480,11381,https://www.youtube.com/watch?v=VJ8rcluhw4Y,0,0,0,
語風薯薯與愛紗公主,22400,11776896,1874,9252,https://www.youtube.com/watch?v=GD3-KuUfvn4,0,0,0,
祈菈‧貝希毛絲,22000,1257901,3493,7819,https://www.youtube.com/watch?v=wxx1B3ZseEo,0,0,0,
洛可洛斯特,22000,903715,4594,7207,https://www.youtube.com/watch?v=9E6wuXHCHAw,0,0,0,
Yu,19900,5086057,2509,22278,https://www.youtube.com/watch?v=km5UBy581ZI,0,0,0,
瑪格麗特．溫特斯,19700,532549,5969,10583,https://www.youtube.com/watch?v=MW8twm_XMCE,0,0,0,
藤乃熊,19700,123924,214,309,https://www.youtube.com/watch?v=ei0GKzeDbIg,0,0,0,
神稻櫻火,19500,343852,6072,14838,https://www.youtube.com/watch?v=auQRQaSNzak,0,0,0,
希靈,19400,749250,2606,36250,https://www.youtube.com/watch?v=v-6YFLiIhzQ,0,0,0,
鼠屋栗太,18200,480942,672,3604,https://www.youtube.com/watch?v=sH6n93za89g,0,0,0,
水野魚娜,16900,747488,0,0,,340,0,0,
米亞,16800,788850,1826,2282,https://www.youtube.com/watch?v=0UswAaLmebM,0,0,0,
Aoi Hinamori,16200,522421,2921,7410,https://www.youtube.com/watch?v=ZJ5hRhokD-s,0,0,0,
塔芭絲可,15300,718929,1666,3812,https://www.youtube.com/watch?v=M21lkk0JSn0,0,0,0,
蕾兒,14100,489943,2046,5587,https://www.youtube.com/watch?v=6j73r6BSx_o,0,0,0,
銀鈴‧希爾貝露,13700,422300,1411,1934,https://www.youtube.com/watch?v=X6hSRyMPmiw,0,0,0,
諾櫻,12900,531464,1483,1838,https://www.youtube.com/watch?v=_iRnxTRY73M,0,0,0,
諳石,12500,2946136,406,1062,https://www.youtube.com/watch?v=5ms99aLkeYo,1393,0,0,
星見遙,12000,466082,510,1071,https://www.youtube.com/watch?v=YMHdy6qxd1g,0,0,0,
蘆棠布奈,11900,398950,1312,4374,https://www.youtube.com/watch?v=Q2eIEWC0ox4,0,0,0,
MK妹,11200,399877,2038,7738,https://www.youtube.com/watch?v=2LPyL9KPI4o,0,0,0,
一介,11100,823961,431,431,https://www.youtube.com/watch?v=DXKnOm-jLtc,0,0,0,
蔡宜蓁,10900,278577,3870,6663,https://www.youtube.com/watch?v=peMACR5-BiY,0,0,0,
巴蘭利維坦,10700,430733,1464,1934,https://www.youtube.com/watch?v=Z9v_092mvr8,0,0,0,
秋月イノリ,10700,299565,875,3241,https://www.youtube.com/watch?v=7LyaJ0MvecY,0,0,0,
弦戶帝丹,10400,309364,1248,1758,https://www.youtube.com/watch?v=HGXT7RHNMK0,0,0,0,
夏玥白夜,10200,170591,0,0,,0,0,0,
小咖,9630,1888051,0,0,,0,0,0,
Lumina,9140,297282,609,29084,https://www.youtube.com/watch?v=LSYu7lyJmBQ,0,0,0,
鴨鴨伊比,9020,293117,762,1901,https://www.youtube.com/watch?v=JbWo9Gx5lwI,0,0,0,
小林あいす,8840,325337,660,1002,https://www.youtube.com/watch?v=QAgUt3ObFIE,0,0,0,
麻子マコ,8800,210731,431,1029,https://www.youtube.com/watch?v=x6Bqw7_Vpz0,0,0,0,
風絮,8750,170174,381,685,https://www.youtube.com/watch?v=EsGBEE8Kj0s,0,0,0,
瀰婭,8390,327724,661,1876,https://www.youtube.com/watch?v=s-h369bS_gg,197,0,0,
榎川幸,8350,268156,659,908,https://www.youtube.com/watch?v=YUMR62uDLMw,0,0,0,
海姬依莉亞,8330,218570,735,2043,https://www.youtube.com/watch?v=U2jorWZwXgc,0,0,0,
蝦拉拉,8250,235862,899,1225,https://www.youtube.com/watch?v=e9ROvPsY6-A,1964,0,0,
詠星優宇奈,7950,204055,565,1888,https://www.youtube.com/watch?v=kRdlYAMkaMQ,0,0,0,
邱可,7870,144519,512,999,https://www.youtube.com/watch?v=XgD6YFckAfA,0,0,0,
嗚夫沃夫,7790,548937,1139,2982,https://www.youtube.com/watch?v=SChaGhfnhOI,0,0,0,
神草甘蔗子,7680,1822241,85,95,https://www.youtube.com/watch?v=sTBRAonYMWI,0,0,0,
TSMATCH火柴,7530,255400,495,2702,https://www.youtube.com/watch?v=iELEMjRHpp8,0,0,0,
牧野白,7310,207464,970,970,https://www.youtube.com/watch?v=m149fRgehpo,517,0,0,
いくせん,7150,512932,207,3461,https://www.youtube.com/watch?v=hJr8qoVMOZI,78,0,0,
月城九曜,7100,173199,1317,2597,https://www.youtube.com/watch?v=ktnG-Y5A6jI,0,0,0,
櫻野露,7090,234005,595,3366,https://www.youtube.com/watch?v=cOUlvEtyq1A,0,0,0,
萊菈‧希格娜斯,7010,191336,632,12275,https://www.youtube.com/watch?v=ma4qiDi3RCk,0,0,0,
橙米,6830,244606,671,22825,https://www.youtube.com/watch?v=nUfReLWE6ts,0,0,0,
歐妲,6760,74463,4681,29301,https://www.youtube.com/watch?v=UuoMp4oXMsc,0,0,0,
綾瑞香,6600,186437,393,2201,https://www.youtube.com/watch?v=hORnL8XTEnw,380,71,135,https://www.twitch.tv/videos/1234113644
名雪薇薇,6430,110266,2155,14328,https://www.youtube.com/watch?v=BeUW8wgYiHY,0,0,0,
姬宮優花,6430,125457,177,337,https://www.youtube.com/watch?v=_Oxe9eT1M5U,425,9,12,https://www.twitch.tv/videos/1231393763
吉姆,6310,34201,0,0,,0,0,0,
灰妲,6280,215014,757,1712,https://www.youtube.com/watch?v=yolqafqfqP4,0,0,0,
蘭希,6150,357172,1069,1721,https://www.youtube.com/watch?v=nfjxwL7V47A,0,0,0,
狐媚娘‧達亞,6010,162065,416,510,https://www.youtube.com/watch?v=hqL4AydeGxM,0,0,0,
阿露比,5940,213527,805,1055,https://www.youtube.com/watch?v=pZ5jMLtrYWM,0,0,0,
解凍三色豆,5920,198764,0,0,,0,0,0,
夢寐愛姆,5880,84178,2158,14368,https://www.youtube.com/watch?v=AKjtSfBH-iw,0,0,0,
夏日葵,5820,355444,185,469,https://www.youtube.com/watch?v=failqe5_ohE,0,0,0,
艾黎,5740,176136,461,907,https://www.youtube.com/watch?v=yCx_C2xY404,148,45,45,https://www.twitch.tv/videos/1233230721
魔法!,5710,1908589,0,0,,2264,0,0,
森森觀月,5430,61359,350,709,https://www.youtube.com/watch?v=4twkju6bULo,0,0,0,
uiru,5220,136630,298,360,https://www.youtube.com/watch?v=j6c01QFoedg,0,0,0,
狛井葵,5220,193767,331,702,https://www.youtube.com/watch?v=Qx3q4TlnPvo,0,0,0,
朱道,5150,40063,1388,2344,https://www.youtube.com/watch?v=Puc_w-eBIiM,0,0,0,
夏樹きよし,5090,115009,292,606,https://www.youtube.com/watch?v=hg1QKrGWb8c,0,0,0,
秋月莉莉卡,5050,121614,0,0,,0,0,0,
723,4980,427538,76,161,https://www.youtube.com/watch?v=-Q0YxrDtYKI,0,0,0,
LMPAPER,4960,429439,0,0,,3248,727,1566,https://www.twitch.tv/videos/1222593663
帕豹,4930,145025,505,1270,https://www.youtube.com/watch?v=a01qyNmAkLI,0,0,0,
貓祭,4920,180355,934,3756,https://www.youtube.com/watch?v=ZOnY2FXxZDE,6,0,0,
斜胖,4810,168988,327,593,https://www.youtube.com/watch?v=evMt64a40PQ,0,0,0,
小岩井波波利,4780,174228,436,705,https://www.youtube.com/watch?v=wzv-AraCjN8,0,0,0,
雨宮夢,4590,34582,391,4714,https://www.youtube.com/watch?v=vldEJRjNT9Q,0,0,0,
楠橋詩耶,4570,123710,436,844,https://www.youtube.com/watch?v=P75B1lwSBWw,443,66,86,https://www.twitch.tv/videos/1227428650
轉生者AJin,4560,68365,336,2967,https://www.youtube.com/watch?v=-TE_TqoeSQQ,0,0,0,
小小雪,4510,303805,516,1889,https://www.youtube.com/watch?v=ziSie_I8_r8,900,104,283,https://www.twitch.tv/videos/1222732435
初春桃,4460,61976,1100,10651,https://www.youtube.com/watch?v=8Y74DgREk0o,0,0,0,
布魯斯,4370,96815,836,4410,https://www.youtube.com/watch?v=hdRe3gOhcE0,0,0,0,
稻乙緹,4230,52830,567,1846,https://www.youtube.com/watch?v=lSr-Qcyzxu8,3164,1043,2117,https://www.twitch.tv/videos/1228593913
黒田翔隼,4230,115814,133,323,https://www.youtube.com/watch?v=XPymaiTA6Ww,84,0,0,
海老瑠花,4180,83782,519,2179,https://www.youtube.com/watch?v=ajSMlfdlnhU,0,0,0,
紗夏,4160,73365,0,0,,2526,0,0,
観空部,4140,216508,335,859,https://www.youtube.com/watch?v=QHaHOi-xPkE,296,0,0,
紫映遊月,4080,60488,519,1108,https://www.youtube.com/watch?v=DAROi4ja9y0,0,0,0,
尹鹿,4070,134574,436,838,https://www.youtube.com/watch?v=kFk1GuEOfYY,0,0,0,
周默,4030,130534,310,499,https://www.youtube.com/watch?v=VCdiP0veUSw,0,0,0,
西園寺兆兆,4010,112209,446,1265,https://www.youtube.com/watch?v=UVE1ZckH2FU,53,0,0,
椎南月白,3970,45227,163,244,https://www.youtube.com/watch?v=l4gfRZ0t-Qs,0,0,0,
西貝魯阿法,3920,24311,0,0,,0,0,0,
水手緞帶,3860,187657,192,350,https://www.youtube.com/watch?v=dgPABCOthTk,0,0,0,
水縹そまる,3850,68218,1178,9805,https://www.youtube.com/watch?v=LPw-vgEa3UE,0,0,0,
卡滋可可,3770,130239,136,216,https://www.youtube.com/watch?v=ubb_yqn7vO4,480,0,0,
星形KARAS,3770,418131,148,291,https://www.youtube.com/watch?v=N9bYcoAMmvc,0,0,0,
