VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Popularity,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
1c5619a4ece046dd8ba68ed343489ca3,435000,64928309,9357,4707,466100,https://www.youtube.com/watch?v=PWKRbzwhbpA,30583,762,124,941,https://www.twitch.tv/videos/1723942415
f6a4e7aa8d0c4e5cb39d199845ec4d02,408000,35681367,8745,5041,51428,https://www.youtube.com/watch?v=EKHoXCoCTx8,50752,14757,4198,21026,https://www.twitch.tv/videos/1723832954
664e1b310cf343b78623f99b31e40fae,398000,54352196,5731,2219,22984,https://www.youtube.com/watch?v=W6-Tgi75L-g,14551,850,735,1125,https://www.twitch.tv/videos/1743759986
5535c9524eb046c38e172ebfa06b302f,243000,46227401,11069,4473,121929,https://www.youtube.com/watch?v=b6QWgGqejbI,44955,2095,1145,8602,https://www.twitch.tv/videos/1729926576
4b6b055ada4d4f0ab63b7ad02a3fa3ef,212000,12865333,6505,2996,27419,https://www.youtube.com/watch?v=nKBQw68ZZAI,48683,3995,2881,4870,https://www.twitch.tv/videos/1737864866
21428cae24af4607bffe25cb2746daa6,165000,0,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,163000,21209109,9881,3804,44716,https://www.youtube.com/watch?v=TMA0CutVAXg,36202,4341,2986,4726,https://www.twitch.tv/videos/1733925243
abd64c9a64e04fb1b23faa2480c1c106,147000,44644225,9384,2306,139667,https://www.youtube.com/watch?v=WAf-IGXL_rU,1270,25,24,39,https://www.twitch.tv/videos/1737816107
312fdd3c5e6d4aefa73fd3860ecc5613,139000,6562273,25765,15035,51841,https://www.youtube.com/watch?v=JS4JnlSKRQ4,0,0,0,0,
b126053a1356460ebf85a874a6a55aca,104000,28947695,3352,1600,6298,https://www.youtube.com/watch?v=h6hfd1Tk66w,0,0,0,0,
265a18972d244affae35711cfd1f9931,95400,6520491,4566,2289,27052,https://www.youtube.com/watch?v=boVpP246nb0,0,0,0,0,
c82ab1b4f8f64d1f84cae4ce09aa0dea,90500,5117159,16583,7710,53231,https://www.youtube.com/watch?v=R19PnNPAv5k,13520,11940,10417,11940,https://www.twitch.tv/videos/1743889625
a3ce195c0069494c99849d0b1a10a7fd,90000,6112914,3192,1129,33183,https://www.youtube.com/watch?v=4UItmsWwSnE,0,0,0,0,
