VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Popularity,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
1c5619a4ece046dd8ba68ed343489ca3,435000,64982747,9005,4680,472791,https://www.youtube.com/watch?v=PWKRbzwhbpA,30576,763,73,942,https://www.twitch.tv/videos/1723942415
f6a4e7aa8d0c4e5cb39d199845ec4d02,409000,35739192,8522,4782,52033,https://www.youtube.com/watch?v=EKHoXCoCTx8,50766,12456,3736,21029,https://www.twitch.tv/videos/1723832954
664e1b310cf343b78623f99b31e40fae,398000,54395961,8601,3254,30257,https://www.youtube.com/watch?v=W6-Tgi75L-g,14567,882,704,1179,https://www.twitch.tv/videos/1743759986
5535c9524eb046c38e172ebfa06b302f,244000,46399908,11208,3840,122355,https://www.youtube.com/watch?v=b6QWgGqejbI,45073,2097,1107,8602,https://www.twitch.tv/videos/1729926576
4b6b055ada4d4f0ab63b7ad02a3fa3ef,212000,12876818,6480,3041,27431,https://www.youtube.com/watch?v=nKBQw68ZZAI,48697,4871,2914,4940,https://www.twitch.tv/videos/1744682226
21428cae24af4607bffe25cb2746daa6,165000,0,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,163000,21281578,9986,4041,44945,https://www.youtube.com/watch?v=TMA0CutVAXg,36435,6518,5976,8968,https://www.twitch.tv/videos/1748673851
abd64c9a64e04fb1b23faa2480c1c106,147000,44762053,7858,2136,143900,https://www.youtube.com/watch?v=WAf-IGXL_rU,1271,28,23,39,https://www.twitch.tv/videos/1737816107
312fdd3c5e6d4aefa73fd3860ecc5613,139000,6604665,25654,13536,52397,https://www.youtube.com/watch?v=JS4JnlSKRQ4,0,0,0,0,
b126053a1356460ebf85a874a6a55aca,104000,28952281,3407,1504,6299,https://www.youtube.com/watch?v=h6hfd1Tk66w,0,0,0,0,
265a18972d244affae35711cfd1f9931,95500,6543372,4615,1890,28220,https://www.youtube.com/watch?v=boVpP246nb0,0,0,0,0,
c82ab1b4f8f64d1f84cae4ce09aa0dea,90800,5146769,16666,7084,53471,https://www.youtube.com/watch?v=R19PnNPAv5k,14336,13095,11683,13838,https://www.twitch.tv/videos/1748712222
e93bd1102e214cbaa71cc5b2e4a53595,90100,5481053,21788,7682,55151,https://www.youtube.com/watch?v=EprE1k8ouCI,0,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,90000,6122098,3032,974,34775,https://www.youtube.com/watch?v=4UItmsWwSnE,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,82500,3091718,4789,1203,14178,https://www.youtube.com/watch?v=Yh6RztTvSGw,0,0,0,0,
98e3a5838fec4a6caa936ae35485de23,74600,3333707,5627,2733,16528,https://www.youtube.com/watch?v=MNeYWJPIvBY,0,0,0,0,
f1b5f88144e14bd188e17b2f98303713,73900,3184886,10635,1386,14597,https://www.youtube.com/watch?v=Wba5CFzkD2k,0,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,73800,4157060,4009,1584,17073,https://www.youtube.com/watch?v=MRQjH5fBfxk,4109,3014,2725,5571,https://www.twitch.tv/videos/1746537524
bafb134fd2f849898d6242d1f5f683cc,73700,4120452,10155,4661,39380,https://www.youtube.com/watch?v=sonNnxfNGp4,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,65300,3881960,4445,1990,42137,https://www.youtube.com/watch?v=30xolqyFupg,3875,621,508,1106,https://www.twitch.tv/videos/1744411462
04d2ff1dde6b4bb68503a734274f4b7e,61700,2206989,5929,2162,16776,https://www.youtube.com/watch?v=HyO_TtaeV2E,0,0,0,0,
2e01ec6b25684995ab109ac0f74f1456,61600,18694753,235,177,504,https://www.youtube.com/watch?v=52PrN6bLvKg,47734,933,663,2144,https://www.twitch.tv/videos/1735677508
66c812bb04844241af1d1c7539b5e251,61000,37197649,686,246,28400,https://www.youtube.com/watch?v=j_04YzpJP7s,946,39,28,98,https://www.twitch.tv/videos/1735834879
e113ace92bbe445385bcc4635a9ca570,60700,3350809,4406,2068,10914,https://www.youtube.com/watch?v=m5fGphaJUyg,0,0,0,0,
0bf0ec441dc6489583f7218e02ab6a89,59100,7115048,4309,2054,76362,https://www.youtube.com/watch?v=4KrrH7hKI30,1835,197,192,197,https://www.twitch.tv/videos/1748969654
ea4c1a67c2e445ad8028768616ceb659,56100,3655489,4459,1567,12463,https://www.youtube.com/watch?v=Rk4mAX3VzMw,0,0,0,0,
8a4988902b5640e6ae1829285307c636,55300,3095037,4627,2453,50068,https://www.youtube.com/watch?v=1OJZ3KXxrjE,0,0,0,0,
512b64ec20174d018540516e9edf2b2f,54900,5323724,584,371,921,https://www.youtube.com/watch?v=BAFk_SQwGOM,1102,0,0,0,
1323f1b775bf43659f8b8ec2899522cd,53000,1275976,10556,4823,16296,https://www.youtube.com/watch?v=AJJVZtEFZ9I,0,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,52800,1319728,7728,3685,11130,https://www.youtube.com/watch?v=R4EPlvTPa8Y,0,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,51600,3731278,1804,779,18194,https://www.youtube.com/watch?v=YDXojHNYYsk,0,0,0,0,
a02bb0332f5942ec892c932d6a089014,51000,4752666,0,0,0,,0,0,0,0,
5c4241def363418d9b7167d8369d0350,50400,2097198,1199,475,4078,https://www.youtube.com/watch?v=1m2RlTfEC0I,42,0,0,0,
c41044006a014ed28107f33221a7de98,43900,3278686,2611,1402,4830,https://www.youtube.com/watch?v=K27NOUywrqY,4326,0,0,0,
c65e7caaf81a43249d5132b9fe312b24,43000,1566352,2422,1130,4947,https://www.youtube.com/watch?v=D10iOyBN7ak,5014,0,0,0,
22ca620b93c94e5cb48175bbecf8d3af,42800,3948254,1920,633,6921,https://www.youtube.com/watch?v=EUE9Oi1_9Dc,0,0,0,0,
58abad4aa8de49efb785367503dfd92c,42800,2124744,17072,13661,25549,https://www.youtube.com/watch?v=yaaJb764V9g,0,0,0,0,
a8ce4642418b4fe8ba1471a32097f4c4,42300,1556633,1510,639,5514,https://www.youtube.com/watch?v=mipDp-jHPhE,0,0,0,0,
f18407d79b4b43ffa6adf629d1723a8f,40500,1780932,0,0,0,,0,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,39400,2873903,1286,609,2430,https://www.youtube.com/watch?v=bslMFVbtG3c,2800,566,319,590,https://www.twitch.tv/videos/1735855520
a9b855767b2d432c9f263e3427ff33a6,34000,1301836,5746,2668,16539,https://www.youtube.com/watch?v=uqrJ3_66Frk,0,0,0,0,
9cec24b011ee45648eb404066c997f49,34000,1506054,9065,4599,40007,https://www.youtube.com/watch?v=CItCA_Olyhk,0,0,0,0,
