V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,492000,94638429,19332,8368,99729,https://www.youtube.com/watch?v=Et0Dh-YgblQ,4611,1939,7859,https://www.youtube.com/watch?v=lRH64ZwJTWU,39860,9323,99729,https://www.youtube.com/watch?v=Et0Dh-YgblQ,31247,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,444000,46910433,9360,4641,60799,https://www.youtube.com/watch?v=4QWjjbxcZYU,9360,5038,26247,https://www.youtube.com/watch?v=LzxJMmBwmfs,9847,4469,60799,https://www.youtube.com/watch?v=4QWjjbxcZYU,92131,25717,8636,74660,https://www.twitch.tv/videos/2126565298
664e1b310cf343b78623f99b31e40fae,395000,58155222,1708,591,7762,https://www.youtube.com/watch?v=q3egsb0-kYk,1409,420,3098,https://www.youtube.com/watch?v=1XmtShHfN9c,2592,1033,7762,https://www.youtube.com/watch?v=q3egsb0-kYk,17119,0,0,0,
5535c9524eb046c38e172ebfa06b302f,335000,81551884,21238,9479,89463,https://www.youtube.com/watch?v=6l26V60LUkc,29203,11222,89463,https://www.youtube.com/watch?v=6l26V60LUkc,16647,8043,65814,https://www.youtube.com/watch?v=V9wGQXATZtk,65243,7508,2308,24386,https://www.twitch.tv/videos/2104809621
4b6b055ada4d4f0ab63b7ad02a3fa3ef,224000,16307097,2345,934,7929,https://www.youtube.com/watch?v=3SWBzK4PXek,2306,983,3779,https://www.youtube.com/watch?v=0ABtE4-5nRo,6053,637,7929,https://www.youtube.com/watch?v=3SWBzK4PXek,54419,1051,643,1371,https://www.twitch.tv/videos/2116702493
a9f6574e98f34b20a05269134930fb50,219000,7963267,9104,6505,20698,https://www.youtube.com/watch?v=Lz7MbjJu-Ig,9244,6580,9486,https://www.youtube.com/watch?v=Qa1ayzvR8mQ,2294,1408,20698,https://www.youtube.com/watch?v=Lz7MbjJu-Ig,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,197000,37155870,7116,2389,34738,https://www.youtube.com/watch?v=SyTq3KvmOZY,4845,3617,15415,https://www.youtube.com/watch?v=ssPL7LwxPHQ,8171,2012,34738,https://www.youtube.com/watch?v=SyTq3KvmOZY,47164,3346,2581,5940,https://www.twitch.tv/videos/2121227766
abd64c9a64e04fb1b23faa2480c1c106,179000,61661820,5518,2636,58130,https://www.youtube.com/watch?v=hyluDoj_TPM,3750,1528,17913,https://www.youtube.com/watch?v=S4L7lT5pQKU,24453,8960,58130,https://www.youtube.com/watch?v=hyluDoj_TPM,1459,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,176000,19481195,21107,6350,39141,https://www.youtube.com/watch?v=YlpvO1zs0fY,19425,3807,29702,https://www.youtube.com/watch?v=Df_74wZVCIE,22869,12877,39141,https://www.youtube.com/watch?v=YlpvO1zs0fY,6901,0,0,0,
265a18972d244affae35711cfd1f9931,153000,13636711,5885,2049,23489,https://www.youtube.com/watch?v=zHfMScAUeVM,6918,2049,23489,https://www.youtube.com/watch?v=zHfMScAUeVM,4109,1881,7291,https://www.youtube.com/watch?v=TQPBpZFj8H8,4867,1074,539,2985,https://www.twitch.tv/videos/2112314300
