VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Popularity,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
1c5619a4ece046dd8ba68ed343489ca3,428000,63355201,10121,1640,84193,https://www.youtube.com/watch?v=ikfdQ52vF4A,30549,729,344,729,https://www.twitch.tv/videos/1688420663
f6a4e7aa8d0c4e5cb39d199845ec4d02,405000,34612813,11613,5236,38411,https://www.youtube.com/watch?v=vWQ5yoGDixM,46726,6525,3795,14167,https://www.twitch.tv/videos/1700237569
664e1b310cf343b78623f99b31e40fae,398000,53994603,5180,1696,8524,https://www.youtube.com/watch?v=MKXd0TeUjKk,14189,1980,1132,2654,https://www.twitch.tv/videos/1702147793
5535c9524eb046c38e172ebfa06b302f,230000,42654187,21655,10454,100085,https://www.youtube.com/watch?v=K99FqSUYzfE,42388,2230,1715,9932,https://www.twitch.tv/videos/1682299354
4b6b055ada4d4f0ab63b7ad02a3fa3ef,210000,12362983,5220,3697,153718,https://www.youtube.com/watch?v=ISzwlrKtHYM,46357,3247,1796,22454,https://www.twitch.tv/videos/1693771912
21428cae24af4607bffe25cb2746daa6,167000,0,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,158000,19669284,13560,7120,53122,https://www.youtube.com/watch?v=HTnl7qKiqtA,34134,6645,5977,20726,https://www.twitch.tv/videos/1693827450
312fdd3c5e6d4aefa73fd3860ecc5613,133000,5441179,19188,8411,56554,https://www.youtube.com/watch?v=-K3CtZejvy4,0,0,0,0,
b126053a1356460ebf85a874a6a55aca,102000,28763879,4730,2396,13000,https://www.youtube.com/watch?v=fJKQ18L8ly8,0,0,0,0,
265a18972d244affae35711cfd1f9931,90500,5834683,6693,3464,25713,https://www.youtube.com/watch?v=GoIsc6SW-cY,0,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,87600,5790682,3378,1373,47510,https://www.youtube.com/watch?v=0Rh1JjoyTpI,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,80200,2931190,4630,2977,18643,https://www.youtube.com/watch?v=RvpeI-2XwCA,0,0,0,0,
c82ab1b4f8f64d1f84cae4ce09aa0dea,74900,3491500,17321,6363,33518,https://www.youtube.com/watch?v=veCQrSbqG3A,10045,7167,4836,7167,https://www.twitch.tv/videos/1693920728
f1b5f88144e14bd188e17b2f98303713,73400,3072116,2909,1776,8355,https://www.youtube.com/watch?v=5RQQ_r3FFFY,0,0,0,0,
98e3a5838fec4a6caa936ae35485de23,70500,2984300,4110,1687,6373,https://www.youtube.com/watch?v=QYNeVNYrDa8,0,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,69700,3799687,4413,1955,13655,https://www.youtube.com/watch?v=AtdDXumoKHQ,2385,1972,1584,3860,https://www.twitch.tv/videos/1701135548
e93bd1102e214cbaa71cc5b2e4a53595,69600,3389167,17190,8999,38021,https://www.youtube.com/watch?v=fNNYAsHtfHo,0,0,0,0,
bafb134fd2f849898d6242d1f5f683cc,63600,3180204,11687,5476,39209,https://www.youtube.com/watch?v=7CtQhGcNKjc,0,0,0,0,
66c812bb04844241af1d1c7539b5e251,62200,36912707,725,573,19747,https://www.youtube.com/watch?v=pK0yciLKCQo,944,43,28,152,https://www.twitch.tv/videos/1700011368
2e01ec6b25684995ab109ac0f74f1456,61800,18659666,345,105,810,https://www.youtube.com/watch?v=wzAGrZ_aEcI,47718,441,303,991,https://www.twitch.tv/videos/1695939748
f110fd69b66941bab04de9ada563c6ac,60200,3316518,4031,2021,5058,https://www.youtube.com/watch?v=47VjDlcNFIo,2926,0,0,0,
e113ace92bbe445385bcc4635a9ca570,58300,3110991,4394,1950,7469,https://www.youtube.com/watch?v=XG4S2SJbgso,0,0,0,0,
04d2ff1dde6b4bb68503a734274f4b7e,58100,1924360,5745,2877,22067,https://www.youtube.com/watch?v=2tnvv7EGfrM,0,0,0,0,
0bf0ec441dc6489583f7218e02ab6a89,55000,6677869,2660,1347,12165,https://www.youtube.com/watch?v=YwVYdnX_KGM,1599,0,0,0,
512b64ec20174d018540516e9edf2b2f,54800,5289309,971,280,1494,https://www.youtube.com/watch?v=m-jgvWI-Mtk,1107,0,0,0,
ea4c1a67c2e445ad8028768616ceb659,54000,3353716,5277,2086,20658,https://www.youtube.com/watch?v=9WKa4UhUBPc,0,0,0,0,
a02bb0332f5942ec892c932d6a089014,51100,4733632,1258,668,1258,https://www.youtube.com/watch?v=Ku0GEkL9x88,0,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,50600,1067958,8933,4145,22338,https://www.youtube.com/watch?v=L0JN7zMpB5k,0,0,0,0,
1323f1b775bf43659f8b8ec2899522cd,50200,1045132,11079,5658,17116,https://www.youtube.com/watch?v=vAbj4OgR_tI,0,0,0,0,
5c4241def363418d9b7167d8369d0350,49500,2060328,1784,706,4122,https://www.youtube.com/watch?v=0XC76eLn9vY,42,0,0,0,
8a4988902b5640e6ae1829285307c636,49500,2701245,4540,2220,11999,https://www.youtube.com/watch?v=r7PTlnCnjg4,0,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,47700,3385412,1806,1068,30900,https://www.youtube.com/watch?v=uGnlw-WDitE,0,0,0,0,
c41044006a014ed28107f33221a7de98,43800,3190540,2407,842,5939,https://www.youtube.com/watch?v=iBaTI61OO5s,4355,0,0,0,
22ca620b93c94e5cb48175bbecf8d3af,42700,3861749,1321,786,1934,https://www.youtube.com/watch?v=F07nbDkliwE,0,0,0,0,
c65e7caaf81a43249d5132b9fe312b24,41500,1466381,2792,892,18932,https://www.youtube.com/watch?v=mwdFG82R9Wc,4270,0,0,0,
f18407d79b4b43ffa6adf629d1723a8f,41100,1728684,7771,4805,13929,https://www.youtube.com/watch?v=m264eUwY6Zw,0,0,0,0,
a8ce4642418b4fe8ba1471a32097f4c4,40300,1429472,1864,704,10492,https://www.youtube.com/watch?v=5KcZnlQ6TLc,0,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,39500,2837695,1239,521,4043,https://www.youtube.com/watch?v=RG66VQAxWak,3061,0,0,0,
58abad4aa8de49efb785367503dfd92c,39300,1696386,11176,7972,138085,https://www.youtube.com/watch?v=rrLjbo0dmA4,0,0,0,0,
521fb650b9534787b19c8762957fb5d2,33400,0,0,0,0,,0,0,0,0,
e73551cd98ec47388899522353fc89e3,32200,2050582,339,109,815,https://www.youtube.com/watch?v=mTcG3WJCFK8,148,186,142,186,https://www.twitch.tv/videos/1696390372
b08047f2566246ac995e03a5db727cfe,31400,1456186,610,273,6205,https://www.youtube.com/watch?v=p1n9oS2VemY,5387,447,269,6752,https://www.twitch.tv/videos/1701326225
658e63bebdca421ca934b0bf6aa2bcd8,31300,1594904,5672,3023,10785,https://www.youtube.com/watch?v=xrvAO4fXVMU,13534,0,0,0,
30114f720b104e7f89d9dc0399a00dd4,31200,36043,0,0,0,,0,0,0,0,
be6c475c291d45a0a7349abdb70be20d,30800,8094626,4983,2290,26448,https://www.youtube.com/watch?v=6v2aNHLHvpg,0,0,0,0,
6fb8c6dea7404638a9d78d4b0d84f64c,30600,2181663,1680,595,5045,https://www.youtube.com/watch?v=YafpIqqKYA0,0,0,0,0,
2741a90689f342548daad7f760b0a8f7,29200,783368,3027,1706,18924,https://www.youtube.com/watch?v=ZtsuG4WiApE,0,0,0,0,
d81d1032a43642eca36e82ba9a3c39c5,28600,1066414,0,0,0,,8587,1278,918,1707,https://www.twitch.tv/videos/1700549345
95de1fe6727944e68404aec425d09170,27800,1815449,3950,1476,16362,https://www.youtube.com/watch?v=hoF3xjAZT0M,2023,1097,722,3788,https://www.twitch.tv/videos/1699361997
3afa3d15ff4a40de9b0950fa81a9ffc7,27400,122519,472,253,2603,https://www.youtube.com/watch?v=jNuqwtaZs20,2473,0,0,0,
a9b855767b2d432c9f263e3427ff33a6,27300,883132,6546,2928,28761,https://www.youtube.com/watch?v=XPywHJ4hN5w,0,0,0,0,
ba59bb31bbcd4cf3a481c4cf72918fb0,27300,2295321,2656,1476,4247,https://www.youtube.com/watch?v=6J-NaKIzooM,0,0,0,0,
2ce2f9977d4a4dc0844e518369e11e6b,27000,1603795,2387,370,4365,https://www.youtube.com/watch?v=PlCMiRaBSew,0,0,0,0,
f5ff982730f54cd4826ff0530a4288c2,26400,1194324,2049,1322,12194,https://www.youtube.com/watch?v=AxB04GNLiHE,0,0,0,0,
84a911e2b05f4919a32e0c1618e32a7d,25900,360674,1031,743,5601,https://www.youtube.com/watch?v=EZ_AtCras6Q,0,0,0,0,
6c88799c6f45407faf0f9ea007b0dcab,25800,983209,2840,1311,27325,https://www.youtube.com/watch?v=NSDhXu5qI5g,0,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,25300,2249139,1845,1465,33570,https://www.youtube.com/watch?v=_DjBfRBYDm4,2251,398,239,445,https://www.twitch.tv/videos/1690037940
d1dd83b6e8a24df4b61f766cff45113c,25100,13510410,2404,459,5530,https://www.youtube.com/watch?v=CriIq6Rk--Y,0,0,0,0,
222a91c2efbe47628911ee0b2413ae3e,24900,1736421,0,0,0,,2035,101,62,106,https://www.twitch.tv/videos/1690788462
d797701ab1564b62906f91a341134a9e,24600,1024163,1768,1104,7977,https://www.youtube.com/watch?v=vSiUQyODKSQ,1702,206,143,600,https://www.twitch.tv/videos/1682405868
22c8ee785f7446e5978bab336fda92cb,24500,417047,1400,261,2411,https://www.youtube.com/watch?v=GqHG6dzxtIQ,0,0,0,0,
9d9c6477329245cbb2557895f4f15686,24500,628265,4383,2574,11091,https://www.youtube.com/watch?v=yMyupArlwJ4,46318,21017,10628,73284,https://www.twitch.tv/videos/1680465312
7081557634db487fa467b0bd2f939f66,23500,646623,1268,425,2679,https://www.youtube.com/watch?v=Ag0pUpoNN2o,0,0,0,0,
1b63d89e0b1a4b579de6d99e25eaff8f,22900,1344786,2530,657,6374,https://www.youtube.com/watch?v=re-UAHqG5ls,2618,0,0,0,
de0e98c9266449b7874a942cbbb63a0d,22600,1230197,2363,892,7438,https://www.youtube.com/watch?v=21GFvU12iu8,2550,2569,2107,2857,https://www.twitch.tv/videos/1701003818
60716febdfe949248e8f67d85634bec5,21600,7680877,465,96,476,https://www.youtube.com/watch?v=U76f6_H5FDM,0,0,0,0,
bc0b8c437eda4361b2a10003013f49cf,20800,181476,324,270,936,https://www.youtube.com/watch?v=9TU0_invav0,0,0,0,0,
d6c4708f6eb94ac6ad7668363b132248,20800,1369823,350,204,4963,https://www.youtube.com/watch?v=LuqNt095RLI,0,0,0,0,
3be86a2a9cb447f393d235132e157789,20700,1017993,1887,923,13177,https://www.youtube.com/watch?v=16nlj9mw3RQ,0,0,0,0,
bed13deb3871443980e131a466519b54,20700,1041662,1924,885,5800,https://www.youtube.com/watch?v=lbhQ2AF2Krk,0,0,0,0,
9cec24b011ee45648eb404066c997f49,20000,619739,6064,2938,13138,https://www.youtube.com/watch?v=vMNyiJSWQ2o,0,0,0,0,
f7c48554816643cdb8d343e6e9e6d313,19700,954417,1272,918,3634,https://www.youtube.com/watch?v=Gjt2P445Tbs,3905,0,0,0,
1cfadb0d2e154a258c3177ff8264336f,19300,1004545,1761,1024,5031,https://www.youtube.com/watch?v=b-XbNxKqFdY,0,0,0,0,
b42416c629e64c948f75aff4ff5c9a8a,18700,473290,1170,678,3158,https://www.youtube.com/watch?v=6Dd0sIwqijw,0,0,0,0,
94082eb7d950471b934592394ad3e4c8,18600,677453,616,222,1974,https://www.youtube.com/watch?v=uVF8IqGASK4,0,0,0,0,
ce2a2c07a74640fc8d3b39d022b16dd9,17800,653311,1144,714,3074,https://www.youtube.com/watch?v=xtqfG9NAawM,0,0,0,0,
49bb221fc77f440cae0c007a73f99aab,17700,509821,12024,5609,40417,https://www.youtube.com/watch?v=K6c5gC6T_SQ,7219,17068,14996,21383,https://www.twitch.tv/videos/1702190524
0665fb3db61c43b5933f1de118625382,17500,1040219,0,0,0,,0,0,0,0,
67d6807619064938a78832b4106de5c0,16700,626676,406,247,636,https://www.youtube.com/watch?v=94dtnxCqoOY,0,0,0,0,
2a28e77671ae43d7bccec54e7e956dd9,16600,751343,1131,465,2275,https://www.youtube.com/watch?v=PGZzQq2lLlk,0,0,0,0,
7c00b7dc73a240dc84d68be389732a0c,16400,692992,580,316,16103,https://www.youtube.com/watch?v=O4RxCfEy4MI,0,0,0,0,
5ba11a0bf35147d499259ad5608a7de1,16200,551206,574,345,1817,https://www.youtube.com/watch?v=aPQd1ID3Tz8,2846,558,463,584,https://www.twitch.tv/videos/1701383116
7a88afc5eb644d76b35ed4ca968259bb,16200,859778,5418,3368,9428,https://www.youtube.com/watch?v=l2fPVyj9d04,7673,1789,1489,1789,https://www.twitch.tv/videos/1698252651
d32bd28cd67b4e64a56b24f9a76dadcd,16200,790516,0,0,0,,326,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,16100,834860,1484,614,2786,https://www.youtube.com/watch?v=Ak6hTFjPaoI,0,0,0,0,
626750f4e7a745619c171c44fb1efcc0,15900,1337611,695,343,3920,https://www.youtube.com/watch?v=t6ZGAnXs2Q8,4074,187,133,417,https://www.twitch.tv/videos/1699305571
9e351b7cdabd45c49c64074bc7d947ce,15400,1170085,928,379,12558,https://www.youtube.com/watch?v=nB-oaEZgLRs,0,0,0,0,
951dd0b605d04163b38de18262e9a438,15300,319602,343,119,497,https://www.youtube.com/watch?v=p5OSlcPC_ig,432,84,44,84,https://www.twitch.tv/videos/1689995088
8267ea37c12a471a8a038f501832e099,15200,599504,637,299,7489,https://www.youtube.com/watch?v=eH-AtnhlCMg,0,0,0,0,
f4cc8258f66e4276871f213aeaf93fbb,14300,221305,607,159,1160,https://www.youtube.com/watch?v=LaAlt05SshI,2583,452,346,754,https://www.twitch.tv/videos/1691906651
f928118054aa4e11aa4ec88504d8b886,14100,334354,969,437,2119,https://www.youtube.com/watch?v=LuA3Br3vPec,0,0,0,0,
f7c8264349654390a5e39810dc012a38,13900,650963,357,208,857,https://www.youtube.com/watch?v=dzIrFRMsSBY,0,0,0,0,
af9cab022b2d4d1cb7e57246975842c4,13600,618892,0,0,0,,0,0,0,0,
efe550a729e14dbab790a3f73205d8ed,13500,470294,634,189,3269,https://www.youtube.com/watch?v=RiLLeR05i-k,0,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,13300,3256695,265,140,893,https://www.youtube.com/watch?v=OeGQnOzylhg,1441,13,6,20,https://www.twitch.tv/videos/1682310751
da4a58b114b94469a0a93f6b8ee7512d,13200,471789,1003,281,1426,https://www.youtube.com/watch?v=hziMbYUoiX4,13896,537,486,2510,https://www.twitch.tv/videos/1693846505
abc7acc71b474ebebecfde51ad5f88e1,12800,408158,765,611,25293,https://www.youtube.com/watch?v=bXeEpcLUMvI,1727,0,0,0,
e150e350532b4327b26989dd43cd3bad,12600,354425,586,335,2633,https://www.youtube.com/watch?v=IuVDm1yemSk,54,0,0,0,
2a310e9273014b12a0517d13d25697e1,12500,386174,564,224,2507,https://www.youtube.com/watch?v=wmpaMKmc5cM,0,0,0,0,
3197e5649c65405cbbe6e5f1a44cf8e1,12500,380671,846,557,7953,https://www.youtube.com/watch?v=4ZoEdQ8sFJU,0,0,0,0,
575d15d21f7240e1ad72935bf7fa0465,11800,363030,1370,640,5469,https://www.youtube.com/watch?v=dEEgSkk6Gpo,0,0,0,0,
d5c19a6328af48ba88bf41b2dd757f14,11700,397186,319,211,2160,https://www.youtube.com/watch?v=WkwW0rj5YY4,0,0,0,0,
e7fd5d01e57c42658be2bf1e3ad5d696,11700,286500,1383,509,2201,https://www.youtube.com/watch?v=McUga8XcKlo,0,0,0,0,
cd42e06c40534d9eac7e30a434e47d43,11600,415361,1659,546,4725,https://www.youtube.com/watch?v=PyWHeP3pUGY,1691,0,0,0,
793e165182584e9aaee5dcc331abbb1e,11400,332686,219,91,391,https://www.youtube.com/watch?v=Zfwv094X5yE,0,0,0,0,
42c4b7c9bf6340029530d3c8f47753ea,11400,252501,695,289,897,https://www.youtube.com/watch?v=727QuK01i_s,0,0,0,0,
17c335762a694402b8cb9a96b2865572,11400,479325,859,390,31302,https://www.youtube.com/watch?v=Ln7KeadKmVw,0,0,0,0,
ae4eaef845fc4daaa8106a51a590e145,11400,208439,796,380,2829,https://www.youtube.com/watch?v=6pn5W2sOiRo,0,0,0,0,
b165ca888a7d4f61b754ac53ca374f11,11300,636533,409,253,555,https://www.youtube.com/watch?v=cnptbFxgsuA,0,0,0,0,
f78c2a00a6854a79930a52885181590c,11300,468394,999,575,1342,https://www.youtube.com/watch?v=jXEDsYI-cII,876,0,0,0,
221563b6b46245379c6dc6328c9d0447,11200,766190,386,185,742,https://www.youtube.com/watch?v=BJvAsJeWiu8,0,0,0,0,
3f4650e05ceb41008bd16869780b7af1,11200,1078788,1537,707,12533,https://www.youtube.com/watch?v=OGt_ulpEkUI,0,0,0,0,
6559d42f66684b8f80b4cd4589addd85,11100,506102,752,426,2520,https://www.youtube.com/watch?v=8fw2RF7BZj0,2353,254,187,362,https://www.twitch.tv/videos/1700317443
e02e777312df43b986f089339652402e,11100,223657,0,0,0,,0,0,0,0,
05be4fb717614738a87daac46157ddb1,10900,396216,417,225,1592,https://www.youtube.com/watch?v=sseL7Ee09WQ,0,0,0,0,
9ca368e73d514656ade48dc946f55956,10600,392257,392,211,397,https://www.youtube.com/watch?v=E8vRtC0SlEQ,0,0,0,0,
4fc5a770272a43f1bb0a1d12aa3a9b46,10600,567717,597,417,643,https://www.youtube.com/watch?v=H-B8MX-09kI,0,0,0,0,
9e485b7b44e34693ad25bd04be743dbc,10500,372281,541,102,541,https://www.youtube.com/watch?v=uFGw6UscZ_Q,0,0,0,0,
390346240f4748bd9d81e472411c20c2,10500,160035,193,85,1289,https://www.youtube.com/watch?v=rezDmJ0Dgew,1895,0,0,0,
f2a403cb46354371837550730a397bd1,10500,561241,425,244,1230,https://www.youtube.com/watch?v=Gmkow7qY0p8,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,10300,432831,681,326,1945,https://www.youtube.com/watch?v=naRE3x5S1SU,1246,0,0,0,
fe569b0c059e406daf57eb2acd11cc21,10300,221591,509,187,2250,https://www.youtube.com/watch?v=w-KrRNzGrQU,0,0,0,0,
3dda133703f64b019d7eea0c5cb55335,10100,395642,0,0,0,,7085,1862,816,8971,https://www.twitch.tv/videos/1688144343
28a930938667442288010b333937e2ab,10000,710268,1553,652,4115,https://www.youtube.com/watch?v=MqDtlLJsH9U,3424,851,725,1721,https://www.twitch.tv/videos/1693676025
090be1be8d29429183e190e22fc4be22,10000,348966,259,163,2207,https://www.youtube.com/watch?v=UznEQByyWMk,2226,301,251,740,https://www.twitch.tv/videos/1693769480
e350c8b7e41045419ee1ac73bc78921b,10000,423331,1780,720,5120,https://www.youtube.com/watch?v=BZPYzyKJonI,0,0,0,0,
7ead9e2cac544a7cb00444ef6b4698d1,9980,65916,15110,7061,27876,https://www.youtube.com/watch?v=0dDSEEXSiY8,0,0,0,0,
549ccdec24884233bd675a2bab77cacf,9950,307329,586,292,996,https://www.youtube.com/watch?v=C1LujAZq1AY,0,0,0,0,
c9ece3513c804b3db003cd8fca683857,9870,393308,710,223,2211,https://www.youtube.com/watch?v=2pRnYkTLK2M,2148,0,0,0,
3cf8b7b95c244f0d9cba700f561c9737,9800,346839,0,0,0,,0,0,0,0,
86cb23450c22439e91affb91db6ed326,9710,177159,0,0,0,,0,0,0,0,
9265e640081f4625bd36cd1235c75bc7,9650,500610,1470,772,75062,https://www.youtube.com/watch?v=tHt6fY7ADlE,0,0,0,0,
b0fa9fc53f99425db4cca93d2d48a91f,9580,232710,405,172,1943,https://www.youtube.com/watch?v=HO-U7ikyiq8,0,0,0,0,
75d0bd5fa58a4a5fb479e3b2ebae82a7,9360,238287,480,284,979,https://www.youtube.com/watch?v=uYxKpFY8awk,0,0,0,0,
cd88de8b4bc84a71975df9afb42192b8,9230,468655,1109,515,2238,https://www.youtube.com/watch?v=QuEBBb4XCUA,2235,269,163,400,https://www.twitch.tv/videos/1689892094
8dd4a8b4598e483e9112b2b1a9466013,9160,2133750,157,80,4595,https://www.youtube.com/watch?v=WoNvYMjynsc,151,25,17,46,https://www.twitch.tv/videos/1697456482
fa3bc2669fe041dfaa0765278ffd6330,9150,204859,379,238,568,https://www.youtube.com/watch?v=6FJFZVum5kY,1586,80,71,163,https://www.twitch.tv/videos/1701460223
c51f84b3ec9c4501a364a6a4982fa284,8960,259202,0,0,0,,1776,350,227,1342,https://www.twitch.tv/videos/1694638543
43864254e678407fae3dc899f7155912,8820,223858,323,173,1650,https://www.youtube.com/watch?v=fUuxBmdbv-E,0,0,0,0,
fa5a7cdc259543259af42bb23f1e4041,8720,171254,1384,681,2343,https://www.youtube.com/watch?v=HjOA6pvbRXM,0,0,0,0,
bb08b8a2a44746499cbe1be1932fa5f9,8680,23468,84,33,167,https://www.youtube.com/watch?v=KjJccM_WqRg,0,0,0,0,
6a30fc9ee6f24d839198497406c63cc1,8620,832301,165,71,411,https://www.youtube.com/watch?v=uMH_QS1PHkw,300,0,0,0,
6c872a4043b84e4493877a42af684d1d,8590,188383,2835,677,4951,https://www.youtube.com/watch?v=I6YQeXVcGfM,0,0,0,0,
d2c76258b7ff45ee88e3585c4c9ed0c1,8570,184237,341,107,548,https://www.youtube.com/watch?v=aj86GBaLc-w,2711,280,243,1428,https://www.twitch.tv/videos/1693817779
adc9d30b5940427e96ae92238f0f8b83,8520,96058,442,119,2453,https://www.youtube.com/watch?v=ox0X9Ep8iSc,231,130,107,141,https://www.twitch.tv/videos/1699369057
7298d2db845840d7ab462c7628967f4e,8510,309031,978,415,2270,https://www.youtube.com/watch?v=IqFQRDw4Em8,0,0,0,0,
b92c6e4c3bea4b938077a8f152f78083,8500,54383,0,0,0,,0,0,0,0,
