V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,515000,106751521,7875,3336,80527,https://www.youtube.com/watch?v=Q3ICOkRzFJ4,3674,1208,3816,https://www.youtube.com/watch?v=Kzi9ShsPmGU,29200,14745,80527,https://www.youtube.com/watch?v=Q3ICOkRzFJ4,31712,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,454000,52112801,11876,7002,38664,https://www.youtube.com/watch?v=w6UQ6SMMdP0,10393,6658,17195,https://www.youtube.com/watch?v=HART8sPFZ8A,17881,8399,38664,https://www.youtube.com/watch?v=w6UQ6SMMdP0,110992,30009,13582,88190,https://www.twitch.tv/videos/2300647125
664e1b310cf343b78623f99b31e40fae,395000,58705812,2477,1773,9499,https://www.youtube.com/watch?v=OJRyjW72sSQ,2595,957,5180,https://www.youtube.com/watch?v=H5sN9pnPelU,2477,1974,9499,https://www.youtube.com/watch?v=OJRyjW72sSQ,17231,0,0,0,
5535c9524eb046c38e172ebfa06b302f,359000,95801444,9393,4215,59737,https://www.youtube.com/watch?v=Sk_JNi1MniQ,10911,6196,54193,https://www.youtube.com/watch?v=YNtBH4ENtoE,7281,3900,59737,https://www.youtube.com/watch?v=Sk_JNi1MniQ,70795,3356,1404,7184,https://www.twitch.tv/videos/2302380996
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17298556,2512,738,4485,https://www.youtube.com/watch?v=qc_Rl9YyRAM,2544,838,4485,https://www.youtube.com/watch?v=qc_Rl9YyRAM,2226,738,2226,https://www.youtube.com/watch?v=ZJqMF9BrTjM,55664,997,491,3727,https://www.twitch.tv/videos/2281509118
a9f6574e98f34b20a05269134930fb50,223000,8871843,7344,3330,12672,https://www.youtube.com/watch?v=ASS6VXD0tgc,7344,3330,12672,https://www.youtube.com/watch?v=ASS6VXD0tgc,0,0,0,,0,0,0,0,
897400f2658a483286ca6acc927006ca,223000,32754578,1550,1108,4892,https://www.youtube.com/watch?v=9BDzR2304gs,1508,681,1682,https://www.youtube.com/watch?v=orw9RfyEKts,2567,1444,4892,https://www.youtube.com/watch?v=9BDzR2304gs,9972,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,207000,44631836,5355,2612,15713,https://www.youtube.com/watch?v=yfuHWkkuKf8,5589,2659,15713,https://www.youtube.com/watch?v=yfuHWkkuKf8,4850,2612,10164,https://www.youtube.com/watch?v=Jr2sylyn9_w,51637,4394,1897,8823,https://www.twitch.tv/videos/2288285728
abd64c9a64e04fb1b23faa2480c1c106,195000,68192210,8464,2832,68206,https://www.youtube.com/watch?v=I5h-qKQAuYo,4804,1172,12854,https://www.youtube.com/watch?v=Nrm-GVi7Vz0,20849,10528,68206,https://www.youtube.com/watch?v=I5h-qKQAuYo,2001,72,49,97,https://www.twitch.tv/videos/2291600870
312fdd3c5e6d4aefa73fd3860ecc5613,184000,24354335,12738,4492,89375,https://www.youtube.com/watch?v=QH6k1Br5wbc,10539,8822,23844,https://www.youtube.com/watch?v=1CbarBgggM8,12769,4290,89375,https://www.youtube.com/watch?v=QH6k1Br5wbc,13484,0,0,0,
265a18972d244affae35711cfd1f9931,168000,16495782,3305,1593,17212,https://www.youtube.com/watch?v=n45KypD5WQk,3571,1498,17212,https://www.youtube.com/watch?v=n45KypD5WQk,2842,2386,9383,https://www.youtube.com/watch?v=CV1XVueKE94,10024,1614,204,3097,https://www.twitch.tv/videos/2278256886
e93bd1102e214cbaa71cc5b2e4a53595,160000,22686092,17731,7434,262881,https://www.youtube.com/watch?v=z66AFCijryw,16954,7131,29198,https://www.youtube.com/watch?v=2FbO5oLjnGE,21907,7736,262881,https://www.youtube.com/watch?v=z66AFCijryw,70765,18195,3129,47479,https://www.twitch.tv/videos/2283945124
21428cae24af4607bffe25cb2746daa6,146000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,143000,9379540,5748,1825,12083,https://www.youtube.com/watch?v=FO1BLqP09kw,5470,2204,12083,https://www.youtube.com/watch?v=FO1BLqP09kw,7307,245,7307,https://www.youtube.com/watch?v=XNqGQTlgYFQ,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,140000,13229999,5982,1794,16897,https://www.youtube.com/watch?v=03mSGaOfZW8,5680,1897,15149,https://www.youtube.com/watch?v=BjBBXyeP7f0,7688,1329,16897,https://www.youtube.com/watch?v=03mSGaOfZW8,5420,0,0,0,
d837e8fda137492c9d77882b98ff863a,136000,28409930,32648,12157,113934,https://www.youtube.com/watch?v=lM9-MBKmano,11076,4341,23045,https://www.youtube.com/watch?v=Gc6o8K7D1dI,80327,48355,113934,https://www.youtube.com/watch?v=lM9-MBKmano,4964,0,0,0,
bafb134fd2f849898d6242d1f5f683cc,133000,17089253,7380,2826,16071,https://www.youtube.com/watch?v=S_9g3GncPK8,6702,2745,16071,https://www.youtube.com/watch?v=S_9g3GncPK8,8559,3702,15556,https://www.youtube.com/watch?v=-CGppYu_0gc,34953,0,0,0,
c82ab1b4f8f64d1f84cae4ce09aa0dea,131000,17537954,17340,7869,39407,https://www.youtube.com/watch?v=-1MUQivTilA,16475,10056,31936,https://www.youtube.com/watch?v=GDd0Nc4YAr4,17340,6998,39407,https://www.youtube.com/watch?v=-1MUQivTilA,43784,26753,8182,41715,https://www.twitch.tv/videos/2290757010
2741a90689f342548daad7f760b0a8f7,130000,28444943,58443,28894,153834,https://www.youtube.com/watch?v=uM-INZeuovc,12623,3675,17654,https://www.youtube.com/watch?v=w5edb9moGWo,61053,31648,153834,https://www.youtube.com/watch?v=uM-INZeuovc,3963,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,121000,19615480,8942,3940,50569,https://www.youtube.com/watch?v=XeapwSftALA,5127,3121,17449,https://www.youtube.com/watch?v=oH0qJJqEBRE,22227,6324,50569,https://www.youtube.com/watch?v=XeapwSftALA,5441,0,0,0,
c65e7caaf81a43249d5132b9fe312b24,120000,6383156,12164,5081,56147,https://www.youtube.com/watch?v=dWTiMqRnmlc,12164,5081,56147,https://www.youtube.com/watch?v=dWTiMqRnmlc,0,0,0,,0,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,119000,11774709,3373,1888,19061,https://www.youtube.com/watch?v=yyej3RZZYwQ,3373,1888,19061,https://www.youtube.com/watch?v=yyej3RZZYwQ,4988,1272,15785,https://www.youtube.com/watch?v=pKTM9A3HyWE,22432,9657,4416,12858,https://www.twitch.tv/videos/2284874086
58abad4aa8de49efb785367503dfd92c,117000,13023792,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,116000,4692567,3583,1811,9293,https://www.youtube.com/watch?v=MktfwlsulpA,3583,1811,9293,https://www.youtube.com/watch?v=MktfwlsulpA,0,0,0,,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,111000,17671276,718,208,2003,https://www.youtube.com/watch?v=MPSsXk4Ccw4,718,208,2003,https://www.youtube.com/watch?v=MPSsXk4Ccw4,0,0,0,,1448,0,0,0,
6dc75ab227e34c928598bde8f2d324bf,107000,17933013,22723,5990,155730,https://www.youtube.com/watch?v=WdiRPXCZJWA,6440,1397,8811,https://www.youtube.com/watch?v=AAYN6h5zpu4,25532,10781,155730,https://www.youtube.com/watch?v=WdiRPXCZJWA,0,0,0,0,
f1b5f88144e14bd188e17b2f98303713,105000,4318368,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
e78cffa246c24a1c88031151cad8c385,105000,7228167,1992,1022,22157,https://www.youtube.com/watch?v=p4qx3O4YYvM,1522,548,4651,https://www.youtube.com/watch?v=Vb-XHimVESQ,6255,3333,22157,https://www.youtube.com/watch?v=p4qx3O4YYvM,1952,0,0,0,
fa5a7cdc259543259af42bb23f1e4041,104000,17500512,3923,1826,24052,https://www.youtube.com/watch?v=NEZuUbISGNI,3189,1476,9168,https://www.youtube.com/watch?v=ec0khiWgkJ0,9119,5875,24052,https://www.youtube.com/watch?v=NEZuUbISGNI,0,0,0,0,
b126053a1356460ebf85a874a6a55aca,102000,33317239,2957,1201,3814,https://www.youtube.com/watch?v=xK8CfakSwoM,3001,1517,3814,https://www.youtube.com/watch?v=xK8CfakSwoM,1943,552,2884,https://www.youtube.com/watch?v=GpDGuMQVMyo,0,0,0,0,
04d2ff1dde6b4bb68503a734274f4b7e,102000,6937969,3281,2049,11056,https://www.youtube.com/watch?v=6Ix62lqwKeU,3583,2074,11056,https://www.youtube.com/watch?v=6Ix62lqwKeU,1851,1303,2445,https://www.youtube.com/watch?v=4LYX60dAviI,0,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,102000,8599573,7005,3396,19303,https://www.youtube.com/watch?v=3WV2C3FGqvY,7005,2782,16104,https://www.youtube.com/watch?v=bwhCEfIUjJ0,8053,3703,19303,https://www.youtube.com/watch?v=3WV2C3FGqvY,0,0,0,0,
