V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,533000,115152897,10607,5373,300313,https://www.youtube.com/watch?v=ib6kF7ZahPM,3442,1444,10607,https://www.youtube.com/watch?v=bUrTfrgZV5w,50646,9277,300313,https://www.youtube.com/watch?v=ib6kF7ZahPM,32212,2706,2317,4896,https://www.twitch.tv/videos/2407236235
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,55350028,10390,4605,48212,https://www.youtube.com/watch?v=rWleOiJN4Kg,7261,2313,11430,https://www.youtube.com/watch?v=oEY76sZEWIw,15118,6857,48212,https://www.youtube.com/watch?v=rWleOiJN4Kg,116612,37977,19949,63386,https://www.twitch.tv/videos/2402002076
664e1b310cf343b78623f99b31e40fae,397000,59552092,1660,1303,17868,https://www.youtube.com/watch?v=Iw5bZQRrY4Q,1482,1286,1660,https://www.youtube.com/watch?v=FZPlRMrDf-I,8785,5647,17868,https://www.youtube.com/watch?v=Iw5bZQRrY4Q,17208,0,0,0,
5535c9524eb046c38e172ebfa06b302f,369000,103332338,12421,5793,94398,https://www.youtube.com/watch?v=TvTjCeC6Q4Q,10497,4642,94398,https://www.youtube.com/watch?v=TvTjCeC6Q4Q,13395,5905,86824,https://www.youtube.com/watch?v=GUfNktq6jSE,71552,2203,795,5744,https://www.twitch.tv/videos/2391556393
182da09d8d454f37a52ec546cbb35e39,231000,13043704,31782,15871,306186,https://www.youtube.com/watch?v=6uYvXY1_vtY,16742,8246,80715,https://www.youtube.com/watch?v=4SbktYUk9Ig,48371,21116,306186,https://www.youtube.com/watch?v=6uYvXY1_vtY,1943,477,412,1468,https://www.twitch.tv/videos/2410656165
4b6b055ada4d4f0ab63b7ad02a3fa3ef,226000,17692161,1863,1184,12197,https://www.youtube.com/watch?v=fZyNFV-TjDo,1670,927,2139,https://www.youtube.com/watch?v=gcewQ0fcDAs,5104,3628,12197,https://www.youtube.com/watch?v=fZyNFV-TjDo,55806,1373,547,1842,https://www.twitch.tv/videos/2389895606
d837e8fda137492c9d77882b98ff863a,225000,56907644,96237,29069,432960,https://www.youtube.com/watch?v=cXTLyewOzF0,17440,7130,71503,https://www.youtube.com/watch?v=2xRNif69bPM,157165,75825,432960,https://www.youtube.com/watch?v=cXTLyewOzF0,19999,7411,4784,15429,https://www.twitch.tv/videos/2404532342
897400f2658a483286ca6acc927006ca,224000,33406269,1767,724,10549,https://www.youtube.com/watch?v=KqlWPVAvgkc,1609,578,2650,https://www.youtube.com/watch?v=EqZwHcGhWng,1809,790,10549,https://www.youtube.com/watch?v=KqlWPVAvgkc,10171,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9105417,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,211000,49217657,5994,2825,23811,https://www.youtube.com/watch?v=SgZtskv9K8o,5559,2907,14246,https://www.youtube.com/watch?v=BRjt5_lcKlk,6807,2622,23811,https://www.youtube.com/watch?v=SgZtskv9K8o,53188,3728,1473,10522,https://www.twitch.tv/videos/2410542306
abd64c9a64e04fb1b23faa2480c1c106,206000,71266914,7860,3307,47064,https://www.youtube.com/watch?v=YMc0xFZyc3w,4658,2337,7860,https://www.youtube.com/watch?v=fDqRT4mgH5c,11108,3532,47064,https://www.youtube.com/watch?v=YMc0xFZyc3w,2113,47,40,47,https://www.twitch.tv/videos/2410725519
312fdd3c5e6d4aefa73fd3860ecc5613,186000,26839181,7276,2537,20911,https://www.youtube.com/watch?v=biWfA1nJiFE,7422,2571,20911,https://www.youtube.com/watch?v=biWfA1nJiFE,7131,2503,12460,https://www.youtube.com/watch?v=bpMepYxwWpE,13601,0,0,0,
265a18972d244affae35711cfd1f9931,173000,17984275,2528,1331,18776,https://www.youtube.com/watch?v=e3H1BCoCmWw,2672,1480,18776,https://www.youtube.com/watch?v=e3H1BCoCmWw,1687,896,4163,https://www.youtube.com/watch?v=V1iqphXUigY,10416,1018,360,1018,https://www.twitch.tv/videos/2397691341
e93bd1102e214cbaa71cc5b2e4a53595,166000,25776059,10516,6913,33121,https://www.youtube.com/watch?v=CV6YpBKI4LQ,10941,7538,33121,https://www.youtube.com/watch?v=CV6YpBKI4LQ,3679,3197,5489,https://www.youtube.com/watch?v=ydlswEPzg1I,74397,12610,4705,50198,https://www.twitch.tv/videos/2388970055
c04f006e69e04000a68cd0c41f888eb2,157000,10536167,7889,4517,12660,https://www.youtube.com/watch?v=9hVfPJkWPWA,7889,4517,12660,https://www.youtube.com/watch?v=9hVfPJkWPWA,0,0,0,,0,0,0,0,
21428cae24af4607bffe25cb2746daa6,144000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,144000,14426295,4803,2064,25683,https://www.youtube.com/watch?v=iG1agZqK15c,4046,1799,25683,https://www.youtube.com/watch?v=iG1agZqK15c,5250,2463,12839,https://www.youtube.com/watch?v=czkVrQk_Gz8,5703,0,0,0,
2741a90689f342548daad7f760b0a8f7,140000,33996247,42451,17864,90929,https://www.youtube.com/watch?v=zVc_uN-DD_U,19620,4418,19620,https://www.youtube.com/watch?v=zJGy2_dH78Q,49897,25006,90929,https://www.youtube.com/watch?v=zVc_uN-DD_U,5945,0,0,0,
