VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,322000,19405797,16748,52358,https://www.youtube.com/watch?v=Zza52z9QG88,15836,5990,8596,https://www.twitch.tv/videos/1040071329
63dea00fb3094d46853159efa259b014,274000,21784714,1485,2167,https://www.youtube.com/watch?v=MGM7NwY7fZc,0,0,0,
b126053a1356460ebf85a874a6a55aca,104000,28016418,5050,32377,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,89300,113300,3789,4913,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
db4544f1d3d74c0eafb7bd5b0c9dca6a,85300,328325,26844,157204,https://www.youtube.com/watch?v=B5waZl5A_j4,0,0,0,
512b64ec20174d018540516e9edf2b2f,51500,3476327,5324,25109,https://www.youtube.com/watch?v=gcmet88gDwg,1198,0,0,
5535c9524eb046c38e172ebfa06b302f,49600,4908853,11836,33732,https://www.youtube.com/watch?v=MRlladtLEW4,4701,915,4623,https://www.twitch.tv/videos/1032447849
0bf0ec441dc6489583f7218e02ab6a89,47300,5069058,15726,71956,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,39500,1216639,8437,35203,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
22ca620b93c94e5cb48175bbecf8d3af,38400,2890430,3487,7692,https://www.youtube.com/watch?v=-mR90NvEXrI,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,37700,961572,16055,33762,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35700,1175228,2456,7181,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,31700,1061002,4922,11984,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
98e3a5838fec4a6caa936ae35485de23,30600,324628,31163,69822,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
c41044006a014ed28107f33221a7de98,29700,1113305,7098,13099,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
a0c39da35d0544e0ae94119c5255635b,29100,985460,6720,11858,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
22c8ee785f7446e5978bab336fda92cb,25200,7917,2195,4398,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,24400,433186,9316,25627,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
e113ace92bbe445385bcc4635a9ca570,24300,425769,7415,17795,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
d81d1032a43642eca36e82ba9a3c39c5,23100,601732,1386,1801,https://www.youtube.com/watch?v=vFvgAfmMJcE,3989,1729,1853,https://www.twitch.tv/videos/1035737545
e73551cd98ec47388899522353fc89e3,21500,1398907,1020,47537,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,20300,226867,118046,178286,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
2ce2f9977d4a4dc0844e518369e11e6b,19400,596424,5828,10021,https://www.youtube.com/watch?v=TZ5usTlev7o,0,0,0,
7cd55e03d87c4c77843a437ec0703670,18600,4709750,0,0,,3168,296,717,https://www.twitch.tv/videos/1043303813
bc0b8c437eda4361b2a10003013f49cf,18300,78428,421,931,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,18100,846348,5808,40104,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
d32bd28cd67b4e64a56b24f9a76dadcd,16900,763678,3722,13118,https://www.youtube.com/watch?v=N1P0Qgi_H5s,352,0,0,
94082eb7d950471b934592394ad3e4c8,15300,206003,1185,3539,https://www.youtube.com/watch?v=PdkrCb1NDKo,0,0,0,
b08047f2566246ac995e03a5db727cfe,14700,308563,3341,14560,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,11600,2696994,299,9116,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1375,18,26,https://www.twitch.tv/videos/1034655838
221563b6b46245379c6dc6328c9d0447,10900,750478,701,701,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
86cb23450c22439e91affb91db6ed326,10600,164902,0,0,,0,0,0,
f7c8264349654390a5e39810dc012a38,10400,321240,1040,2254,https://www.youtube.com/watch?v=vzlKThUInNg,0,0,0,
6fb8c6dea7404638a9d78d4b0d84f64c,10300,479695,3323,13048,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
3be86a2a9cb447f393d235132e157789,8560,197129,1936,2587,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,8410,92033,10241,53400,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
efe550a729e14dbab790a3f73205d8ed,7940,190379,664,1752,https://www.youtube.com/watch?v=DwbZO_2ks_4,0,0,0,
7298d2db845840d7ab462c7628967f4e,7890,221494,1373,1707,https://www.youtube.com/watch?v=cGEyqA4xtLM,0,0,0,
ba59bb31bbcd4cf3a481c4cf72918fb0,7180,282695,1415,2702,https://www.youtube.com/watch?v=DC0M2dckjng,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,6720,112036,1281,4515,https://www.youtube.com/watch?v=ez5_QhrU0X8,0,0,0,
c51f84b3ec9c4501a364a6a4982fa284,6530,53816,166,2827,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
9ca368e73d514656ade48dc946f55956,6180,152338,822,1928,https://www.youtube.com/watch?v=EsOIZGJT8Cg,0,0,0,
8a4988902b5640e6ae1829285307c636,6110,28655,14957,15748,https://www.youtube.com/watch?v=JW_BONKzNyY,0,0,0,
1cfadb0d2e154a258c3177ff8264336f,5940,160581,2655,7486,https://www.youtube.com/watch?v=2tGNtb3fvE0,0,0,0,
6559d42f66684b8f80b4cd4589addd85,5900,122099,2972,26569,https://www.youtube.com/watch?v=autqMNlpFCU,0,0,0,
a20202f0e1b14feb90c5ec173fad0e93,5860,315445,552,1363,https://www.youtube.com/watch?v=jp7O1K07nIo,0,0,0,
78195639f2464c75a84f79d46120e28a,5840,107158,462,832,https://www.youtube.com/watch?v=bvEgYOHg_mo,425,31,39,https://www.twitch.tv/videos/1032269971
6a30fc9ee6f24d839198497406c63cc1,5710,359981,362,1270,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
3dda133703f64b019d7eea0c5cb55335,5640,207238,601,1744,https://www.youtube.com/watch?v=40O6BxKCAJk,99,0,0,
7d7ceaac9d2a41a5bded6debd077e1e2,5620,1775928,123,322,https://www.youtube.com/watch?v=S2O13JrOmcE,2273,118,182,https://www.twitch.tv/videos/1039088504
41a8958a1a4a4cc8b404d04da033400e,5580,356273,1616,1616,https://www.youtube.com/watch?v=GBi4IzAkVwc,250,0,0,
543ddfe1d70d4a19920f6daa1959b3b4,5450,65246,926,1459,https://www.youtube.com/watch?v=Sdw2C7uDzcE,0,0,0,
76e92ff1a5d84b8caf04e70f100a8337,5400,840409,7558,25116,https://www.youtube.com/watch?v=sQXyBoxrxho,0,0,0,
f819220249044c7ca97126c828833c9b,5370,53040,744,1676,https://www.youtube.com/watch?v=kbYRoA-DFKk,0,0,0,
a02bb0332f5942ec892c932d6a089014,5350,62792,1027,5734,https://www.youtube.com/watch?v=o8Od4tjCwwo,0,0,0,
265a18972d244affae35711cfd1f9931,5220,93584,1698,11444,https://www.youtube.com/watch?v=JScXPskXaIM,0,0,0,
f2a403cb46354371837550730a397bd1,5110,160262,1295,3150,https://www.youtube.com/watch?v=eP_Lbg81KNs,0,0,0,
410a9fff47f5491d98c47a4fa25ddf83,5060,57711,597,1123,https://www.youtube.com/watch?v=MapXHk-8Fjc,0,0,0,
de81b740d66c439685aa37491d27efc4,4840,417708,70,101,https://www.youtube.com/watch?v=xDmtHoFJ7wA,2720,650,1609,https://www.twitch.tv/videos/1039076723
da3a3993bd8946da824d66d5a5d456e2,4740,166660,833,1849,https://www.youtube.com/watch?v=D-SVGBbX5ak,0,0,0,
24e82c81100a446c89de043b738483e9,4680,375247,143,160,https://www.youtube.com/watch?v=YAd9qN8IeV8,0,0,0,
2a5b6a733ac54aba9490db8f504378d1,4500,79163,1679,15514,https://www.youtube.com/watch?v=d2Oe3KgZeoQ,493,486,983,https://www.twitch.tv/videos/1034780703
5ba11a0bf35147d499259ad5608a7de1,4220,130765,780,1608,https://www.youtube.com/watch?v=l4UBPglKXKc,1652,314,391,https://www.twitch.tv/videos/1032544813
3cf8b7b95c244f0d9cba700f561c9737,4180,155258,329,611,https://www.youtube.com/watch?v=QkBqE0sL6bE,0,0,0,
1aac7d12633a48c2b8f39356ee85de48,4050,75474,0,0,,2569,0,0,
6603f7e70b684a07a3dac687460bacc5,3900,102476,251,490,https://www.youtube.com/watch?v=KEbJrcUziKo,432,0,0,
fe1146730c9147f98f2b01f45cf242fd,3880,48677,543,2669,https://www.youtube.com/watch?v=DoJGXhdr3zA,0,0,0,
81387cdce77a4a9b9338145b28ae9ff6,3800,78920,933,2359,https://www.youtube.com/watch?v=2jPQ3MqEoGU,0,0,0,
838f883ea01f431f97bfe9dbf3064422,3670,80543,315,754,https://www.youtube.com/watch?v=6t3bPI3UtH0,48,43,43,https://www.twitch.tv/videos/1043010789
99cc071a06b949bf8515609757fa9d7e,3460,112728,314,2974,https://www.youtube.com/watch?v=y3aEDKkQKiA,465,0,0,
e1e11ed8ecb24ab6ad7e1d4c4c39f563,3450,72879,725,2511,https://www.youtube.com/watch?v=ey6vzvNORGc,0,0,0,
ed487e7b551f4f3b8124c6acc0966194,3320,80937,875,8953,https://www.youtube.com/watch?v=cuQVyRgxXBI,0,0,0,
7c00b7dc73a240dc84d68be389732a0c,3290,94538,419,1602,https://www.youtube.com/watch?v=Z_G3z6T8c9w,0,0,0,
31f17632340f4e7fbd0ced07193dd81b,3270,69213,369,621,https://www.youtube.com/watch?v=EiaUk9xHEOA,0,0,0,
da4a58b114b94469a0a93f6b8ee7512d,3230,56973,597,2263,https://www.youtube.com/watch?v=rHrq5yY2yuw,0,0,0,
427956ab929c4d36afca5ad8245aad8d,3200,84341,119,188,https://www.youtube.com/watch?v=brt6A9qI-fE,0,0,0,
1c94e6e4d8cf4f8d9195385a9024275a,3180,43593,323,740,https://www.youtube.com/watch?v=622I0TQeZB0,64,19,27,https://www.twitch.tv/videos/1033631670
209a528363cd411886ec9e5d086ff1bc,3160,153064,346,640,https://www.youtube.com/watch?v=ADCY-DLqUK4,282,0,0,
effe96469a7348c786d01ccea8cf71cb,3070,44124,682,1957,https://www.youtube.com/watch?v=rAgGwVfN0ro,0,0,0,
6fe699b8a4df42c0a075e91367c30a3e,3030,303517,0,0,,527,0,0,
abc7acc71b474ebebecfde51ad5f88e1,2920,56084,658,2036,https://www.youtube.com/watch?v=zjk8EmVBNw0,0,0,0,
e3e63085e5b840a18d8928fa6a5868f1,2900,280587,0,0,,18488,2109,4125,https://www.twitch.tv/videos/1024154245
288f2fba52bf4d6b9e0ba66e03439837,2800,25478,142,615,https://www.youtube.com/watch?v=Bs_sT8fwLRw,259,60,167,https://www.twitch.tv/videos/1042309720
7e088cf828bf4e02ae65bb8a1f6a8b89,2720,57787,400,1027,https://www.youtube.com/watch?v=fLC89vX7piM,28,0,0,
0851296bdf4c4516b2506b8cce5151da,2710,382410,230,656,https://www.youtube.com/watch?v=jhDt_T0Qji8,0,0,0,
627d42f52e604f3e8eadc7f04ef74d2a,2710,11207,0,0,,0,0,0,
cb08464feb254db19b620331280e35e4,2700,66402,485,1315,https://www.youtube.com/watch?v=PMNOkKunahQ,0,0,0,
793e165182584e9aaee5dcc331abbb1e,2690,29647,778,4300,https://www.youtube.com/watch?v=cTlcrMc4Seg,0,0,0,
8d5345223f364c7d8cc7203ee0ffafd6,2670,136699,0,0,,0,0,0,
e02e777312df43b986f089339652402e,2630,335304,6099,9073,https://www.youtube.com/watch?v=yiEsRayA2r8,0,0,0,
9e351b7cdabd45c49c64074bc7d947ce,2630,102720,990,2460,https://www.youtube.com/watch?v=9WSfjt6ZZhE,0,0,0,
d1dcec3b0dbe4e39b2907be832c467a1,2610,26997,504,696,https://www.youtube.com/watch?v=9GuTGYEUnc4,0,0,0,
bee9506c5d714205bfc69573280852c2,2580,9059,101,171,https://www.youtube.com/watch?v=h0t5FnbVrDI,0,0,0,
d5aa3e4d1b5e4346baaa0db456048bfa,2520,16565,380,764,https://www.youtube.com/watch?v=nWo3pfnVZ6o,0,0,0,
ea4c1a67c2e445ad8028768616ceb659,2480,26199,2355,8695,https://www.youtube.com/watch?v=LjL3IOLIhuo,0,0,0,
1937fa889b474d339713d1117f435018,2450,131966,253,608,https://www.youtube.com/watch?v=9wtrcPsHprA,416,0,0,
6eeed5b0702a45df8470a617ee2c5243,2450,21788,0,0,,0,0,0,
73a6eae6a16942ef8726b2c475fef9e0,2440,103306,212,401,https://www.youtube.com/watch?v=uK7qpy6GmWU,0,0,0,
453af31b13954235a99f4d0ef54bb107,2410,74931,0,0,,0,0,0,
80f41a215cbc487b99f9015de3b58cf0,2390,65842,2017,5772,https://www.youtube.com/watch?v=kehSY5rYy0c,0,0,0,
f9c9c29a9fb143539ade06564b99b233,2350,27846,761,2133,https://www.youtube.com/watch?v=sW85MHahU6s,0,0,0,
f7c48554816643cdb8d343e6e9e6d313,2340,27493,631,3211,https://www.youtube.com/watch?v=UdKR_RwUVvM,0,0,0,
3727892a417b429aa063c7300e132966,2320,103063,176,350,https://www.youtube.com/watch?v=5JXw4QF4aLA,0,0,0,
16197a62aec94bcfa2e73220f291369b,2320,49400,329,1202,https://www.youtube.com/watch?v=nYLSC4tv_Fw,0,0,0,
93e7079bd21c499f9004e79d18489d28,2310,373649,0,0,,94,0,0,
ea62d2e6bc854e7a81b01a2362be310f,2240,95945,355,1135,https://www.youtube.com/watch?v=0YKUCM0KdqQ,191,0,0,
f3404208a69741c481201fffcdea3d9e,2160,32082,242,458,https://www.youtube.com/watch?v=-O-Rpe3VHu8,0,0,0,
fefbcad20d8344c79c74a103d0ea45b2,2150,43487,172,309,https://www.youtube.com/watch?v=nFnilXSbuM4,0,0,0,
bac1f0b8e8d149d4a48cfd30d7d7ad74,2150,56173,385,520,https://www.youtube.com/watch?v=RYGUBcmUnnk,0,0,0,
9c913230c732455c9604dae9ebcfa64e,2110,74521,5,14,https://www.youtube.com/watch?v=x30LRPkqDKU,126,29,61,https://www.twitch.tv/videos/1032229921
e93734c51e5141419d44dc147f1c5420,2080,109623,255,10712,https://www.youtube.com/watch?v=B0ZiXbIzf2Q,0,0,0,
62d6466e900941d9b516c95cf222aa40,2080,29433,0,0,,91,0,0,
25904d8b82c84d74a8abffb804647e21,2070,65978,45,121,https://www.youtube.com/watch?v=nx5rU9GqPZc,356,67,69,https://www.twitch.tv/videos/1011580574
496b5a2dae1a4662806f858e8d40c5ea,2030,48956,203,1719,https://www.youtube.com/watch?v=WtIemA08CpY,0,0,0,
96be1e561acd4a75817c6424d9d4f9f0,2000,45887,151,372,https://www.youtube.com/watch?v=E-IyK3Ludds,401,147,147,https://www.twitch.tv/videos/1037609059
9b8fe3ac0f30473f87290d314dfda74e,1950,45243,435,2539,https://www.youtube.com/watch?v=dx84ISeOI7w,0,0,0,
284024f40bb34b429debb78e7dbf3391,1920,23813,0,0,,0,0,0,
d5c19a6328af48ba88bf41b2dd757f14,1920,32182,386,839,https://www.youtube.com/watch?v=Wr9SrtUMCFw,0,0,0,
ccc1420185ad46d49d40b6b774db9b11,1880,20286,269,641,https://www.youtube.com/watch?v=-JHX7dTy6dc,0,0,0,
c40a8ff66b3348dc8459766b74846feb,1850,96502,246,1514,https://www.youtube.com/watch?v=8zEchUce1w0,1290,166,209,https://www.twitch.tv/videos/1039092942
5fc94cdcf7594a3ba5ce001ba405d3be,1830,58614,155,343,https://www.youtube.com/watch?v=gLynTJmGWPg,0,0,0,
658e63bebdca421ca934b0bf6aa2bcd8,1820,18833,313,1167,https://www.youtube.com/watch?v=dg1NAa-xoQs,0,0,0,
61d264aed1c447bd958bd8ba84b4ad1a,1800,78341,116,229,https://www.youtube.com/watch?v=fa3FSWYLH3Y,0,0,0,
7b71df9e715c4593b611074304707059,1750,70033,139,231,https://www.youtube.com/watch?v=9R3xD7kg978,73,0,0,
557a590ea9764e8c99e72415d1837d52,1730,49329,179,384,https://www.youtube.com/watch?v=kIwZlO4hmnE,0,0,0,
961e233f32a24593a1628e7c79f43f12,1730,29660,583,1015,https://www.youtube.com/watch?v=rNxg-8SvYwM,0,0,0,
74213f36e573452ca8f9f1e0a72f8ee5,1730,8142,727,5972,https://www.youtube.com/watch?v=zca2QxGkSB8,0,0,0,
07b9e0f7118446be96cc2d12f5d8ad02,1720,64094,224,291,https://www.youtube.com/watch?v=cV8MxZsmG4s,6011,956,1492,https://www.twitch.tv/videos/1029007287
468c9630d37b4c41bb6b0305dc1143cf,1720,76647,480,2126,https://www.youtube.com/watch?v=tLo_x03STVE,0,0,0,
4f93fe928d264a299c6589e09fbda21e,1660,102010,82,462,https://www.youtube.com/watch?v=kSLssvIs36I,0,0,0,
63175a6880c5427891463ff07fd0bf7e,1640,40275,0,0,,0,0,0,
48b978b1705a4f61a760b05280000b34,1630,32664,323,323,https://www.youtube.com/watch?v=m_U_eki-efo,1371,0,0,
7a291df382774994b37b8cca22a5a0eb,1620,21639,0,0,,98,0,0,
1254f176d93548aca5ac7f4b53313f71,1610,69431,43,121,https://www.youtube.com/watch?v=N6wkm7g0W68,605,25,80,https://www.twitch.tv/videos/1033610896
751596501f4f420a8a5c5c9d839efb22,1610,11401,88,1126,https://www.youtube.com/watch?v=l3Qvh9ObPlM,0,0,0,
6e1845e76035452287436153470e8656,1600,14595,258,770,https://www.youtube.com/watch?v=8R2AUBsEs9I,417,0,0,
645fc774332a469ebd03f1a822ebe2be,1570,51418,1135,2857,https://www.youtube.com/watch?v=hphPhnwnmc4,0,0,0,
d45c287a84b6485e8ff3400cf50f5db7,1560,84398,148,221,https://www.youtube.com/watch?v=C_tZ8_TXvjc,0,0,0,
bd9c7d2e96094ce7b8ca032228bb13c7,1540,12872,202,338,https://www.youtube.com/watch?v=5mZRbnjajK0,0,0,0,
cb52afa541704e6e8f1098a20679135c,1530,70395,91,153,https://www.youtube.com/watch?v=OL_hgOq77pY,101,0,0,
a1470eec8f9349668adfbad2f25329b1,1520,50459,466,1128,https://www.youtube.com/watch?v=ixokH8iAC-8,0,0,0,
829ebc1f7fc34bd1b770298799fccaa7,1510,19456,276,3270,https://www.youtube.com/watch?v=lAHRZbtZIcI,0,0,0,
54b0131ceb734643b23b1eefee31cca0,1500,424285,106,123,https://www.youtube.com/watch?v=AajaIXukPok,0,0,0,
c17ad3ef81904c26982024c9af1f0f3a,1500,33204,110,451,https://www.youtube.com/watch?v=_eFoqsx7vyQ,533,0,0,
dcbc307037cf4e76995feff3c579760c,1500,23258,488,1882,https://www.youtube.com/watch?v=7b934l93ekI,0,0,0,
61e10677f1f04744a9e3a5bce3f40994,1490,22397,218,332,https://www.youtube.com/watch?v=BEmzTvwgnls,0,0,0,
084c49d869114256af18c13cc4b56414,1470,28347,402,573,https://www.youtube.com/watch?v=XlgMxCe-Cto,0,0,0,
d51105ab4d0640269c7e907849fc305f,1470,6627,1305,2144,https://www.youtube.com/watch?v=NarVsDOA1gs,0,0,0,
14d334ad35f146ecbb047d1c20652fe1,1450,72310,80,216,https://www.youtube.com/watch?v=GvEVKw5YPsQ,0,0,0,
bed13deb3871443980e131a466519b54,1440,18937,551,1023,https://www.youtube.com/watch?v=N01Jz2s0sb0,0,0,0,
9ceaafbe1a9a41bb9526b113354e03cc,1440,54093,384,742,https://www.youtube.com/watch?v=qiNY-xkYCjM,0,0,0,
4b7c733a13d247ec84844698ecc7ba0c,1430,72863,158,229,https://www.youtube.com/watch?v=00TvYNk5l9s,0,0,0,
ac2b3c839ed14b12af1acecf322a15bd,1430,19088,239,425,https://www.youtube.com/watch?v=g20vV9SUaHk,0,0,0,
b7f222493f4d4bd1be65f1c08300b45e,1390,21775,237,816,https://www.youtube.com/watch?v=ErUca-SvJQ8,0,0,0,
b58761a33d75486f8aa0bf3f5bf07fe5,1380,36927,578,1665,https://www.youtube.com/watch?v=67--2R3aTHU,0,0,0,
f110fd69b66941bab04de9ada563c6ac,1370,20884,308,967,https://www.youtube.com/watch?v=hcBINK0NMGg,0,0,0,
a99bc695c89d41e391a5abf6e781c911,1360,54533,346,465,https://www.youtube.com/watch?v=u8_GlpJhCNo,0,0,0,
310c827bd2b34fa58413b09453226ee9,1350,24417,221,274,https://www.youtube.com/watch?v=AhecVQEYZJE,0,0,0,
73a96bba42b444df98487ed22f97c240,1330,7399,0,0,,0,0,0,
b632def93af34129ad1a2a6f01a8277f,1320,59701,0,0,,0,0,0,
bb712bb46064491da8c4f8bb8ee970ad,1320,44396,100,199,https://www.youtube.com/watch?v=asaOfUT_gtg,0,0,0,
bc9c04a454f24bf891147e182bb5d53a,1300,39517,152,255,https://www.youtube.com/watch?v=Hqo8gTho5xA,0,0,0,
