Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,324000,19631724,22141,56477,https://www.youtube.com/watch?v=fYwPx2UIBNs,15911,7599,8612,https://www.twitch.tv/videos/1040071329
高雄林小姐,104000,28082668,6034,33168,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,89200,118639,4105,5085,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
鳥羽樂奈,51600,3518221,5079,25237,https://www.youtube.com/watch?v=gcmet88gDwg,1193,0,0,
璐洛洛,51200,5097243,12722,40767,https://www.youtube.com/watch?v=je88PzWoWf8,4749,698,1798,https://www.twitch.tv/videos/1040167795
香草奈若,47700,5257295,15142,52159,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
悠白,40600,1298094,10952,35221,https://www.youtube.com/watch?v=hmEPXPPVe0g,0,0,0,
泰多貝亞,38600,1035062,14521,34187,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35800,1189031,2865,7361,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
露恰露恰,33800,428631,30963,74031,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
兔姬,32100,1093503,5209,12196,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
灰名,31400,1114000,7540,14694,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
Asa Ifrit,31000,1187205,8272,13772,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
平平子,27300,495045,10171,18626,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
十五號,26100,494188,10881,28067,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
迷子羽根,25000,21364,1893,4864,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
喵太,23300,612776,1693,1969,https://www.youtube.com/watch?v=vFvgAfmMJcE,4068,1794,1882,https://www.twitch.tv/videos/1035737545
空,21500,1408343,918,47638,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
浠Mizuki,21300,281399,111306,209951,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
三毛,18500,883407,7327,41365,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
藤乃熊,18300,81220,402,947,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
水野魚娜,17000,769300,3979,13463,https://www.youtube.com/watch?v=N1P0Qgi_H5s,351,0,0,
須多夜花,16000,348707,4085,15918,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
鼠屋栗太,15500,216388,1288,3586,https://www.youtube.com/watch?v=PdkrCb1NDKo,0,0,0,
諳石,11700,2713521,321,1457,https://www.youtube.com/watch?v=z65Mgcoeq_c,1374,20,61,https://www.twitch.tv/videos/1045425933
祈菈‧貝希毛絲,11100,508484,3810,13364,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
