Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,326000,19985383,25802,67692,https://www.youtube.com/watch?v=_pZp_fbTyU4,15998,0,0,
高雄林小姐,104000,28156496,6173,33447,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,89100,125611,4458,5449,https://www.youtube.com/watch?v=543LjuvOFZg,0,0,0,
璐洛洛,53000,5353881,11452,47740,https://www.youtube.com/watch?v=je88PzWoWf8,4904,784,2905,https://www.twitch.tv/videos/1054884428
鳥羽樂奈,51700,3559016,5265,25370,https://www.youtube.com/watch?v=gcmet88gDwg,1188,0,0,
香草奈若,47800,5372020,11769,56524,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
悠白,41800,1384377,12732,44859,https://www.youtube.com/watch?v=ckb9ynyIABk,0,0,0,
泰多貝亞,39200,1113566,13815,24664,https://www.youtube.com/watch?v=_FR2HJmQ7TY,0,0,0,
露恰露恰,36700,550072,28451,76899,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
虎妮,36000,1204846,2974,4258,https://www.youtube.com/watch?v=_kmfJj4YKas,20,0,0,
灰名,35600,1282440,8151,27052,https://www.youtube.com/watch?v=hXufmk5vt50,0,0,0,
兔姬,32900,1117300,7053,12391,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,32600,1274981,8911,14363,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
平平子,30600,562181,12162,19123,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
十五號,28100,571392,12019,29478,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
迷子羽根,25000,31273,1984,5263,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
喵太,23400,620368,2077,2132,https://www.youtube.com/watch?v=NBJuMEuyzXM,4158,0,0,
浠Mizuki,23300,336242,23059,240351,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
空,21700,1436769,954,10168,https://www.youtube.com/watch?v=EPGUyYy3Qj4,0,0,0,
Naya,18800,4767345,3924,8820,https://www.youtube.com/watch?v=aHmf8ycNnr0,3206,748,1664,https://www.twitch.tv/videos/1052773513
三毛,18700,918810,8345,42028,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
藤乃熊,18400,83637,376,1263,https://www.youtube.com/watch?v=LofBMWvBsjk,0,0,0,
須多夜花,18000,410990,5301,17782,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
鼠屋栗太,16000,238700,1538,6374,https://www.youtube.com/watch?v=VJHxg1ipdgE,0,0,0,
祈菈‧貝希毛絲,13000,561046,5041,13871,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
諳石,11700,2727505,366,1545,https://www.youtube.com/watch?v=z65Mgcoeq_c,1375,14,63,https://www.twitch.tv/videos/1045425933
一介,10900,757621,872,872,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
星見遙,10600,337329,989,2081,https://www.youtube.com/watch?v=8iRrYA54ymY,0,0,0,
蘆棠布奈,10400,171496,5722,62134,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
蕾兒,9120,219907,2555,3077,https://www.youtube.com/watch?v=dgEPpK65gRQ,0,0,0,
歐貝爾,8120,48610,15969,22672,https://www.youtube.com/watch?v=JW_BONKzNyY,0,0,0,
希靈,7600,129407,1617,2969,https://www.youtube.com/watch?v=J7TcgHkJQcs,0,0,0,
風絮,6600,58506,191,2873,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
鴨鴨伊比,6400,149326,1912,8148,https://www.youtube.com/watch?v=3WQyjD-Qs4g,0,0,0,
TSMATCH火柴,6380,165430,834,2093,https://www.youtube.com/watch?v=NeGCaGLrEXQ,0,0,0,
貝莉莓Vtype,6280,74149,2020,7594,https://www.youtube.com/watch?v=XhbBxUp0CIU,0,0,0,
塔芭絲可,6250,162927,2334,11846,https://www.youtube.com/watch?v=JScXPskXaIM,0,0,0,
姬宮優花,6010,115431,565,2948,https://www.youtube.com/watch?v=Ud95qkDBaik,428,0,0,
夏日葵,5920,317708,654,1545,https://www.youtube.com/watch?v=jp7O1K07nIo,0,0,0,
夏莎莎,5870,60600,804,1882,https://www.youtube.com/watch?v=L8We0tespg8,0,0,0,
邱可,5820,72648,1149,2250,https://www.youtube.com/watch?v=G7k01JjeKOA,0,0,0,
瀰婭,5790,215395,607,3602,https://www.youtube.com/watch?v=wALpyCiy36U,104,0,0,
綾瑞香,5770,411771,1024,5013,https://www.youtube.com/watch?v=GBi4IzAkVwc,255,0,0,
いくせん,5730,366183,244,749,https://www.youtube.com/watch?v=pviVizrBSoM,79,0,0,
魔法!,5630,1789472,224,682,https://www.youtube.com/watch?v=Y3wsyA3Q4cI,2276,223,250,https://www.twitch.tv/videos/1049653041
巴蘭利維坦,5550,63250,14068,17071,https://www.youtube.com/watch?v=cUG_m5kpNdA,0,0,0,
吉姆,5450,104452,2643,16231,https://www.youtube.com/watch?v=d2Oe3KgZeoQ,704,384,569,https://www.twitch.tv/videos/1045490448
祈霓,5390,62519,570,1166,https://www.youtube.com/watch?v=MapXHk-8Fjc,0,0,0,
洛可洛斯特,5230,83198,3114,11387,https://www.youtube.com/watch?v=LjL3IOLIhuo,0,0,0,
醬油Joyu,0,184327,1382,5805,https://www.youtube.com/watch?v=_LcSPmexGis,0,0,0,
