Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,322000,19405797,16735,52338,https://www.youtube.com/watch?v=Zza52z9QG88,15836,5976,8594,https://www.twitch.tv/videos/1040071329
高雄林小姐,104000,28016418,5050,32351,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,89300,113300,3786,4913,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
鳥羽樂奈,51500,3476327,5324,25105,https://www.youtube.com/watch?v=gcmet88gDwg,1198,0,0,
璐洛洛,49500,4884845,11820,33719,https://www.youtube.com/watch?v=MRlladtLEW4,4701,915,4623,https://www.twitch.tv/videos/1032447849
香草奈若,47300,5069058,15718,71905,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,39500,1216639,8370,35179,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,37700,961572,16053,33756,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35700,1175228,2456,7175,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
兔姬,31700,1061002,4922,11984,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
露恰露恰,30600,302814,31125,69775,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
Asa Ifrit,29700,1113305,7097,13099,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
灰名,29100,985460,6718,11846,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
迷子羽根,25200,7917,2185,4388,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
十五號,24300,433186,9312,25580,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
平平子,24300,421635,7414,17772,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
空,21500,1398907,1013,47537,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
浠Mizuki,20300,226867,117880,178000,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
Naya,18600,4708569,0,0,,3168,296,714,https://www.twitch.tv/videos/1043303813
藤乃熊,18300,78428,421,931,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
