Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,323000,19492530,19292,53060,https://www.youtube.com/watch?v=Zza52z9QG88,15853,6273,8605,https://www.twitch.tv/videos/1040071329
高雄林小姐,104000,28043615,5178,32758,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,89300,115236,3976,4980,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
鳥羽樂奈,51600,3482930,5079,25177,https://www.youtube.com/watch?v=gcmet88gDwg,1195,0,0,
璐洛洛,50200,4976922,12376,33872,https://www.youtube.com/watch?v=MRlladtLEW4,4708,698,4623,https://www.twitch.tv/videos/1032447849
香草奈若,47500,5149214,16546,74723,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,39700,1238190,9357,35541,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,38100,1000800,15903,33940,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35700,1181545,2608,7269,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
露恰露恰,32100,346618,31201,71775,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
兔姬,31900,1079609,5076,12047,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
灰名,30200,1050780,7422,13016,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
Asa Ifrit,30100,1148456,7216,13349,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
平平子,25600,441733,8417,18309,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
迷子羽根,25100,13081,2034,4619,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
十五號,25100,466429,10270,26688,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
空,21500,1404723,1014,47584,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
浠Mizuki,20800,248512,191855,191855,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
Naya,18600,4712287,0,0,,3168,296,771,https://www.twitch.tv/videos/1043303813
藤乃熊,18300,80359,422,944,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
三毛,18300,850683,6688,40770,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
水野魚娜,16900,766278,3474,13255,https://www.youtube.com/watch?v=N1P0Qgi_H5s,353,0,0,
鼠屋栗太,15400,211701,1269,3569,https://www.youtube.com/watch?v=PdkrCb1NDKo,0,0,0,
須多夜花,15200,319424,3713,15168,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
諳石,11600,2703687,312,1231,https://www.youtube.com/watch?v=z65Mgcoeq_c,1373,20,59,https://www.twitch.tv/videos/1045425933
一介,10900,751583,744,744,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
祈菈‧貝希毛絲,10700,493448,3649,13176,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
星見遙,10400,324540,1097,2264,https://www.youtube.com/watch?v=vzlKThUInNg,0,0,0,
蕾兒,8600,197967,1944,2593,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
蘆棠布奈,8520,106723,7886,54657,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
希靈,6820,116212,1283,2817,https://www.youtube.com/watch?v=J7TcgHkJQcs,0,0,0,
風絮,6550,54462,172,2839,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
歐貝爾,6410,31452,15907,17135,https://www.youtube.com/watch?v=JW_BONKzNyY,0,0,0,
