VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,324000,19631724,22154,56873,https://www.youtube.com/watch?v=fYwPx2UIBNs,15910,7609,8612,https://www.twitch.tv/videos/1040071329
b126053a1356460ebf85a874a6a55aca,104000,28082668,6156,33171,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,89200,118639,4110,5094,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
512b64ec20174d018540516e9edf2b2f,51600,3518221,5422,25238,https://www.youtube.com/watch?v=gcmet88gDwg,1193,0,0,
5535c9524eb046c38e172ebfa06b302f,51200,5097243,12736,41071,https://www.youtube.com/watch?v=je88PzWoWf8,4751,698,1798,https://www.twitch.tv/videos/1040167795
0bf0ec441dc6489583f7218e02ab6a89,47700,5257295,14519,52270,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,40600,1298094,11006,35259,https://www.youtube.com/watch?v=hmEPXPPVe0g,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,38600,1035062,14522,34194,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35800,1189031,2866,7361,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
98e3a5838fec4a6caa936ae35485de23,33900,428631,30974,74100,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,32300,1093503,5497,12205,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
a0c39da35d0544e0ae94119c5255635b,31400,1114000,7554,14786,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
