Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,326000,20026223,25768,68410,https://www.youtube.com/watch?v=_pZp_fbTyU4,16009,0,0,
高雄林小姐,104000,28164498,5959,33497,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,89100,127972,4306,6211,https://www.youtube.com/watch?v=543LjuvOFZg,0,0,0,
璐洛洛,53300,5383811,10582,48595,https://www.youtube.com/watch?v=je88PzWoWf8,4907,849,2912,https://www.twitch.tv/videos/1054884428
鳥羽樂奈,51800,3563129,5354,25392,https://www.youtube.com/watch?v=gcmet88gDwg,1187,0,0,
香草奈若,47900,5380893,12091,56947,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
悠白,42300,1413581,13086,46185,https://www.youtube.com/watch?v=ckb9ynyIABk,0,0,0,
泰多貝亞,39500,1133181,13850,24698,https://www.youtube.com/watch?v=_FR2HJmQ7TY,0,0,0,
露恰露恰,37200,553760,29780,77473,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
灰名,36500,1323109,8299,17522,https://www.youtube.com/watch?v=MramdalrgS0,0,0,0,
虎妮,36000,1210966,2943,4264,https://www.youtube.com/watch?v=_kmfJj4YKas,20,0,0,
兔姬,33000,1118576,8018,12409,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,32900,1282964,9417,14811,https://www.youtube.com/watch?v=J4YWNbz6RMY,0,0,0,
平平子,31000,568961,12637,19170,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
十五號,28400,575106,12147,29657,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
迷子羽根,25000,31460,1993,5285,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
浠Mizuki,23900,361326,29428,36899,https://www.youtube.com/watch?v=0F6l5LX2OfY,0,0,0,
喵太,23400,621374,2098,2181,https://www.youtube.com/watch?v=NBJuMEuyzXM,4167,0,0,
空,21700,1438534,1040,10183,https://www.youtube.com/watch?v=EPGUyYy3Qj4,0,0,0,
Naya,18800,4773106,3325,9098,https://www.youtube.com/watch?v=J474wVFfuD8,3209,562,1665,https://www.twitch.tv/videos/1052773513
三毛,18800,919694,8354,42112,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
藤乃熊,18400,83767,381,1245,https://www.youtube.com/watch?v=LofBMWvBsjk,0,0,0,
須多夜花,18300,426377,5715,18021,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
鼠屋栗太,16100,240571,1568,6401,https://www.youtube.com/watch?v=VJHxg1ipdgE,0,0,0,
祈菈‧貝希毛絲,13200,565650,5226,13945,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
諳石,11800,2729144,346,1561,https://www.youtube.com/watch?v=z65Mgcoeq_c,1377,22,64,https://www.twitch.tv/videos/1045425933
一介,10900,758115,888,888,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
星見遙,10600,338433,983,2089,https://www.youtube.com/watch?v=8iRrYA54ymY,0,0,0,
蘆棠布奈,10500,172863,5734,62457,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
蕾兒,9170,220435,2504,3130,https://www.youtube.com/watch?v=dgEPpK65gRQ,0,0,0,
歐貝爾,8340,49931,16638,23248,https://www.youtube.com/watch?v=JW_BONKzNyY,0,0,0,
希靈,7820,131686,1654,2991,https://www.youtube.com/watch?v=J7TcgHkJQcs,0,0,0,
貝莉莓Vtype,6630,82139,3881,11685,https://www.youtube.com/watch?v=XhbBxUp0CIU,0,0,0,
風絮,6610,58771,191,2875,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
鴨鴨伊比,6420,149724,1838,8154,https://www.youtube.com/watch?v=3WQyjD-Qs4g,0,0,0,
TSMATCH火柴,6400,166926,754,2100,https://www.youtube.com/watch?v=NeGCaGLrEXQ,0,0,0,
塔芭絲可,6390,167224,2275,11914,https://www.youtube.com/watch?v=JScXPskXaIM,0,0,0,
姬宮優花,6020,115899,566,2988,https://www.youtube.com/watch?v=Ud95qkDBaik,428,0,0,
夏日葵,5930,317814,631,1564,https://www.youtube.com/watch?v=jp7O1K07nIo,0,0,0,
夏莎莎,5900,60807,806,1886,https://www.youtube.com/watch?v=L8We0tespg8,0,0,0,
邱可,5890,73189,1167,2632,https://www.youtube.com/watch?v=G7k01JjeKOA,0,0,0,
瀰婭,5810,216161,637,3666,https://www.youtube.com/watch?v=wALpyCiy36U,104,0,0,
綾瑞香,5790,415754,998,5083,https://www.youtube.com/watch?v=GBi4IzAkVwc,255,0,0,
いくせん,5750,367295,292,794,https://www.youtube.com/watch?v=pviVizrBSoM,79,0,0,
