Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,322000,19360115,16117,51574,https://www.youtube.com/watch?v=Zza52z9QG88,15686,7149,8405,https://www.twitch.tv/videos/1040071329
梓凜,274000,21781825,1496,4198,https://www.youtube.com/watch?v=6fX1sZIh_C4,0,0,0,
高雄林小姐,104000,28005885,4956,31496,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,88900,107548,3513,4661,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
鬼鬼副頻道,85100,316461,26714,156699,https://www.youtube.com/watch?v=B5waZl5A_j4,0,0,0,
鳥羽樂奈,51400,3459786,6034,25042,https://www.youtube.com/watch?v=gcmet88gDwg,1201,0,0,
璐洛洛,49100,4837110,11053,33570,https://www.youtube.com/watch?v=MRlladtLEW4,4698,1106,4623,https://www.twitch.tv/videos/1032447849
香草奈若,47200,4986694,15613,69877,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,39200,1189338,8979,34556,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
說書客,38400,2896816,3425,7563,https://www.youtube.com/watch?v=-mR90NvEXrI,0,0,0,
泰多貝亞,37400,939059,16371,33581,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35600,1174689,2512,7127,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
兔姬,31500,1060273,4779,11914,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,29400,1105593,7093,12897,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
露恰露恰,28600,284390,30900,67561,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
灰名,28500,963417,6514,10984,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
十五號,23600,428301,6365,24900,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
平平子,23400,398702,6650,17031,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
喵太,23100,600221,1185,1588,https://www.youtube.com/watch?v=vFvgAfmMJcE,3941,1695,1832,https://www.twitch.tv/videos/1035737545
空,21500,1383992,1093,47501,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
