Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
鬼鬼,857000,274130771,13982,47934,https://www.youtube.com/watch?v=DH6WwIRY2aU,0,0,0,
杏仁ミル,362000,24388643,19661,61589,https://www.youtube.com/watch?v=Cu-kAqggUvQ,19417,6329,13799,https://www.twitch.tv/videos/1160682529
梓凜,269000,20538909,695,1280,https://www.youtube.com/watch?v=1rNQM3ZyjYs,0,0,0,
床編故事,185000,19986567,60654,95887,https://www.youtube.com/watch?v=gxqoN46rxBo,0,0,0,
懶貓子,141000,3721398,43097,76355,https://www.youtube.com/watch?v=OZBZ3zr7jTQ,0,0,0,
予樂,108000,13849747,3776,17106,https://www.youtube.com/watch?v=qk9hxR0iVq0,0,0,0,
高雄林小姐,103000,28873183,3690,6899,https://www.youtube.com/watch?v=TuUfZp5pWPM,0,0,0,
紅月,89900,364975,0,0,,0,0,0,
鬼鬼副頻道,88800,489974,0,0,,0,0,0,
璐洛洛,87600,10224524,14172,121370,https://www.youtube.com/watch?v=glSWHWrqFq0,9020,1857,3774,https://www.twitch.tv/videos/1153176275
李李鈴蘭,82700,2188233,59690,208865,https://www.youtube.com/watch?v=8MX9Y8qNl-M,0,0,0,
浠Mizuki,77100,2653670,21775,79597,https://www.youtube.com/watch?v=6x8G9C-hx9g,0,0,0,
露恰露恰,52400,1271909,6437,17624,https://www.youtube.com/watch?v=qE0yT0RclDM,0,0,0,
灰名,52400,2733716,5844,33805,https://www.youtube.com/watch?v=w3p3fI7fkdQ,0,0,0,
鳥羽樂奈,52300,4007625,2180,4254,https://www.youtube.com/watch?v=rPPo-eBJC3A,1232,236,236,https://www.twitch.tv/videos/1155639195
悠白,52000,2175039,5031,12904,https://www.youtube.com/watch?v=XLNYGFH_Fj0,0,0,0,
香草奈若,50200,6265199,2320,6708,https://www.youtube.com/watch?v=RV95tCSacwc,0,0,0,
十五號,45800,1568802,8021,18720,https://www.youtube.com/watch?v=1Mh3rOv_6qQ,0,0,0,
平平子,44600,1303868,6217,9439,https://www.youtube.com/watch?v=Qn758qFMSC4,0,0,0,
泰多貝亞,42100,1922969,5284,14757,https://www.youtube.com/watch?v=wFGLLEfIdp8,0,0,0,
Asa Ifrit,39500,2074894,5425,15486,https://www.youtube.com/watch?v=xR-_P2hwlYE,0,0,0,
虎妮,39100,1389078,1667,4602,https://www.youtube.com/watch?v=LiqkgDg-8H8,21,0,0,
說書客,39000,3095630,3229,6830,https://www.youtube.com/watch?v=2egSi1HBrxg,0,0,0,
兔姬,37900,1419185,2788,7777,https://www.youtube.com/watch?v=lWyo_XS-fT0,0,0,0,
貝莉莓Vtype,37200,2169099,20051,58888,https://www.youtube.com/watch?v=wyLElv9nmfQ,0,0,0,
喵太,25500,764182,2423,3819,https://www.youtube.com/watch?v=MoZN98ERT1o,5355,1623,1637,https://www.twitch.tv/videos/1158788435
歐貝爾,25300,735496,4541,6333,https://www.youtube.com/watch?v=hyH0rATtNQc,0,0,0,
