Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,364000,24818524,21082,44132,https://www.youtube.com/watch?v=PTfsh0MNmmY,20121,5065,6448,https://www.twitch.tv/videos/1169001630
李李鈴蘭,104000,3533391,48755,174288,https://www.youtube.com/watch?v=BCCNOpfJaoE,0,0,0,
高雄林小姐,103000,29009888,3711,7638,https://www.youtube.com/watch?v=H_-OgfmMYog,0,0,0,
璐洛洛,93700,11124512,8357,93761,https://www.youtube.com/watch?v=ly8MMG4ahJg,9599,2488,7553,https://www.twitch.tv/videos/1166244953
浠Mizuki,82100,3167284,25198,72223,https://www.youtube.com/watch?v=3uclMILBoGY,0,0,0,
灰名,53200,2835697,5769,35100,https://www.youtube.com/watch?v=w3p3fI7fkdQ,0,0,0,
露恰露恰,53100,1364045,8364,18118,https://www.youtube.com/watch?v=qE0yT0RclDM,0,0,0,
悠白,52700,2253746,5515,13534,https://www.youtube.com/watch?v=60WDTzQQ_ZY,0,0,0,
鳥羽樂奈,52400,4063916,2018,3660,https://www.youtube.com/watch?v=7wmxFBcZzbc,1226,0,0,
香草奈若,50100,6336123,2387,7875,https://www.youtube.com/watch?v=M38BUzUBx_k,0,0,0,
十五號,46900,1674992,7135,22491,https://www.youtube.com/watch?v=nkQY9sYw_lA,0,0,0,
平平子,45300,1383413,6247,9898,https://www.youtube.com/watch?v=Qn758qFMSC4,0,0,0,
泰多貝亞,42000,1987775,5789,15317,https://www.youtube.com/watch?v=wFGLLEfIdp8,0,0,0,
Asa Ifrit,39700,2144074,5324,21132,https://www.youtube.com/watch?v=xR-_P2hwlYE,0,0,0,
虎妮,39400,1409368,1931,4835,https://www.youtube.com/watch?v=LiqkgDg-8H8,21,0,0,
兔姬,38400,1455372,3454,7840,https://www.youtube.com/watch?v=lWyo_XS-fT0,0,0,0,
貝莉莓Vtype,38200,2316945,8240,26873,https://www.youtube.com/watch?v=XqJouCmZtbc,0,0,0,
歐貝爾,25800,776189,3991,6525,https://www.youtube.com/watch?v=hyH0rATtNQc,0,0,0,
喵太,25500,772270,1830,2370,https://www.youtube.com/watch?v=Zw3F1vuK2VA,5405,1005,1180,https://www.twitch.tv/videos/1167187271
醬油Joyu,25000,301846,545,973,https://www.youtube.com/watch?v=RrrR28lwbWA,0,0,0,
迷子羽根,24400,142122,1019,2501,https://www.youtube.com/watch?v=rN30a6qRVTU,0,0,0,
三毛,23700,1496732,3600,6310,https://www.youtube.com/watch?v=CsdFSxjuLLE,0,0,0,
須多夜花,22800,906596,1322,4764,https://www.youtube.com/watch?v=3ppuT32qumc,0,0,0,
空,22600,1656367,599,2913,https://www.youtube.com/watch?v=41071xwsxbk,0,0,0,
語風薯薯與愛紗公主,22300,11480042,3298,7567,https://www.youtube.com/watch?v=BkGXheGZTxA,0,0,0,
祈菈‧貝希毛絲,20600,1080371,2894,7410,https://www.youtube.com/watch?v=5OPFNtlTcf0,0,0,0,
Naya,19400,5135577,853,1694,https://www.youtube.com/watch?v=JFr7EieePag,3253,0,0,
藤乃熊,19200,117631,361,885,https://www.youtube.com/watch?v=yzHtKPZ-wwM,0,0,0,
Yu,18200,4604471,1249,21502,https://www.youtube.com/watch?v=rR6njkyX-CE,0,0,0,
鼠屋栗太,17900,440623,781,1365,https://www.youtube.com/watch?v=IC89d00uCmo,0,0,0,
洛可洛斯特,16000,535203,2678,101133,https://www.youtube.com/watch?v=qbRyzJ1-Dtg,0,0,0,
希靈,15600,469256,2020,9903,https://www.youtube.com/watch?v=5AiAGeGTSsY,0,0,0,
瑪格麗特．溫特斯,14300,300963,5400,15236,https://www.youtube.com/watch?v=TagUfsE_Zn0,0,0,0,
塔芭絲可,13600,580526,1890,5886,https://www.youtube.com/watch?v=n6tmOwNqRyA,0,0,0,
銀鈴‧希爾貝露,13500,374537,1740,3714,https://www.youtube.com/watch?v=QzvKtVaNjoY,0,0,0,
蕾兒,13000,412951,1925,5149,https://www.youtube.com/watch?v=cD4rupmaAYM,0,0,0,
諳石,12400,2891920,294,828,https://www.youtube.com/watch?v=Btpa7Xm6oWw,1388,4,63,https://www.twitch.tv/videos/1166297574
Aoi Hinamori,12100,277312,2446,5447,https://www.youtube.com/watch?v=bFllYVGVNuU,0,0,0,
諾櫻,12000,491659,1946,3689,https://www.youtube.com/watch?v=tfJtVrjUXIc,0,0,0,
蘆棠布奈,11800,343577,1917,5068,https://www.youtube.com/watch?v=O6wo2YQ6bSc,0,0,0,
星見遙,11700,434481,451,875,https://www.youtube.com/watch?v=aos2sYhtMkU,0,0,0,
巴蘭利維坦,10300,377313,2713,6920,https://www.youtube.com/watch?v=E6Lbw9YEEe4,0,0,0,
弦戶帝丹,10100,276488,1743,4721,https://www.youtube.com/watch?v=IlAquwgf6Xk,0,0,0,
鴨鴨伊比,8690,269037,1117,2167,https://www.youtube.com/watch?v=OCTx2Lsr36s,0,0,0,
風絮,8600,147958,686,2407,https://www.youtube.com/watch?v=McaWXf-pbBg,0,0,0,
蔡宜蓁,8280,224848,2573,3203,https://www.youtube.com/watch?v=NmXdSW6TBnw,0,0,0,
麻子マコ,8180,174582,708,3356,https://www.youtube.com/watch?v=zLUmWO20KPg,0,0,0,
瀰婭,7990,303580,715,1924,https://www.youtube.com/watch?v=7o01wiJuY2Q,163,0,0,
神草甘蔗子,7690,1819484,120,157,https://www.youtube.com/watch?v=S6ryIG_vzgA,0,0,0,
邱可,7690,135981,460,855,https://www.youtube.com/watch?v=1Uuycbk5i_E,0,0,0,
蝦拉拉,7500,215391,660,1756,https://www.youtube.com/watch?v=M4ryumn3RyM,1911,327,327,https://www.twitch.tv/videos/1175578104
嗚夫沃夫,7380,467191,1601,2737,https://www.youtube.com/watch?v=EuiRlmiQr38,0,0,0,
TSMATCH火柴,7350,237795,460,1226,https://www.youtube.com/watch?v=w26quUqOCKo,0,0,0,
詠星優宇奈,7140,164549,987,2516,https://www.youtube.com/watch?v=F2b_xdpjO-8,0,0,0,
牧野白,7120,190826,818,1381,https://www.youtube.com/watch?v=C81WI_SbK7c,503,0,0,
いくせん,7020,484390,244,6532,https://www.youtube.com/watch?v=1Urta8_Snfw,78,0,0,
海姬依莉亞,6660,172338,452,1356,https://www.youtube.com/watch?v=j7hUha181T8,0,0,0,
姬宮優花,6450,139748,313,648,https://www.youtube.com/watch?v=nmiUkSg-pxM,424,0,0,
吉姆,6350,34156,1210,1532,https://www.youtube.com/watch?v=QgLC7Lz6wPw,0,0,0,
神稻櫻火,6210,8997,0,0,,0,0,0,
綾瑞香,6130,160592,644,2545,https://www.youtube.com/watch?v=4_HlvT3Wp14,357,53,167,https://www.twitch.tv/videos/1163261905
橙米,6020,180544,869,2956,https://www.youtube.com/watch?v=pRoLiSQHM98,0,0,0,
萊菈‧希格娜斯,5970,144247,461,1456,https://www.youtube.com/watch?v=sKvtkAE-oGo,0,0,0,
夏日葵,5850,349397,170,222,https://www.youtube.com/watch?v=HIjwO87E4Sk,0,0,0,
解凍三色豆,5810,193038,938,1608,https://www.youtube.com/watch?v=duTWwnGtGBo,0,0,0,
阿露比,5620,175132,772,2628,https://www.youtube.com/watch?v=lINVNwupzkA,0,0,0,
狐媚娘‧達亞,5620,148126,487,3143,https://www.youtube.com/watch?v=r3fB2xHrpiQ,0,0,0,
Lumina,5420,249976,201,247,https://www.youtube.com/watch?v=P60lpK6PwHs,0,0,0,
灰妲,5270,154973,767,2374,https://www.youtube.com/watch?v=tmIlXZaU1DA,0,0,0,
森森觀月,5220,53630,439,567,https://www.youtube.com/watch?v=WdDDigxQY-Y,0,0,0,
夏樹きよし,5020,104451,391,692,https://www.youtube.com/watch?v=eApiqp7JSHs,0,0,0,
uiru,5000,124486,236,447,https://www.youtube.com/watch?v=V9gigKsh0-c,0,0,0,
LMPAPER,4950,427596,261,306,https://www.youtube.com/watch?v=K3Os-UpjDOM,3109,866,1826,https://www.twitch.tv/videos/1165293235
秋月莉莉卡,4940,117531,372,541,https://www.youtube.com/watch?v=ZxH1VvJt1H8,0,0,0,
艾黎,4890,124379,400,675,https://www.youtube.com/watch?v=LVuCRih7phc,86,0,0,
櫻野露,4880,170354,412,560,https://www.youtube.com/watch?v=b9zGQDEetLo,0,0,0,
朱道,4850,178163,1082,2597,https://www.youtube.com/watch?v=7O0kiC35hv4,0,0,0,
斜胖,4770,157210,511,977,https://www.youtube.com/watch?v=kKL81bkj_WY,0,0,0,
帕豹,4740,125161,785,2486,https://www.youtube.com/watch?v=Vx9nBQrXOpE,0,0,0,
小岩井波波利,4660,150973,555,783,https://www.youtube.com/watch?v=4VMFcU8-io0,0,0,0,
楠橋詩耶,4520,120828,207,274,https://www.youtube.com/watch?v=fKl-T_G_2d0,433,0,0,
月城九曜,4390,95550,726,2422,https://www.youtube.com/watch?v=x31sgmJSKo0,0,0,0,
蘭希,4370,362057,526,851,https://www.youtube.com/watch?v=f0AzpXjJVtM,0,0,0,
布魯斯,4220,82685,462,718,https://www.youtube.com/watch?v=HTEWH_Jh3Kg,0,0,0,
椎南月白,3980,39165,251,370,https://www.youtube.com/watch?v=zKz5AjfGDWs,0,0,0,
轉生者AJin,3950,58288,263,475,https://www.youtube.com/watch?v=3gTJzvdbC2U,0,0,0,
紫映遊月,3890,57349,1599,3554,https://www.youtube.com/watch?v=aT3I6qmoga4,0,0,0,
周默,3880,120296,362,1144,https://www.youtube.com/watch?v=GuyqrrMc9oU,0,0,0,
観空部,3770,194286,262,863,https://www.youtube.com/watch?v=-vmmxK_h3LU,285,0,0,
卡滋可可,3750,127278,135,263,https://www.youtube.com/watch?v=Z51Ymq75BRA,475,0,0,
海老瑠花,3720,61182,984,2038,https://www.youtube.com/watch?v=ks8-KHtsMDY,0,0,0,
尹鹿,3620,106600,463,1298,https://www.youtube.com/watch?v=MNXrK0hm8NM,0,0,0,
罷工,3590,113303,116,166,https://www.youtube.com/watch?v=p5A8LBy66HY,0,0,0,
星形KARAS,3580,408482,204,365,https://www.youtube.com/watch?v=xXAn2RBTQKc,0,0,0,
西園寺兆兆,3580,95886,429,993,https://www.youtube.com/watch?v=VmRuqGBgCuI,45,0,0,
東域艾瑞兒,3500,68076,328,1633,https://www.youtube.com/watch?v=LloTT7KuoIw,0,0,0,
小小雪,3400,219382,316,3192,https://www.youtube.com/watch?v=n6yl4egRF98,727,77,192,https://www.twitch.tv/videos/1171762541
冬華凜,3380,57384,306,508,https://www.youtube.com/watch?v=yGzb7ZJtPQs,0,0,0,
水手緞帶,3350,178758,250,751,https://www.youtube.com/watch?v=Tp2Ql5NYKsA,0,0,0,
貓祭,3320,107746,609,1094,https://www.youtube.com/watch?v=IsYUBuk63Sw,6,0,0,
仙貝兔兔,3120,240574,269,901,https://www.youtube.com/watch?v=ZwKQ09QxI7Q,571,9,9,https://www.twitch.tv/videos/1166091342
宇佐美みずき,3120,83094,652,1020,https://www.youtube.com/watch?v=5kT16cNHx0g,0,0,0,
尤里‧佛瑞斯特,3070,49048,407,493,https://www.youtube.com/watch?v=73FN50S9i6o,0,0,0,
Joyce昕,3040,314452,84,84,https://www.youtube.com/watch?v=C7g5y7ZRbcM,529,38,38,https://www.twitch.tv/videos/1177292005
哈提,3040,69801,660,745,https://www.youtube.com/watch?v=LXIV7bq-VHA,0,0,0,
南琳,3040,31496,109,201,https://www.youtube.com/watch?v=NsuOBzhoZ18,396,50,145,https://www.twitch.tv/videos/1171819612
星之川倷緒,3000,46778,415,2709,https://www.youtube.com/watch?v=-hGMOK_Dp-Y,0,0,0,
鬼塚魅華,2960,31653,123,202,https://www.youtube.com/watch?v=iENwfq_pFL4,0,0,0,
唄姆拉奇亞,2910,72933,370,1121,https://www.youtube.com/watch?v=AlB5ZQh-n_I,0,0,0,
明石巴,2900,43599,304,452,https://www.youtube.com/watch?v=kKH8EbJntTo,0,0,0,
星之川涅緒,2890,35494,501,2572,https://www.youtube.com/watch?v=jO11W46ugrE,0,0,0,
稻乙緹,2880,16226,489,1074,https://www.youtube.com/watch?v=EfmzgUGYRUc,1418,1294,7426,https://www.twitch.tv/videos/1170956167
狐太れお,2830,280887,19,49,https://www.youtube.com/watch?v=zcyd0rQ8qoc,18535,1679,6196,https://www.twitch.tv/videos/1153794330
撇嘴耳包前滾翻,2820,147366,548,612,https://www.youtube.com/watch?v=eLMzDsRTld0,0,0,0,
希莉亞,2820,140940,321,397,https://www.youtube.com/watch?v=ZAEEK0OPQ1M,206,29,44,https://www.twitch.tv/videos/1155004766
星眷蕾米,2780,56218,243,513,https://www.youtube.com/watch?v=PBtTVaxCijw,0,0,0,
薇妮,2740,81551,467,1324,https://www.youtube.com/watch?v=oNjpPGe-128,0,0,0,
焦兒,2580,156772,444,4573,https://www.youtube.com/watch?v=VWZVm5jGKAw,0,0,0,
高維爾,2570,75179,404,911,https://www.youtube.com/watch?v=9Fl7dritQ2c,0,0,0,
櫻坂くりこ,2550,124685,154,395,https://www.youtube.com/watch?v=2-8DukFijSs,0,0,0,
黑野悠真,2540,57877,260,1383,https://www.youtube.com/watch?v=ZPDG39EYPkE,0,0,0,
鴨鴨山,2530,130724,337,917,https://www.youtube.com/watch?v=iWmUodJVots,0,0,0,
魔目佩塔拉,2520,66779,409,631,https://www.youtube.com/watch?v=PfOAh9L1YVw,0,0,0,
大鳥哈維,2520,68085,311,1209,https://www.youtube.com/watch?v=E8exPRKca5A,0,0,0,
希爾艾姆,2490,60983,134,464,https://www.youtube.com/watch?v=iPh1ZHZFY8Y,695,116,123,https://www.twitch.tv/videos/1168984919
黑鄉羊,2490,84027,648,1105,https://www.youtube.com/watch?v=zyrmUbFoHc8,0,0,0,
朝日陽奈,2470,61100,281,503,https://www.youtube.com/watch?v=i6OzqoJkOHw,0,0,0,
結月,2470,65766,259,1042,https://www.youtube.com/watch?v=2eqIjFfGP10,0,0,0,
雨宮夢,2470,4610,279,1283,https://www.youtube.com/watch?v=FZngDl0OOiI,0,0,0,
星見優樂,2460,27221,352,752,https://www.youtube.com/watch?v=LTE4b9PpC5s,0,0,0,
烏庫魯尼魯,2440,58104,651,2231,https://www.youtube.com/watch?v=-rdYS2rJfN0,0,0,0,
紗羅,2430,58416,262,508,https://www.youtube.com/watch?v=DLvR8FtFiIo,0,0,0,
神崎,2410,55294,491,3253,https://www.youtube.com/watch?v=ilYPcbXUaAE,0,0,0,
白狼ゆざい,2400,89786,133,672,https://www.youtube.com/watch?v=BPHG2Nn3POo,0,0,0,
來來未夢,2380,50007,294,557,https://www.youtube.com/watch?v=CkthtwLgb3E,0,0,0,
雨恩,2370,119096,206,351,https://www.youtube.com/watch?v=gVqQlJPLtMc,0,0,0,
音時エラー,2360,42023,255,498,https://www.youtube.com/watch?v=cPyobFK6Xmo,0,0,0,
喵控,2330,51724,153,153,https://www.youtube.com/watch?v=oerBvTniPzQ,0,0,0,
深空眠,2310,73074,247,627,https://www.youtube.com/watch?v=b46vRYHcNWA,0,0,0,
天堂密室,0,126491,1514,1895,https://www.youtube.com/watch?v=OT33xwNwsLY,0,0,0,
