Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,363000,24762466,20911,43721,https://www.youtube.com/watch?v=PTfsh0MNmmY,20106,5062,6234,https://www.twitch.tv/videos/1169001630
高雄林小姐,103000,28992180,3847,7621,https://www.youtube.com/watch?v=H_-OgfmMYog,0,0,0,
李李鈴蘭,102000,3359407,52898,170153,https://www.youtube.com/watch?v=BCCNOpfJaoE,0,0,0,
璐洛洛,93100,11023750,11326,93639,https://www.youtube.com/watch?v=ly8MMG4ahJg,9529,1631,7553,https://www.twitch.tv/videos/1166244953
浠Mizuki,81400,3089604,28008,62961,https://www.youtube.com/watch?v=118QO6j68xM,0,0,0,
露恰露恰,53100,1362704,7677,18099,https://www.youtube.com/watch?v=qE0yT0RclDM,0,0,0,
灰名,53000,2826336,5435,34990,https://www.youtube.com/watch?v=w3p3fI7fkdQ,0,0,0,
悠白,52600,2249293,5268,13447,https://www.youtube.com/watch?v=60WDTzQQ_ZY,0,0,0,
鳥羽樂奈,52400,4054129,1933,3650,https://www.youtube.com/watch?v=7wmxFBcZzbc,1226,0,0,
香草奈若,50100,6323498,2445,6784,https://www.youtube.com/watch?v=RV95tCSacwc,0,0,0,
十五號,46800,1669913,7010,22376,https://www.youtube.com/watch?v=nkQY9sYw_lA,0,0,0,
平平子,45200,1376303,6194,9876,https://www.youtube.com/watch?v=Qn758qFMSC4,0,0,0,
泰多貝亞,42000,1985987,5454,15227,https://www.youtube.com/watch?v=wFGLLEfIdp8,0,0,0,
Asa Ifrit,39700,2139950,5425,20652,https://www.youtube.com/watch?v=xR-_P2hwlYE,0,0,0,
虎妮,39400,1408629,1930,4833,https://www.youtube.com/watch?v=LiqkgDg-8H8,21,0,0,
兔姬,38300,1451108,3298,7837,https://www.youtube.com/watch?v=lWyo_XS-fT0,0,0,0,
