Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,809000,252956462,17199,135661,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,315000,17867913,38136,79025,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27358029,5253,12509,https://www.youtube.com/watch?v=1fKbpLdgcq4
紅月,88200,92672,0,0,
鳥羽樂奈,45800,2168364,9942,118054,https://www.youtube.com/watch?v=uKjQ9dt-o2U
璐洛洛,41300,3612511,10707,38730,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,39000,2878640,15595,131680,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34800,1073397,2061,3729,https://www.youtube.com/watch?v=fmv5LHNStgc
悠白,32100,789138,8609,14673,https://www.youtube.com/watch?v=GND-peHk1X4
兔姬,27700,886547,5035,9858,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24300,769223,5249,12158,https://www.youtube.com/watch?v=8aRq-sPUV2A
喵太,22000,531027,1615,4121,https://www.youtube.com/watch?v=lcVphhWRgS0
虛擬熊頭,19400,98607,11844,37463,https://www.youtube.com/watch?v=gGEpLAatY1Q
Naya,18600,4632978,753,4165,https://www.youtube.com/watch?v=hL2K9C00Xm0
空,18600,1197480,1123,6173,https://www.youtube.com/watch?v=1X3WuXFRphU
鼠屋栗太,13200,97762,947,2660,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,11700,244864,5089,10562,https://www.youtube.com/watch?v=cT0Qo0VtEK0
三毛,11400,344555,6670,206220,https://www.youtube.com/watch?v=6w_OBgAqGx0
諳石,11100,2580222,355,1118,https://www.youtube.com/watch?v=-P07VF_ujP0
藤乃熊,11000,43799,329,736,https://www.youtube.com/watch?v=hTMsDGQefRk
水野魚娜,10900,384461,2634,5936,https://www.youtube.com/watch?v=NGhoNQlEQrY
一介,10700,734054,0,0,
夏玥白夜,10700,162088,0,0,
灰名,10500,148257,1836,4136,https://www.youtube.com/watch?v=lPnZ-NTLo8I
平平子,9090,81585,3665,13809,https://www.youtube.com/watch?v=648CcpKzpJs
蕾兒,7170,131128,1819,2385,https://www.youtube.com/watch?v=9RrqhOnk1ms
星見遙,7160,190216,1145,2517,https://www.youtube.com/watch?v=TIva5UO7Ub8
風絮,6350,32222,188,429,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5530,1727111,496,735,https://www.youtube.com/watch?v=wu1FxXgfipI
TSMATCH火柴,5460,111882,776,1691,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5240,322898,329,499,https://www.youtube.com/watch?v=whpYTSL_WoE
姬宮優花,5210,84929,809,2355,https://www.youtube.com/watch?v=qp9gnXNPhZU
夏日葵,5100,286091,810,1878,https://www.youtube.com/watch?v=V3fv5fWTQyA
邱可,4930,39074,1007,4747,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,412581,110,528,https://www.youtube.com/watch?v=BKa7tFmHimI
Lumina,4120,144240,279,502,https://www.youtube.com/watch?v=hc_-S0n4qok
綾賢ラピス,3930,41789,694,1577,https://www.youtube.com/watch?v=Qf9wfh5WgHY
綾瑞香,3860,83750,1391,9346,https://www.youtube.com/watch?v=6klBhezSKlo
十五號,3750,24621,3570,9609,https://www.youtube.com/watch?v=oKBlaZAbjB4
夏莎莎,3710,21105,2509,5695,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3650,25437,1232,7276,https://www.youtube.com/watch?v=Z7S_HQkr8hY
蝦拉拉,3390,103448,763,956,https://www.youtube.com/watch?v=Bz8XRUeTkFM
楠橋詩耶,3260,91084,348,755,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3100,171455,331,800,https://www.youtube.com/watch?v=pqfIXEltovk
明石巴,3040,15404,175,198,https://www.youtube.com/watch?v=s7jUfsNuo6Q
Joyce昕,3030,302736,161,410,https://www.youtube.com/watch?v=DzJXz5mzniA
観空部,2960,137518,478,679,https://www.youtube.com/watch?v=jC_1CI1cjhY
櫻野露,2570,66163,455,972,https://www.youtube.com/watch?v=BK_zYxszMwo
卡滋可可,2490,92445,258,455,https://www.youtube.com/watch?v=EnJihplOd8k
南琳,2440,15625,124,590,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2400,370905,163,411,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2360,3833,98,141,https://www.youtube.com/watch?v=wERgyujuPQs
撇嘴耳包前滾翻,2320,128738,452,656,https://www.youtube.com/watch?v=YrZJ6iC0QX4
櫻坂くりこ,2260,90371,247,397,https://www.youtube.com/watch?v=9CoKmd8M18Y
仙貝兔兔,2210,113540,306,1287,https://www.youtube.com/watch?v=ZEiRbdVzFVM
蘭希,2150,269839,354,363,https://www.youtube.com/watch?v=rCYnwHMAzJQ
藤本莉子,2140,27642,220,793,https://www.youtube.com/watch?v=ye1gxryIq0M
Shaya,2120,85705,318,1508,https://www.youtube.com/watch?v=BxAhqK6W6bw
墨子,2070,61619,76,141,https://www.youtube.com/watch?v=rxXGMd6L0qc
喵控,1920,32766,141,417,https://www.youtube.com/watch?v=H39mhx40Y1Q
ウイル,1890,46020,411,964,https://www.youtube.com/watch?v=hPcGaZaaUfg
草莓電波,1860,21361,1866,1866,https://www.youtube.com/watch?v=E81d7iSEjcA
雨宮夢,1850,40649,187,395,https://www.youtube.com/watch?v=0WO6pUaaw9o
水手緞帶,1820,82065,206,745,https://www.youtube.com/watch?v=wPSY6AM7X84
希爾艾姆,1790,33600,141,263,https://www.youtube.com/watch?v=I9yWCjFEEHo
蛋塔レイ,1730,62899,47,114,https://www.youtube.com/watch?v=UxGS19cpuYM
西園寺兆兆,1700,32485,305,475,https://www.youtube.com/watch?v=xhpb-rxCq20
小森,1650,9982,1838,2730,https://www.youtube.com/watch?v=Ru6_S3uKdS4
紅茶拿鐵,1640,60372,321,498,https://www.youtube.com/watch?v=v6_1uNoEjk4
南心詠,1600,38944,372,637,https://www.youtube.com/watch?v=LHkeW_-G424
狐媚娘‧達亞,1590,26992,373,505,https://www.youtube.com/watch?v=iJ0MEzNvtK0
結月,1550,40089,219,219,https://www.youtube.com/watch?v=evZtRJ4kHNY
希莉亞,1540,45559,563,2281,https://www.youtube.com/watch?v=1uc70H93grw
幽々魅,1530,30186,71,157,https://www.youtube.com/watch?v=ZMn6RwrUz44
凌千歌,1510,37729,225,306,https://www.youtube.com/watch?v=WIJBONaxpBk
雙命裂,1490,64284,34,128,https://www.youtube.com/watch?v=FjWoifV8HqE
艾黎,1470,13852,429,948,https://www.youtube.com/watch?v=7EszHOpYJSY
罐罐,1440,68705,151,304,https://www.youtube.com/watch?v=ZJRyiTeKt8Y
阿紋,1420,64009,98,315,https://www.youtube.com/watch?v=CmQ1pZxyNXw
