Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount
杏仁ミル,315000,17743222,36635,76570
高雄林小姐,104000,27303011,5427,20880
紅月,88300,92087,0,0
鳥羽樂奈,45000,2060067,9861,114398
璐洛洛,40600,3496104,13414,36594
香草奈若,37300,2536270,15444,122161
虎妮,34800,1068358,2176,3660
悠白,31500,769315,8392,125513
兔姬,27500,882777,4949,9696
Asa Ifrit,24000,744299,5697,15765
喵太,21900,523525,4005,5891
Naya,18600,4629307,840,4149
空,18400,1186575,1057,6147
虛擬熊頭,15900,44341,10841,30670
鼠屋栗太,13100,91463,964,2595
諳石,11100,2570898,389,1192
三毛,11100,330095,7893,202022
一介,10700,731479,0,0
夏玥白夜,10700,161765,0,0
水野魚娜,10600,365353,2800,11125
灰名,10400,144011,1900,4108
如月ルミィ,10100,194869,4229,7964
藤乃熊,10000,41494,320,717
平平子,8450,64351,3243,13271
星見遙,6780,177152,1173,2501
蕾兒,6680,123010,1782,2953
風絮,6320,30606,192,445
魔法!,5530,1723632,493,984
TSMATCH火柴,5440,109854,809,1671
いくせん,5210,320018,307,723
姬宮優花,5160,84056,721,2302
夏日葵,5010,282831,645,1859
LMPAPER,4770,411889,144,507
邱可,4430,32210,976,4531
Lumina,3990,141585,209,309
綾賢ラピス,3890,40619,715,1740
綾瑞香,3620,99453,1492,8791
祈霓,3410,19632,1277,6923
蝦拉拉,3360,101952,811,975
夏莎莎,3230,14118,2416,5110
楠橋詩耶,3190,89347,358,628
瀰婭,3050,170445,296,787
明石巴,3040,15391,171,196
Joyce昕,3020,301684,165,406
観空部,2950,136005,561,714
櫻野露,2510,63418,448,945
卡滋可可,2450,91140,259,2614
星形KARAS,2380,370086,166,374
奶茶,2340,3693,105,265
撇嘴耳包前滾翻,2320,128424,533,614
櫻坂くりこ,2250,88633,255,395
仙貝兔兔,2190,107184,236,1174
蘭希,2150,233256,329,646
十五號,2140,6122,3137,4184
Shaya,2100,84009,362,1447
藤本莉子,2090,25909,203,695
墨子,2070,61409,73,125
喵控,1900,31226,144,309
草莓電波,1850,21216,1780,1780
雨宮夢,1850,40108,165,394
ウイル,1810,43125,391,744
水手緞帶,1790,81105,237,733
希爾艾姆,1740,32722,143,494
蛋塔レイ,1730,62656,59,284
西園寺兆兆,1670,30971,289,449
紅茶拿鐵,1630,60039,336,470
南心詠,1590,38337,393,594
狐媚娘‧達亞,1560,25061,370,651
結月,1550,39718,0,0
小森,1550,8871,1854,2639
幽々魅,1510,30043,61,141
希莉亞,1510,42342,576,1924
凌千歌,1500,37404,212,298
雙命裂,1480,53800,36,128
罐罐,1420,67497,153,295
阿紋,1420,63444,102,313
艾黎,1390,11923,408,918
煌煌,1360,62390,0,0
天堂島灯粋,1330,18859,0,0
神無月ミハル,1310,28685,242,288
CiCiCi cirycle 的 荒荒荒,1310,74563,103,831
MxM•Mir,1290,40331,100,205
森奈リヤ,1290,21863,156,1528
尤里‧佛瑞斯特,1290,19386,375,613
鴨鴨山,1270,49275,288,4863
喵朵伊,608,17886,140,584
鴨鴨伊比,260,4422,161,267
