Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,809000,253015929,17237,136569,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,315000,17886247,38218,79503,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27366726,5119,12511,https://www.youtube.com/watch?v=1fKbpLdgcq4
紅月,88200,92724,0,0,
鳥羽樂奈,46000,2205625,10424,118913,https://www.youtube.com/watch?v=uKjQ9dt-o2U
璐洛洛,41400,3631187,9928,38925,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,39300,2915824,17036,133296,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34800,1075879,2193,3743,https://www.youtube.com/watch?v=fmv5LHNStgc
悠白,32200,792345,7392,14692,https://www.youtube.com/watch?v=GND-peHk1X4
兔姬,27800,892787,5115,9889,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24400,771343,5394,12214,https://www.youtube.com/watch?v=8aRq-sPUV2A
喵太,22000,531642,1635,4126,https://www.youtube.com/watch?v=lcVphhWRgS0
虛擬熊頭,20100,110666,11525,38349,https://www.youtube.com/watch?v=gGEpLAatY1Q
空,18700,1198940,1121,3912,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4634793,759,4171,https://www.youtube.com/watch?v=hL2K9C00Xm0
鼠屋栗太,13300,99262,955,2681,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,11900,248031,5553,10692,https://www.youtube.com/watch?v=cT0Qo0VtEK0
三毛,11500,348304,6335,206688,https://www.youtube.com/watch?v=6w_OBgAqGx0
藤乃熊,11200,43986,328,621,https://www.youtube.com/watch?v=tw0n_iEKVI4
諳石,11100,2581158,342,1135,https://www.youtube.com/watch?v=-P07VF_ujP0
水野魚娜,11100,389950,2636,5978,https://www.youtube.com/watch?v=NGhoNQlEQrY
一介,10700,734562,0,0,
夏玥白夜,10700,162116,0,0,
灰名,10600,151864,1894,4147,https://www.youtube.com/watch?v=lPnZ-NTLo8I
平平子,9160,82279,3693,13858,https://www.youtube.com/watch?v=648CcpKzpJs
星見遙,7260,192530,1158,2219,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7240,131931,1855,2424,https://www.youtube.com/watch?v=9RrqhOnk1ms
風絮,6350,32360,189,430,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5530,1727645,387,706,https://www.youtube.com/watch?v=b8YrgL8dIio
TSMATCH火柴,5480,112604,736,1694,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5250,323232,333,506,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5210,85336,781,2364,https://www.youtube.com/watch?v=qp9gnXNPhZU
夏日葵,5120,286945,660,1883,https://www.youtube.com/watch?v=V3fv5fWTQyA
邱可,4950,40008,967,4756,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,412685,118,531,https://www.youtube.com/watch?v=BKa7tFmHimI
Lumina,4120,144391,252,523,https://www.youtube.com/watch?v=hc_-S0n4qok
綾賢ラピス,3940,42355,675,1581,https://www.youtube.com/watch?v=Qf9wfh5WgHY
十五號,3910,28537,3333,10241,https://www.youtube.com/watch?v=oKBlaZAbjB4
綾瑞香,3880,86325,1428,9421,https://www.youtube.com/watch?v=6klBhezSKlo
夏莎莎,3770,21476,2362,5754,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3680,25746,1232,7315,https://www.youtube.com/watch?v=Z7S_HQkr8hY
蝦拉拉,3390,103515,777,974,https://www.youtube.com/watch?v=Bz8XRUeTkFM
楠橋詩耶,3270,91123,346,770,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3110,171552,335,801,https://www.youtube.com/watch?v=pqfIXEltovk
明石巴,3040,15408,176,198,https://www.youtube.com/watch?v=s7jUfsNuo6Q
Joyce昕,3030,302782,155,410,https://www.youtube.com/watch?v=DzJXz5mzniA
観空部,2960,137667,478,679,https://www.youtube.com/watch?v=jC_1CI1cjhY
櫻野露,2580,66233,446,976,https://www.youtube.com/watch?v=BK_zYxszMwo
卡滋可可,2490,92678,226,457,https://www.youtube.com/watch?v=EnJihplOd8k
南琳,2440,15646,124,592,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2400,371008,164,420,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2360,3840,98,142,https://www.youtube.com/watch?v=wERgyujuPQs
撇嘴耳包前滾翻,2330,128797,453,676,https://www.youtube.com/watch?v=YrZJ6iC0QX4
櫻坂くりこ,2260,90386,246,397,https://www.youtube.com/watch?v=9CoKmd8M18Y
仙貝兔兔,2210,114299,321,1335,https://www.youtube.com/watch?v=ZEiRbdVzFVM
蘭希,2150,270632,369,369,https://www.youtube.com/watch?v=rCYnwHMAzJQ
藤本莉子,2140,27732,222,819,https://www.youtube.com/watch?v=ye1gxryIq0M
Shaya,2120,85796,271,633,https://www.youtube.com/watch?v=crdi8psZ2x0
墨子,2070,61650,76,144,https://www.youtube.com/watch?v=rxXGMd6L0qc
喵控,1930,32922,143,533,https://www.youtube.com/watch?v=H39mhx40Y1Q
ウイル,1890,46223,378,984,https://www.youtube.com/watch?v=hPcGaZaaUfg
草莓電波,1860,21391,1885,1885,https://www.youtube.com/watch?v=E81d7iSEjcA
雨宮夢,1850,40746,185,396,https://www.youtube.com/watch?v=0WO6pUaaw9o
