Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,809000,253046799,17300,137269,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,316000,17902653,40666,79845,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27374706,4999,12514,https://www.youtube.com/watch?v=1fKbpLdgcq4
紅月,88200,92794,0,0,
鳥羽樂奈,46200,2230056,10436,23277,https://www.youtube.com/watch?v=ZQ0JLfR3xM0
璐洛洛,41400,3641546,10282,39097,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,39400,2933650,16502,135271,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34800,1076450,2070,3749,https://www.youtube.com/watch?v=fmv5LHNStgc
悠白,32200,794225,7403,14707,https://www.youtube.com/watch?v=GND-peHk1X4
兔姬,27800,893631,5127,9910,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24400,772742,5407,12248,https://www.youtube.com/watch?v=8aRq-sPUV2A
喵太,22000,532204,1648,4136,https://www.youtube.com/watch?v=lcVphhWRgS0
虛擬熊頭,20500,116957,9073,38786,https://www.youtube.com/watch?v=gGEpLAatY1Q
空,18700,1199421,1096,3914,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4636211,762,4172,https://www.youtube.com/watch?v=hL2K9C00Xm0
鼠屋栗太,13300,100408,958,2708,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,12000,250751,5898,10766,https://www.youtube.com/watch?v=cT0Qo0VtEK0
三毛,11500,349342,6342,207021,https://www.youtube.com/watch?v=6w_OBgAqGx0
藤乃熊,11400,44043,328,626,https://www.youtube.com/watch?v=tw0n_iEKVI4
諳石,11100,2582087,341,1142,https://www.youtube.com/watch?v=-P07VF_ujP0
水野魚娜,11100,392768,2613,5994,https://www.youtube.com/watch?v=NGhoNQlEQrY
灰名,10800,153250,1901,4279,https://www.youtube.com/watch?v=BV01c_CsZ5Q
一介,10700,735020,0,0,
夏玥白夜,10700,162149,0,0,
平平子,9240,85862,3750,13902,https://www.youtube.com/watch?v=648CcpKzpJs
星見遙,7310,193419,1181,2222,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7260,132307,1857,2447,https://www.youtube.com/watch?v=9RrqhOnk1ms
風絮,6350,32576,191,431,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5530,1728022,387,708,https://www.youtube.com/watch?v=b8YrgL8dIio
TSMATCH火柴,5480,112945,725,1694,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5250,323568,339,513,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5210,85525,756,861,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5120,287471,534,1886,https://www.youtube.com/watch?v=V3fv5fWTQyA
邱可,4950,40237,975,4772,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,412771,115,217,https://www.youtube.com/watch?v=ZQbYsJgqtGU
Lumina,4120,144500,257,531,https://www.youtube.com/watch?v=hc_-S0n4qok
十五號,3970,31585,3384,10563,https://www.youtube.com/watch?v=oKBlaZAbjB4
綾賢ラピス,3950,42487,699,1583,https://www.youtube.com/watch?v=Qf9wfh5WgHY
綾瑞香,3880,88079,1291,3541,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3790,23129,2367,5801,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3720,26026,1234,7336,https://www.youtube.com/watch?v=Z7S_HQkr8hY
蝦拉拉,3400,103596,769,790,https://www.youtube.com/watch?v=Uq0KXyQbAEU
楠橋詩耶,3270,91520,348,771,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3130,171602,339,804,https://www.youtube.com/watch?v=pqfIXEltovk
明石巴,3030,15412,177,199,https://www.youtube.com/watch?v=s7jUfsNuo6Q
Joyce昕,3030,302835,155,410,https://www.youtube.com/watch?v=DzJXz5mzniA
観空部,2970,137713,479,683,https://www.youtube.com/watch?v=jC_1CI1cjhY
櫻野露,2580,66593,441,980,https://www.youtube.com/watch?v=BK_zYxszMwo
卡滋可可,2490,92807,226,457,https://www.youtube.com/watch?v=EnJihplOd8k
南琳,2440,15773,125,595,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2400,371085,164,427,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2360,3844,98,142,https://www.youtube.com/watch?v=wERgyujuPQs
撇嘴耳包前滾翻,2330,128863,453,680,https://www.youtube.com/watch?v=YrZJ6iC0QX4
櫻坂くりこ,2250,90524,247,397,https://www.youtube.com/watch?v=9CoKmd8M18Y
仙貝兔兔,2210,114837,308,1345,https://www.youtube.com/watch?v=ZEiRbdVzFVM
蘭希,2160,282851,381,381,https://www.youtube.com/watch?v=rCYnwHMAzJQ
