Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,809000,253015929,17269,136484,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,315000,17886247,38204,79449,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27366726,5365,12511,https://www.youtube.com/watch?v=1fKbpLdgcq4
紅月,88200,92724,0,0,
鳥羽樂奈,46000,2205625,10422,118835,https://www.youtube.com/watch?v=uKjQ9dt-o2U
璐洛洛,41400,3631187,10253,38911,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,39200,2915824,17033,133058,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34800,1075879,2192,3741,https://www.youtube.com/watch?v=fmv5LHNStgc
悠白,32100,792345,7392,14691,https://www.youtube.com/watch?v=GND-peHk1X4
兔姬,27800,892787,5114,9887,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24400,771343,5393,12202,https://www.youtube.com/watch?v=8aRq-sPUV2A
喵太,22000,531642,1634,4124,https://www.youtube.com/watch?v=lcVphhWRgS0
虛擬熊頭,20100,110666,11402,38286,https://www.youtube.com/watch?v=gGEpLAatY1Q
空,18700,1198940,1121,3912,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4634793,759,4171,https://www.youtube.com/watch?v=hL2K9C00Xm0
鼠屋栗太,13300,99262,949,2679,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,11900,248031,5522,10672,https://www.youtube.com/watch?v=cT0Qo0VtEK0
三毛,11500,348304,6335,206649,https://www.youtube.com/watch?v=6w_OBgAqGx0
藤乃熊,11200,43986,328,621,https://www.youtube.com/watch?v=tw0n_iEKVI4
諳石,11100,2581158,342,1132,https://www.youtube.com/watch?v=-P07VF_ujP0
水野魚娜,11000,389950,2636,5969,https://www.youtube.com/watch?v=NGhoNQlEQrY
一介,10700,734562,0,0,
夏玥白夜,10700,162116,0,0,
灰名,10500,151864,1892,4147,https://www.youtube.com/watch?v=lPnZ-NTLo8I
平平子,9150,82279,3692,13851,https://www.youtube.com/watch?v=648CcpKzpJs
星見遙,7230,192530,1153,2218,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7230,131931,1855,2423,https://www.youtube.com/watch?v=9RrqhOnk1ms
風絮,6350,32360,188,430,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5530,1727645,387,706,https://www.youtube.com/watch?v=b8YrgL8dIio
TSMATCH火柴,5480,112604,737,1692,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5250,323232,333,504,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5210,85336,779,2363,https://www.youtube.com/watch?v=qp9gnXNPhZU
夏日葵,5120,286945,660,1881,https://www.youtube.com/watch?v=V3fv5fWTQyA
邱可,4950,40008,966,4755,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,412685,116,529,https://www.youtube.com/watch?v=BKa7tFmHimI
Lumina,4120,144391,252,522,https://www.youtube.com/watch?v=hc_-S0n4qok
綾賢ラピス,3940,42355,675,1581,https://www.youtube.com/watch?v=Qf9wfh5WgHY
綾瑞香,3880,86325,1428,9416,https://www.youtube.com/watch?v=6klBhezSKlo
十五號,3880,28537,3533,10163,https://www.youtube.com/watch?v=oKBlaZAbjB4
夏莎莎,3740,21476,2533,5746,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3670,25746,1232,7308,https://www.youtube.com/watch?v=Z7S_HQkr8hY
蝦拉拉,3390,103515,776,971,https://www.youtube.com/watch?v=Bz8XRUeTkFM
楠橋詩耶,3270,91123,345,768,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3110,171552,334,801,https://www.youtube.com/watch?v=pqfIXEltovk
明石巴,3040,15408,176,198,https://www.youtube.com/watch?v=s7jUfsNuo6Q
Joyce昕,3030,302782,155,410,https://www.youtube.com/watch?v=DzJXz5mzniA
観空部,2960,137667,478,679,https://www.youtube.com/watch?v=jC_1CI1cjhY
櫻野露,2580,66233,446,975,https://www.youtube.com/watch?v=BK_zYxszMwo
卡滋可可,2490,92678,226,457,https://www.youtube.com/watch?v=EnJihplOd8k
南琳,2440,15646,124,592,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2400,371008,164,419,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2360,3840,98,142,https://www.youtube.com/watch?v=wERgyujuPQs
撇嘴耳包前滾翻,2330,128797,453,676,https://www.youtube.com/watch?v=YrZJ6iC0QX4
櫻坂くりこ,2260,90386,246,397,https://www.youtube.com/watch?v=9CoKmd8M18Y
