Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,809000,252894610,16511,134693,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,315000,17856783,37499,78539,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27351312,5143,20906,https://www.youtube.com/watch?v=bCbP2vbcoMg
紅月,88200,92597,0,0,
鳥羽樂奈,45600,2139598,9945,117367,https://www.youtube.com/watch?v=uKjQ9dt-o2U
璐洛洛,41100,3597847,12306,38516,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,38800,2845888,14938,129488,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34800,1072986,2056,3720,https://www.youtube.com/watch?v=fmv5LHNStgc
悠白,32000,787690,8591,14654,https://www.youtube.com/watch?v=GND-peHk1X4
兔姬,27700,885965,5015,9830,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24300,764452,5368,12076,https://www.youtube.com/watch?v=8aRq-sPUV2A
喵太,22000,530244,1577,4112,https://www.youtube.com/watch?v=lcVphhWRgS0
虛擬熊頭,19100,95097,11353,36912,https://www.youtube.com/watch?v=gGEpLAatY1Q
Naya,18600,4632426,781,4162,https://www.youtube.com/watch?v=hL2K9C00Xm0
空,18600,1196590,1106,6169,https://www.youtube.com/watch?v=1X3WuXFRphU
鼠屋栗太,13200,97092,952,2623,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,11500,234633,5053,10398,https://www.youtube.com/watch?v=cT0Qo0VtEK0
三毛,11400,343643,6662,205741,https://www.youtube.com/watch?v=6w_OBgAqGx0
諳石,11100,2579047,259,1106,https://www.youtube.com/watch?v=-P07VF_ujP0
水野魚娜,10900,386447,2630,5921,https://www.youtube.com/watch?v=NGhoNQlEQrY
藤乃熊,10800,43353,329,733,https://www.youtube.com/watch?v=hTMsDGQefRk
一介,10700,733539,0,0,
夏玥白夜,10700,162047,0,0,
灰名,10500,149629,1885,4134,https://www.youtube.com/watch?v=lPnZ-NTLo8I
平平子,9000,80725,3612,13762,https://www.youtube.com/watch?v=648CcpKzpJs
星見遙,7100,188746,1140,2515,https://www.youtube.com/watch?v=TIva5UO7Ub8
蕾兒,7020,130291,1813,2990,https://www.youtube.com/watch?v=B_epJNTBVg0
風絮,6350,31988,192,429,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5540,1726467,613,1004,https://www.youtube.com/watch?v=QbvMRDwmHak
TSMATCH火柴,5460,111302,816,1685,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5230,322513,325,728,https://www.youtube.com/watch?v=qtfobgpLYY4
姬宮優花,5200,84790,774,2348,https://www.youtube.com/watch?v=qp9gnXNPhZU
夏日葵,5090,284072,635,1873,https://www.youtube.com/watch?v=V3fv5fWTQyA
邱可,4910,38673,991,4727,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,412460,109,526,https://www.youtube.com/watch?v=BKa7tFmHimI
Lumina,4110,143978,278,479,https://www.youtube.com/watch?v=hc_-S0n4qok
綾賢ラピス,3910,40957,657,1571,https://www.youtube.com/watch?v=Qf9wfh5WgHY
綾瑞香,3840,80800,1368,9269,https://www.youtube.com/watch?v=6klBhezSKlo
夏莎莎,3690,19823,2676,5652,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3640,25043,1229,7237,https://www.youtube.com/watch?v=Z7S_HQkr8hY
十五號,3560,19188,4655,8693,https://www.youtube.com/watch?v=oKBlaZAbjB4
蝦拉拉,3380,103354,783,985,https://www.youtube.com/watch?v=zOgdT_V1WCM
楠橋詩耶,3250,90496,345,708,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3100,171284,321,799,https://www.youtube.com/watch?v=pqfIXEltovk
明石巴,3040,15403,173,198,https://www.youtube.com/watch?v=s7jUfsNuo6Q
Joyce昕,3030,302558,163,408,https://www.youtube.com/watch?v=DzJXz5mzniA
観空部,2960,136980,493,675,https://www.youtube.com/watch?v=jC_1CI1cjhY
櫻野露,2570,65685,446,971,https://www.youtube.com/watch?v=BK_zYxszMwo
卡滋可可,2470,92031,245,454,https://www.youtube.com/watch?v=EnJihplOd8k
南琳,2440,15426,121,579,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2390,370779,163,409,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2360,3821,98,141,https://www.youtube.com/watch?v=wERgyujuPQs
撇嘴耳包前滾翻,2320,128703,452,652,https://www.youtube.com/watch?v=YrZJ6iC0QX4
櫻坂くりこ,2250,90301,247,397,https://www.youtube.com/watch?v=9CoKmd8M18Y
仙貝兔兔,2200,112407,263,1190,https://www.youtube.com/watch?v=ZEiRbdVzFVM
蘭希,2150,265285,353,360,https://www.youtube.com/watch?v=rCYnwHMAzJQ
藤本莉子,2140,27511,223,741,https://www.youtube.com/watch?v=ye1gxryIq0M
Shaya,2110,85120,309,1496,https://www.youtube.com/watch?v=BxAhqK6W6bw
墨子,2070,61594,75,140,https://www.youtube.com/watch?v=rxXGMd6L0qc
喵控,1920,32445,142,315,https://www.youtube.com/watch?v=rcTCQpQWgJ0
ウイル,1880,45783,406,932,https://www.youtube.com/watch?v=hPcGaZaaUfg
草莓電波,1860,21335,1846,1846,https://www.youtube.com/watch?v=E81d7iSEjcA
雨宮夢,1850,40580,190,393,https://www.youtube.com/watch?v=0WO6pUaaw9o
水手緞帶,1810,81928,228,742,https://www.youtube.com/watch?v=wPSY6AM7X84
希爾艾姆,1770,33327,143,258,https://www.youtube.com/watch?v=I9yWCjFEEHo
蛋塔レイ,1730,62872,47,114,https://www.youtube.com/watch?v=UxGS19cpuYM
西園寺兆兆,1700,32128,298,469,https://www.youtube.com/watch?v=xhpb-rxCq20
紅茶拿鐵,1640,60319,317,493,https://www.youtube.com/watch?v=v6_1uNoEjk4
小森,1640,9916,1828,2728,https://www.youtube.com/watch?v=Ru6_S3uKdS4
南心詠,1600,38857,354,634,https://www.youtube.com/watch?v=LHkeW_-G424
狐媚娘‧達亞,1590,26915,351,502,https://www.youtube.com/watch?v=iJ0MEzNvtK0
結月,1550,40100,215,215,https://www.youtube.com/watch?v=evZtRJ4kHNY
希莉亞,1540,45473,557,2274,https://www.youtube.com/watch?v=1uc70H93grw
幽々魅,1520,30159,71,153,https://www.youtube.com/watch?v=ZMn6RwrUz44
凌千歌,1500,37708,218,303,https://www.youtube.com/watch?v=WIJBONaxpBk
雙命裂,1490,64224,59,180,https://www.youtube.com/watch?v=kZY0hDf6ORY
艾黎,1460,13418,447,937,https://www.youtube.com/watch?v=7EszHOpYJSY
罐罐,1430,68609,150,302,https://www.youtube.com/watch?v=ZJRyiTeKt8Y
阿紋,1420,63941,98,315,https://www.youtube.com/watch?v=CmQ1pZxyNXw
詠星優宇奈,1390,14509,524,1149,https://www.youtube.com/watch?v=rod82tsBuhM
斜胖,1390,24235,560,1133,https://www.youtube.com/watch?v=nOKQLVhLv6M
煌煌,1370,63095,0,0,
雨恩,1350,401588,144,249,https://www.youtube.com/watch?v=OlOMlHktiek
天堂島灯粋,1340,18966,0,0,
CiCiCi cirycle 的 荒荒荒,1340,76832,100,861,https://www.youtube.com/watch?v=7GgOfQ426eg
神無月ミハル,1330,28883,227,273,https://www.youtube.com/watch?v=A0D3qQHddvw
莉莉絲‧伊芙莉登,1330,26369,860,6916,https://www.youtube.com/watch?v=4SHhAYnAvNg
尤里‧佛瑞斯特,1330,20434,393,624,https://www.youtube.com/watch?v=DnnA_C8whHk
鴨鴨山,1310,51225,293,4983,https://www.youtube.com/watch?v=QvYXybjbqt0
桐櫻,1300,1386,0,0,
MxM•Mir,1290,40557,99,209,https://www.youtube.com/watch?v=4Gqw2hjsq8Q
森奈リヤ,1290,21919,301,1546,https://www.youtube.com/watch?v=DRBAX5gUOE8
周默,1250,27317,265,361,https://www.youtube.com/watch?v=M02D-KOAY7c
喵比,1240,58047,154,275,https://www.youtube.com/watch?v=-xCcKJrnPJc
神夜奈央,1240,29018,126,246,https://www.youtube.com/watch?v=aLJ8Jc7j-OE
阿露比,1210,21006,495,838,https://www.youtube.com/watch?v=lAYRR7uh9O0
花原蜜子,1160,13083,201,563,https://www.youtube.com/watch?v=mBRSAZCIWdY
黛亞門,1140,3405,91,264,https://www.youtube.com/watch?v=PKvVTu7TzYM
龍妹,1130,27335,131,146,https://www.youtube.com/watch?v=QCwyPZ1s7Co
喵尾,1090,14014,0,0,
緋尹夜,1090,76433,121,1037,https://www.youtube.com/watch?v=MjKhQWLQv1U
草鈴,1060,13466,164,480,https://www.youtube.com/watch?v=H--El1EiY5A
隠岐スダマ,1060,192870,95,178,https://www.youtube.com/watch?v=jUl7Ml4tMaM
七海千草,1060,6696,159,177,https://www.youtube.com/watch?v=k-YtQTVQ7tU
夜見愛夢,1010,7507,363,657,https://www.youtube.com/watch?v=zAlvmtK5VIo
紗羅,989,12792,202,321,https://www.youtube.com/watch?v=LlSh4XoPIjA
冬華凜,950,17165,275,3933,https://www.youtube.com/watch?v=XdbKm8vK6Gs
鳳梨,926,609910,95,161,https://www.youtube.com/watch?v=kC73F03u2AM
蘇菲蕥,921,6495,313,376,https://www.youtube.com/watch?v=AAK1bIwEe1Q
冬田獺,895,28136,196,600,https://www.youtube.com/watch?v=qeYudnPsX5k
佐香エイド,819,5985,93,226,https://www.youtube.com/watch?v=1_mYPdYhpsk
